排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,洄天 第一季,17453405,194823,32,0,花絮01,86815
2,奇洛李维斯回信,42124900,503982,79,23,花絮09 ·小花絮又又又又又来了,85974
3,情蛊,33721906,379261,62,43,花絮13,86178
4,逐玉 第一季,4126977,70411,43,14,原创配乐 · 凶夜,89245
5,二哈和他的白猫师尊,160524535,3142505,74,0,概念曲-明我长相忆,20741
6,囚于永夜,4121654,256439,1,0,织音发布会纯享PV · 概念预告,86822
7,放学等我 第一季,49763107,796413,53,18,1700W福利·P-特别小剧场「2022.12.2」,64911
8,我在无限游戏里封神 第四季,2315637,102133,12,1,特别放送 · 当你进入到中式恐怖本,86834
9,一颗苹果,11468578,134832,78,32,启动音试听 · 谢青寄,90818
10,天官赐福 第一季,82642576,937168,61,43,四千万福利·小剧场·从前有一位名师,52400
11,于是麦麦决定离家出走,4281845,94827,30,17,花絮03,86179
12,我在无限游戏里封神 第一季,70666828,965204,64,14,线下漫展VLOG,52347
13,逐玉 第二季,599283,12407,8,1,第四集 · 妒意,92520
14,虚拟偶像团综丨《NEW DAYS（一起又出发）》,24328094,106352,89,0,MANTA三专《宴》特别曲·《罪示录》,84529
15,魔道祖师 第一季,256927192,2247105,39,22,主创FT<下>,15861
16,天官赐福 第四季,3972071,66349,10,0,新年小剧场《压岁钱》,91718
17,重生之将门毒后 第一季,90900531,817664,82,27,主役reaction·片段03,43922
18,早春晴朗,31088899,241914,57,24,完结FT,72230
19,一屋暗灯 全一季,445397,39319,4,0,伴奏▪不愈合,93038
20,美人印,454559,26942,10,3,第四集,92611
21,将进酒 第一季,104230619,1421055,59,16,完结FT,25944
22,我喜欢你的信息素 第一季,98315162,1488700,48,21,四千万福利,58217
23,小蘑菇 第一季,48632006,904582,33,17,白噪音·漫步荒原,29125
24,放学等我 第二季,29254826,423701,42,16,番外·恋爱纪念日,68837
25,天官赐福 第三季,67827669,250876,67,43,小剧场·元宵·花灯,82040
26,见春天,12181901,218910,54,8,魏清越书信·02,80533
27,娘娘腔,36004483,692018,31,0,主役听剧Reaction,46640
28,某某 第一季,96650827,1694030,43,28,伴奏|《梧桐说》,58219
29,伪装学渣 第一季,101579113,1916335,30,17,千万福利·“叫妈妈”,58262
30,藏南晚星,17584674,189895,79,42,主题曲伴奏·途经,85110
31,初三的六一儿童节,23210812,49809,237,205,番外1 小马的故事（5）,85562
32,沉醉不醒,1518889,39343,13,0,第三期,86740
33,我在无限游戏里封神 第三季,21057216,200308,91,21,破亿纪念单曲·神明所遗落的,81851
34,全球高考 第一季（全新版）,20252842,355902,37,11,— 「全季完结FT」—,60289
35,伏特加与曼特宁,350814,28120,1,0,京儒♡生日快乐,92988
36,交易沦陷,25825606,159769,138,99,特别福利·星空沦陷,54171
37,反差 全一季,6235644,49751,27,9,第九集·孤注的告白,86684
38,台风眼 第一季,33744230,281972,53,20,千万福利·富士山在等一片云,52404
39,再世权臣 第一季,20392699,248999,79,17,花絮07,71321
40,顶级掠食者 第二季,5637720,50034,26,10,第十集,86789
41,二哈和他的白猫师尊,13863156,93460,669,603,完结FT,81979
42,难哄,145053480,1567828,76,48,破亿福利·纪念FT,38074
43,针锋对决,37045212,916643,19,0,完结FT  互动问答,19249
44,不二之臣,40184645,841827,16,0,大结局·下,25580
45,偷偷藏不住,201158228,2409555,89,54,2亿福利·双人电话语音,34632
46,魔道祖师 第三季,294430119,1533696,66,56,传讯符·忘羡,22602
47,你的距离,88978598,927069,70,27,完结FT·主创版,31552
48,FOG[电竞] 第一季,69177133,754496,39,14,2000W福利·whisper伴奏抒情版,29122
