排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,一屋暗灯 全一季,2964221,99624,15,1,第三集,93038
2,洄天 第一季,21001875,215097,38,3,1000W特别福利 · 纪念日,86815
3,奇洛李维斯回信,44634745,517257,79,23,花絮09 ·小花絮又又又又又来了,85974
4,情蛊,35270564,392534,65,46,花絮15,86178
5,二哈和他的白猫师尊,161650009,3150109,76,0,第肆季-第九期,20741
6,囚于永夜,4381771,269526,1,0,织音发布会纯享PV · 概念预告,86822
7,放学等我 第一季,50581895,805590,53,18,1700W福利·P-特别小剧场「2022.12.2」,64911
8,我在无限游戏里封神 第四季,3216041,112763,20,4,特别放送 · 运气值比拼,86834
9,见春天,12455895,222298,54,8,魏清越书信·02,80533
10,一颗苹果,12171479,141313,80,34,启动音试听 · 谢青寄,90818
11,早春晴朗,32303621,250218,57,24,完结FT,72230
12,天官赐福 第一季,83685233,942884,61,43,四千万福利·小剧场·从前有一位名师,52400
13,我在无限游戏里封神 第一季,71391151,971873,64,14,线下漫展VLOG,52347
14,虚拟偶像团综丨《NEW DAYS（一起又出发）》,26768357,108369,94,0,《Break of day》幕后花絮·戏里戏外,84529
15,魔道祖师 第一季,257464966,2252863,39,22,主创FT<下>,15861
16,伏特加与曼特宁,531761,37806,2,0,五一迷你剧场,92988
17,放学等我 第二季,29717023,429681,42,16,番外·恋爱纪念日,68837
18,于是麦麦决定离家出走,4714223,98574,34,21,番外✦程德兴,86179
19,天官赐福 第四季,4417955,72078,10,0,新年小剧场《压岁钱》,91718
20,再世权臣 第一季,20694917,251328,79,17,花絮07,71321
21,我喜欢你的信息素 第一季,98739727,1493755,48,21,四千万福利,58217
22,伪装学渣 第一季,101897785,1922486,30,17,千万福利·“叫妈妈”,58262
23,重生之将门毒后 第一季,91550924,821403,82,27,主役reaction·片段03,43922
24,娘娘腔,36463974,698365,31,0,主役听剧Reaction,46640
25,干涸地,1746068,73871,1,0,概念预告,86725
26,将进酒 第一季,104611687,1425315,59,16,完结FT,25944
27,小蘑菇 第一季,49128384,908875,33,17,白噪音·漫步荒原,29125
28,台风眼 第一季,34125968,286628,53,20,千万福利·富士山在等一片云,52404
29,某某 第一季,97013213,1699678,43,28,伴奏|《梧桐说》,58219
30,初三的六一儿童节,25120346,54974,260,228,番外3 兄弟（3）,85562
31,全球高考 第一季（全新版）,20548703,359726,37,11,— 「全季完结FT」—,60289
32,交易沦陷,26570038,163513,138,99,特别福利·星空沦陷,54171
33,天官赐福 第三季,68966115,254416,67,43,小剧场·元宵·花灯,82040
34,我在无限游戏里封神 第三季,21608734,204018,91,21,破亿纪念单曲·神明所遗落的,81851
35,逐玉 第一季,4268959,71410,43,14,原创配乐 · 凶夜,89245
36,藏南晚星,17993522,193222,79,42,主题曲伴奏·途经,85110
37,二哈和他的白猫师尊,14307858,95810,669,603,完结FT,81979
38,沉醉不醒,1988143,43045,19,5,五一迷你剧场,86740
39,液态欲望 全一季,280725,20975,6,0,EP01,86692
40,难哄,145415041,1570141,76,48,破亿福利·纪念FT,38074
41,坠落,10057438,165903,59,22,台风眼S02E17,76041
42,你的距离,89387850,929617,70,27,完结FT·主创版,31552
43,反差 全一季,6777448,53181,32,14,第十二集·接住你了,86684
44,针锋对决,37236260,920714,19,0,完结FT  互动问答,19249
45,魔道祖师 第三季,294960128,1536217,66,56,传讯符·忘羡,22602
46,偷偷藏不住,201513367,2411016,89,54,2亿福利·双人电话语音,34632
47,FOG[电竞] 第一季,69519566,756759,39,14,2000W福利·whisper伴奏抒情版,29122
48,南方海啸,22515026,164472,102,68,花絮⑤,85492
49,逐玉 第二季,714537,13960,14,4,第七集 · 请罚,92520
50,顶级掠食者 第二季,6394977,52305,31,13,第十三集,86789
51,吞海 第一季,50057821,517476,54,17,原创配乐·破晓,29187
52,不二之臣,40362886,844076,16,0,大结局·下,25580
53,天官赐福 第二季,70867943,344432,61,43,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
54,愚蠢的有钱人,433863,16686,28,15,【读诗】,93113
55,这题超纲了 第一季,20161196,485099,44,17,【回放】《这题超纲了》M星直播,41369
56,我在无限游戏里封神 第二季（下）,19496244,241722,55,14,花絮06,76557
57,判官 第一季,37607918,643928,45,21,听剧reaction,37773
58,虚拟偶像团综丨《一起再出发》,89281544,249217,179,0,中秋特辑·清道夫,58225
59,重生之将门毒后 第二季,40639339,375049,83,26,破亿福利·白噪音·花灯,52293
60,破云 第一季,58630229,1086000,20,15,圣诞特辑,59047
61,虚拟偶像团综丨《LASER出道日》,81976344,673876,89,0,专业小课堂：电子竞技运动与管理专业,28989
62,欢迎进入梦魇直播间 第二季,5858701,43442,28,11,《今日没说法》⑤ ·「不平安疗养院」,90985
63,欢迎进入梦魇直播间 第一季,22942831,188806,62,20,完结FT,75856
64,偏偏宠爱,16960617,356462,49,13,四百万语音·江忍,52353
