排名,剧名,播放量,订阅数,总集数,付费集数,全部集弹幕UID数,付费集弹幕UID数,弹幕留存率,收订比,最新更新,剧集ID
1,一屋暗灯 全一季,9817208,181121,44,10,30398,12369,40.69%,6.83%,第十二集,93038
2,我在无限游戏里封神 第四季,6102240,133551,41,13,9908,7389,74.58%,5.53%,特别放送 · 大型恐怖游戏联赛火热进行中Ⅵ,86834
3,洄天 第一季,27121838,241725,61,12,22690,10779,47.51%,4.46%,主题曲「你的方向」· 伴奏,86815
4,奇洛李维斯回信,50412779,550389,98,41,51559,27125,52.61%,4.93%,OST A12 · 暗恋基本法,85974
5,满城衣冠 全一季,1407924,45563,10,0,2019,0,0.00%,0.00%,第2集 · 债,90878
6,情蛊,38893592,422245,67,48,51262,31625,61.69%,7.49%,完结FT·下,86178
7,早春晴朗,35809549,272353,57,24,21938,14414,65.70%,5.29%,完结FT,72230
8,坠落,11305617,180994,59,22,14881,4931,33.14%,2.72%,番外二·新生,76041
9,我在无限游戏里封神 第三季,23122904,213582,91,21,29422,21854,74.28%,10.23%,破亿纪念单曲·神明所遗落的,81851
10,天官赐福 第三季,70911909,264285,67,43,32873,27122,82.51%,10.26%,小剧场·元宵·花灯,82040
11,天官赐福 第二季,72510334,353526,61,43,38080,34648,90.99%,9.80%,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
12,天官赐福 第一季,85757469,959287,61,43,68554,36869,53.78%,3.84%,四千万福利·小剧场·从前有一位名师,52400
13,沉醉不醒,3526609,54345,40,21,4298,2589,60.24%,4.76%,第十五期,86740
14,默读 第五季,39094304,464828,47,34,46455,40052,86.22%,8.62%,电话,59100
15,再世权臣 第三季（下）,547231,21462,16,9,1622,1450,89.40%,6.76%,第九集 ·  承君一诺,93437
16,绰约,1773456,29965,20,0,1069,0,0.00%,0.00%,小暑·入伏提醒·裴廷约,86680
17,放学等我 第一季,52697531,826016,53,18,62963,36266,57.60%,4.39%,1700W福利·P-特别小剧场「2022.12.2」,64911
18,放学等我 第二季,30977720,443204,42,16,44563,34326,77.03%,7.74%,番外·恋爱纪念日,68837
19,我在无限游戏里封神 第一季,73359228,989586,64,14,77273,43322,56.06%,4.38%,线下漫展VLOG,52347
20,理想型,593124,11486,27,9,972,435,44.75%,3.79%,20·生日快乐,93439
21,魔道祖师 第三季,296487207,1542334,66,56,97590,89962,92.18%,5.83%,传讯符·忘羡,22602
22,小蘑菇 第二季,51390453,501233,51,34,51826,47638,91.92%,9.50%,破亿电话·双人,39605
23,我在无限游戏里封神 第二季（下）,20523007,250731,55,14,27489,23459,85.34%,9.36%,花絮06,76557
24,魔道祖师 第一季,259085236,2269824,39,22,97125,64652,66.57%,2.85%,主创FT<下>,15861
25,一颗苹果,13243046,153938,81,34,12657,5526,43.66%,3.59%,花絮08 · 客官很可以,90818
26,愚蠢的有钱人,1442070,27461,89,72,2366,1308,55.28%,4.76%,【花絮6】,93113
27,藏南晚星,19159530,201367,79,42,20245,14969,73.94%,7.43%,主题曲伴奏·途经,85110
28,魔道祖师 第二季,170950285,1417599,41,37,88882,81609,91.82%,5.76%,主役FT（下）,19059
29,入戏,8617959,91292,80,54,7473,5750,76.94%,6.30%,新春语音,82289
30,默读 第四季,45951692,541884,31,23,42019,40169,95.60%,7.41%,骆一锅的一天,59099
31,台风眼 第二季,29427790,157421,50,32,13774,12732,92.44%,8.09%,完结 FT,68664
32,吞海 第一季,51370188,528988,54,17,45104,28327,62.80%,5.35%,原创配乐·破晓,29187
33,台风眼 第一季,35199430,298465,53,20,21247,13377,62.96%,4.48%,千万福利·富士山在等一片云,52404
34,小蘑菇 第一季,50348440,922566,33,17,58367,39166,67.10%,4.25%,白噪音·漫步荒原,29125
35,我在无限游戏里封神 第二季（上）,20302229,327955,42,11,33756,29222,86.57%,8.91%,花絮06,71605
36,默读 第三季,37385210,600017,17,14,35565,33105,93.08%,5.52%,甜甜生日特别篇,59098
37,门生故旧,533741,15744,40,28,1518,1101,72.53%,6.99%,☆ 33·致命,93774
38,灯花笑 上季,113794,17604,2,0,2902,0,0.00%,0.00%,主题曲壹·只身朝夕,94733
39,秋燥 第一季,367474,14432,14,4,1517,523,34.48%,3.62%,花絮②,93438
40,某某 第一季,98011490,1714967,43,28,77540,45166,58.25%,2.63%,伴奏|《梧桐说》,58219
41,谁来言说夜晚 上季,525852,11325,26,0,928,0,0.00%,0.00%,第17集,94321
42,默读 第二季,29325550,607505,16,11,35450,33548,94.63%,5.52%,花絮03,59097
43,江医生 第一季,16424546,231880,49,27,22523,13673,60.71%,5.90%,千万播放福利第四弹·小剧场·猫,81852
44,将进酒 第一季,105795141,1438072,59,16,78343,53365,68.12%,3.71%,完结FT,25944
45,逆鳞 第一季,321846,13164,17,4,1334,569,42.65%,4.32%,第六剑,93750
46,沉浮事,727896,17760,85,73,1319,827,62.70%,4.66%,花絮-肆,92895
47,我喜欢你的信息素 第一季,99944725,1508627,48,21,72370,44992,62.17%,2.98%,四千万福利,58217
48,吞海 第二季,32435510,270385,56,19,25918,24135,93.12%,8.93%,新年祝福,67085
49,大王万万不可！ 第一季,153484,11417,10,1,761,105,13.80%,0.92%,第四集·唇枪舌战,94259
50,娑婆,1173450,32272,17,9,3217,760,23.62%,2.35%,第十集,93178
