排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,一屋暗灯 全一季,10753600,189388,47,11,福利彩蛋·棋牌室历险记,93038
2,奇洛李维斯回信,51291964,555345,98,41,OST A12 · 暗恋基本法,85974
3,囚于永夜,5044765,306418,1,0,织音发布会纯享PV · 概念预告,86822
4,情蛊,39383676,427936,67,48,完结FT·下,86178
5,二哈和他的白猫师尊,164989102,3179655,78,0,第肆季-第十一期,20741
6,洄天 第一季,27550525,243995,64,14,2500W特别福利 · 沈监察的工作日,86815
7,放学等我 第一季,53016981,829003,53,18,1700W福利·P-特别小剧场「2022.12.2」,64911
8,小蘑菇 第一季,50513584,925313,33,17,白噪音·漫步荒原,29125
9,天官赐福 第一季,86139716,962523,61,43,四千万福利·小剧场·从前有一位名师,52400
10,虚拟偶像团综丨《去世界尽头》,2761424,44285,13,0,第一期·去追花吧,94354
11,我在无限游戏里封神 第四季,6619346,136618,45,15,第十五集 · 灵魂碎裂,86834
12,魔道祖师 第一季,259341245,2273233,39,22,主创FT<下>,15861
13,我在无限游戏里封神 第一季,73693446,992847,64,14,线下漫展VLOG,52347
14,伪装学渣 第一季,102968865,1943583,30,17,千万福利·“叫妈妈”,58262
15,天官赐福 第四季,6162055,94519,15,0,谢怜生辰快乐,91718
16,灯花笑 上季,604183,29796,7,0,第1集,94733
17,坠落,11395909,182035,59,22,番外二·新生,76041
18,我喜欢你的信息素 第一季,100155848,1511673,48,21,四千万福利,58217
19,虚拟偶像团综丨《NEW DAYS（一起又出发）》,30347276,113679,95,0,许向安&许向宁生日小剧场·那片山那片海,84529
20,早春晴朗,36129482,274036,57,24,完结FT,72230
21,某某 第一季,98169527,1717747,43,28,伴奏|《梧桐说》,58219
22,一颗苹果,13433207,158608,82,35,完结FT · 谢谢光临,90818
23,放学等我 第二季,31164496,445089,42,16,番外·恋爱纪念日,68837
24,满城衣冠 全一季,1633163,47947,15,1,第4集 · 打赌,90878
25,台风眼 第一季,35359682,300735,53,20,千万福利·富士山在等一片云,52404
26,迪奥先生 第一季,79517745,1077391,30,15,王氏破产 铃声,23329
27,重生之将门毒后 第一季,93718941,835055,82,27,主役reaction·片段03,43922
28,见春天,13143386,230823,54,8,魏清越书信·02,80533
29,干涸地,1953847,88535,1,0,概念预告,86725
30,将进酒 第一季,105966425,1440375,59,16,完结FT,25944
31,入戏,8764880,92735,80,54,新春语音,82289
32,娘娘腔,37862191,715588,31,0,主役听剧Reaction,46640
33,再世权臣 第一季,21637206,258489,79,17,花絮07,71321
34,恒星时刻 第一季,178697,34856,1,0,歌曲《狮心》（Live）,94789
35,全球高考 第一季（全新版）,21500937,371442,37,11,— 「全季完结FT」—,60289
36,于是麦麦决定离家出走,5738643,109832,51,32,花絮11,86179
37,天官赐福 第三季,71190561,266249,67,43,小剧场·元宵·花灯,82040
38,判官 第一季,38401437,652055,45,21,听剧reaction,37773
39,二哈和他的白猫师尊,15725928,102690,669,603,完结FT,81979
40,我在无限游戏里封神 第三季,23350307,215259,91,21,破亿纪念单曲·神明所遗落的,81851
41,奇洛李维斯回信 番外篇,1011688,65233,3,2,番外 ·  庆生宴,93420
42,藏南晚星,19313514,202733,79,42,主题曲伴奏·途经,85110
43,嫡谋·第一季,209857,6542,9,1,第四集 ·「内院生波」,94462
44,交易沦陷,29067109,174988,138,99,特别福利·星空沦陷,54171
45,吞海 第一季,51568226,530910,54,17,原创配乐·破晓,29187
46,针锋对决,37889750,933403,19,0,完结FT  互动问答,19249
47,虚拟偶像团综丨《LASER出道日》,83229731,679663,89,0,专业小课堂：电子竞技运动与管理专业,28989
48,虚拟偶像团综丨《一起再出发》,91762798,253134,179,0,中秋特辑·清道夫,58225
49,难哄,146673988,1577125,76,48,破亿福利·纪念FT,38074
50,FOG[电竞] 第一季,70730691,764628,39,14,2000W福利·whisper伴奏抒情版,29122
51,江医生 第一季,16563379,233267,49,27,千万播放福利第四弹·小剧场·猫,81852
52,魔道祖师 第三季,296704294,1543420,66,56,传讯符·忘羡,22602
53,偷偷藏不住,202644169,2416340,89,54,2亿福利·双人电话语音,34632
54,小蘑菇 第二季,51519772,502561,51,34,破亿电话·双人,39605
55,天官赐福 第二季,72747296,355235,61,43,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
56,我在无限游戏里封神 第二季（下）,20683677,252324,55,14,花絮06,76557
57,沉醉不醒,3658457,54959,41,22,小剧场·好好的,86740
58,这题超纲了 第一季,20808684,494888,44,17,【回放】《这题超纲了》M星直播,41369
59,虚拟偶像综艺 |《VANITY FAIR（名利场）》,28112230,128815,71,0,梦系列小剧场06·白日,78684
60,不二之臣,40985350,851642,16,0,大结局·下,25580
61,重生之将门毒后 第二季,41852355,382176,83,26,破亿福利·白噪音·花灯,52293
62,逐玉 第一季,4545811,73605,43,14,原创配乐 · 凶夜,89245
63,绰约,1866152,30700,24,2,律法小贴士·4则,86680
64,当你叫醒我,689962,13222,9,0,片尾曲《一百年后》,94268
65,本能游戏,25906061,107223,221,158,雪地番外 · 04冰冷的家,69569
66,南方海啸,24303106,170958,102,68,花絮⑤,85492
67,你的距离,90542626,936148,70,27,完结FT·主创版,31552
68,旧故新长 全一季,1306722,107691,1,0,织音发布会PV,86778
69,虚拟偶像综艺丨《险象环声》,83537482,437924,138,0,三千万福利·偶像问答,38165
70,破云 第一季,59198143,1098928,20,15,圣诞特辑,59047
71,别来无恙 第一季,23114300,454473,48,22,1000W福利•《满心》（合唱版）,37937
72,我在无限游戏里封神 第二季（上）,20410336,329503,42,11,花絮06,71605
73,唇枪 ,2846464,178547,5,0,第六期,21362
74,你的雪人能活多久 第一季,140825,27574,2,0,主题曲《爱你是写在雪中的诗》剧情版,93787
75,魔道祖师 第二季,171086434,1418653,41,37,主役FT（下）,19059
76,我喜欢你的信息素 第二季,76367549,846500,43,26,国风版·星衍,58218
77,入蛊 全一季,804221,19885,22,14,Ⱄⱄᐝ白噪音·逍遥居,93646
78,谁把谁当真,14757474,777229,4,0,第四期,726
79,欢迎进入梦魇直播间 第一季,23675835,195233,62,20,完结FT,75856
80,夫人你马甲又掉了 第一季,64906624,1023010,25,0,小剧场3,32574
81,伏特加与曼特宁,814039,51358,3,0,520小剧场·吻醒,92988
82,宋玉章 第一季,1299471,31238,3,0,月历语音 · 静玉,86589
83,虚拟偶像团综丨《FINE DAY》,34842565,253438,41,0,虚拟偶像，但开团会,50725
84,君有疾否 第一季,26975940,463759,67,56,苏世誉 ✦ 第一季启动音,34592
85,FOG[电竞]第二季,58225174,435009,50,28,破亿特别直播回放,39588
86,提灯看刺刀 上季,14600089,241036,32,8,花絮·韩楚,77771
87,搭界 第一季,174359,12105,6,0,第二集,94617
88,理想型,837495,14123,39,20,31·心不由己,93439
89,偏偏宠爱,17552397,363923,49,13,四百万语音·江忍,52353
90,落池,68488135,1349117,15,0,落池·番外,22032
91,我嗑了对家X我的CP,58303634,896648,48,29,完结FT,21102
92,谁来言说夜晚 上季,708234,12837,35,9,第26集,94321
93,失忆后死对头成了我男朋友？,5201469,100526,48,20,花絮15·恢复,86693
94,悬日 上季,11721414,152833,52,18,ଫ苏洄生日福利,88192
95,台风眼 第二季,29519613,158639,50,32,完结 FT,68664
96,BE狂魔求生系统 第一季,17421420,397719,72,17,1000W福利·真吃醋啦O.o？,51469
97,娑婆,1295851,34082,19,10,主题曲·此身,93178
98,再世权臣 第三季（下）,631282,22594,17,10,第十集 ·  破镜何圆,93437
99,你亲我一下,18770745,271104,63,15,特别加更·随便玩一下05,52356
100,可爱过敏原 第一季,26461464,582742,63,15,主役版主题曲《不冻港》,45209
