排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,一屋暗灯 全一季,8562403,169850,39,8,福利彩蛋·葡萄柚相亲记,93038
2,奇洛李维斯回信,49261033,544645,84,27,花絮10 · 破坏队形的花絮来了,85974
3,洄天 第一季,26542629,238959,56,11,第十三期,86815
4,情蛊,38305273,416894,67,48,完结FT·下,86178
5,二哈和他的白猫师尊,163915846,3169292,77,0,第肆季-第十期,20741
6,囚于永夜,4804760,292996,1,0,织音发布会纯享PV · 概念预告,86822
7,小蘑菇 第一季,50141301,920155,33,17,白噪音·漫步荒原,29125
8,放学等我 第一季,52281449,822225,53,18,1700W福利·P-特别小剧场「2022.12.2」,64911
9,我在无限游戏里封神 第四季,5531692,130179,37,12,第十二集 · 烂尾楼,86834
10,天官赐福 第一季,85367822,956008,61,43,四千万福利·小剧场·从前有一位名师,52400
11,早春晴朗,35296749,269902,57,24,完结FT,72230
12,坠落,11071704,178235,59,22,番外二·新生,76041
13,魔道祖师 第一季,258764476,2266069,39,22,主创FT<下>,15861
14,我在无限游戏里封神 第一季,72975914,986015,64,14,线下漫展VLOG,52347
15,天官赐福 第四季,5442838,87003,13,0,新年小剧场《压岁钱》,91718
16,伪装学渣 第一季,102628698,1936690,30,17,千万福利·“叫妈妈”,58262
17,虚拟偶像团综丨《NEW DAYS（一起又出发）》,29295453,111771,95,0,许向安&许向宁生日小剧场·那片山那片海,84529
18,迪奥先生 第一季,79360602,1076185,30,15,王氏破产 铃声,23329
19,我喜欢你的信息素 第一季,99714287,1505700,48,21,四千万福利,58217
20,放学等我 第二季,30738211,440645,42,16,番外·恋爱纪念日,68837
21,一颗苹果,13052848,151558,80,34,启动音试听 · 谢青寄,90818
22,小蘑菇 第二季,51187151,499880,48,34,破亿福利·《风过荒野》主役版,39605
23,台风眼 第一季,35001969,296166,53,20,千万福利·富士山在等一片云,52404
24,某某 第一季,97821044,1711834,43,28,伴奏|《梧桐说》,58219
25,将进酒 第一季,105577496,1435502,59,16,完结FT,25944
26,见春天,12960131,228493,54,8,魏清越书信·02,80533
27,重生之将门毒后 第一季,93038739,829585,82,27,主役reaction·片段03,43922
28,奇洛李维斯回信 番外篇,895648,59287,3,2,番外 ·  庆生宴,93420
29,交易沦陷,28498160,172886,138,99,特别福利·星空沦陷,54171
30,干涸地,1883361,83247,1,0,概念预告,86725
31,娘娘腔,37449139,710152,31,0,主役听剧Reaction,46640
32,天官赐福 第三季,70591359,262390,67,43,小剧场·元宵·花灯,82040
33,藏南晚星,18957509,199827,79,42,主题曲伴奏·途经,85110
34,全球高考 第一季（全新版）,21201565,367736,37,11,— 「全季完结FT」—,60289
35,虚拟偶像团综丨《去世界尽头》,247321,25725,2,0,MANTA端午特辑·“五”福临门,94354
36,我在无限游戏里封神 第三季,22842729,211720,91,21,破亿纪念单曲·神明所遗落的,81851
37,再世权臣 第一季,21354030,256501,79,17,花絮07,71321
38,沉醉不醒,3272987,53124,36,18,第十三期,86740
39,于是麦麦决定离家出走,5516024,105493,51,32,花絮11,86179
40,针锋对决,37702563,929245,19,0,完结FT  互动问答,19249
41,FOG[电竞] 第一季,70381265,762104,39,14,2000W福利·whisper伴奏抒情版,29122
42,江医生 第一季,16267140,230627,49,27,千万播放福利第四弹·小剧场·猫,81852
43,不二之臣,40825443,849467,16,0,大结局·下,25580
