排名,剧名,播放量,订阅数,总集数,付费集数,全部集弹幕UID数,付费集弹幕UID数,弹幕留存率,收订比,最新更新,剧集ID
1,一屋暗灯 全一季,4899201,128379,24,3,21906,6276,28.65%,4.89%,花絮04,93038
2,洄天 第一季,23210513,225149,44,6,20065,8373,41.73%,3.72%,第八期,86815
3,我在无限游戏里封神 第四季,3951454,118525,25,7,7149,4533,63.41%,3.82%,第七集 · 记忆折叠,86834
4,奇洛李维斯回信,46359006,527312,81,25,49161,25414,51.70%,4.82%,回信广播剧完结FT（下） · 花都冰室,85974
5,再世权臣 第三季（下）,160835,14215,5,2,788,602,76.40%,4.23%,第二集 ·  同舟共济,93437
6,情蛊,36489372,402070,67,48,48863,30112,61.63%,7.49%,完结FT·下,86178
7,早春晴朗,33372548,257752,57,24,20771,13611,65.53%,5.28%,完结FT,72230
8,娑婆,651005,26321,7,0,2582,0,0.00%,0.00%,第三集,93178
9,沉醉不醒,2420188,45960,26,8,3384,1786,52.78%,3.89%,第八期,86740
10,初三的六一儿童节,26298623,57931,278,246,6445,5216,80.93%,9.00%,番外5 失恋（5）,85562
11,我在无限游戏里封神 第三季,22033731,206488,91,21,28556,21087,73.84%,10.21%,破亿纪念单曲·神明所遗落的,81851
12,奇洛李维斯回信 番外篇,627677,47174,3,2,3750,3010,80.27%,6.38%,番外 ·  庆生宴,93420
13,天官赐福 第三季,69574921,257041,67,43,32090,26426,82.35%,10.28%,小剧场·元宵·花灯,82040
14,放学等我 第一季,51165697,811493,53,18,62850,36386,57.89%,4.48%,1700W福利·P-特别小剧场「2022.12.2」,64911
15,反差 全一季,7129108,55989,37,18,3955,2314,58.51%,4.13%,花絮5·喵条～,86684
16,顶级掠食者 第二季,7123830,54202,36,16,4986,3982,79.86%,7.35%,启动音征集,86789
17,一颗苹果,12511727,144921,80,34,11794,5064,42.94%,3.49%,启动音试听 · 谢青寄,90818
18,放学等我 第二季,30065963,433564,42,16,44383,34568,77.89%,7.97%,番外·恋爱纪念日,68837
19,天官赐福 第二季,71359773,346821,61,43,37536,34143,90.96%,9.84%,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
20,天官赐福 第一季,84244176,947144,61,43,68112,36542,53.65%,3.86%,四千万福利·小剧场·从前有一位名师,52400
21,藏南晚星,18349147,195585,79,42,19511,14358,73.59%,7.34%,主题曲伴奏·途经,85110
22,我在无限游戏里封神 第一季,71906778,976240,64,14,76746,43051,56.10%,4.41%,线下漫展VLOG,52347
23,降水概率百分百,784574,19940,16,3,1719,577,33.57%,2.89%,520语音 ♡ 餐桌故事,93005
24,于是麦麦决定离家出走,5049742,101559,44,27,8784,5354,60.95%,5.27%,麦麦剧场✦霸道皇爷俏公公·大结局,86179
25,吞海 第一季,50452295,521011,54,17,44509,27814,62.49%,5.34%,原创配乐·破晓,29187
26,交易沦陷,27282620,167048,138,99,16599,9675,58.29%,5.79%,特别福利·星空沦陷,54171
27,太傅他人人喊打 第二季,2994433,40422,28,15,3085,1992,64.57%,4.93%,第十四集,86723
28,液态欲望 全一季,474721,24944,15,5,1510,575,38.08%,2.31%,EP04,86692
29,初三的六一儿童节 第二季（上）,700784,9642,9,4,757,486,64.20%,5.04%,522福利音 · 懒觉福利,93154
30,我在无限游戏里封神 第二季（下）,19778804,244034,55,14,26857,22879,85.19%,9.38%,花絮06,76557
31,魔道祖师 第三季,295391169,1537823,66,56,97578,89969,92.20%,5.85%,传讯符·忘羡,22602
32,愚蠢的有钱人,658074,19056,48,35,1607,735,45.74%,3.86%,【花絮4】,93113
33,吞海 第二季,31838064,265580,56,19,25441,23679,93.07%,8.92%,新年祝福,67085
34,某某 第一季,97290302,1703671,43,28,77305,45101,58.34%,2.65%,伴奏|《梧桐说》,58219
35,小蘑菇 第二季,50340300,494354,46,33,50479,46967,93.04%,9.50%,全剧五千万福利,39605
36,魔道祖师 第一季,257897113,2256940,39,22,96826,64507,66.62%,2.86%,主创FT<下>,15861
37,我在无限游戏里封神 第二季（上）,19805511,321508,42,11,33188,28743,86.61%,8.94%,花絮06,71605
38,燎原,37286197,387075,43,34,39011,29686,76.10%,7.67%,FT,63688
39,吞海 第三季（上）,22009514,211616,38,16,18015,16866,93.62%,7.97%,OST·04 此地埋名,73221
40,台风眼 第二季,28925003,152237,50,32,13347,12322,92.32%,8.09%,完结 FT,68664
41,偷风不偷月 上季,8155578,128264,41,18,10430,5821,55.81%,4.54%,300w福利·楚识琛（沈若臻）·风月语录,71389
42,惹祸精,1074609,31291,42,14,1759,979,55.66%,3.13%,100福利·斯昭起床福利音,90987
43,将进酒 第一季,104933977,1428523,59,16,78222,53338,68.19%,3.73%,完结FT,25944
44,欢迎进入梦魇直播间 第二季,6114882,45056,28,11,3505,2534,72.30%,5.62%,《今日没说法》⑤ ·「不平安疗养院」,90985
45,魔道祖师 第二季,170267650,1412994,41,37,88779,81503,91.80%,5.77%,主役FT（下）,19059
46,台风眼 第一季,34398789,289636,53,20,20495,12959,63.23%,4.47%,千万福利·富士山在等一片云,52404
47,吞海 第三季（下）,18951479,187644,51,18,18406,16660,90.51%,8.88%,破亿纪念•抒情主役版「晓」,76879
48,我喜欢你的信息素 第一季,99058549,1497425,48,21,72327,45050,62.29%,3.01%,四千万福利,58217
49,再世权臣 第三季（上）,2617923,48023,34,10,3544,2747,77.51%,5.72%,第十集 ·  再度启程,86827
50,小蘑菇 第一季,49416393,912017,33,17,58107,38992,67.10%,4.28%,白噪音·漫步荒原,29125
