排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,洄天 第一季,19623382,207121,35,2,第四期,86815
2,奇洛李维斯回信,43642640,510331,79,23,花絮09 ·小花絮又又又又又来了,85974
3,情蛊,34465579,385650,63,44,花絮14,86178
4,一屋暗灯 全一季,1735481,77758,11,0,花絮01,93038
5,二哈和他的白猫师尊,161105998,3146200,76,0,第肆季-第九期,20741
6,囚于永夜,4279391,263600,1,0,织音发布会纯享PV · 概念预告,86822
7,放学等我 第一季,50160191,801012,53,18,1700W福利·P-特别小剧场「2022.12.2」,64911
8,我在无限游戏里封神 第四季,2791022,108003,15,3,第三集 · 阴间路,86834
9,一颗苹果,11909492,138556,80,34,启动音试听 · 谢青寄,90818
10,天官赐福 第一季,83354680,940072,61,43,四千万福利·小剧场·从前有一位名师,52400
11,我在无限游戏里封神 第一季,71026303,968510,64,14,线下漫展VLOG,52347
12,早春晴朗,31794918,247087,57,24,完结FT,72230
13,虚拟偶像团综丨《NEW DAYS（一起又出发）》,25236866,107204,91,0,MANTA季少一单曲·《敬明天》纯享版,84529
14,魔道祖师 第一季,257194015,2250048,39,22,主创FT<下>,15861
15,于是麦麦决定离家出走,4514917,96970,31,18,小剧场✦三分钟热度,86179
16,逐玉 第一季,4208290,70926,43,14,原创配乐 · 凶夜,89245
17,见春天,12307558,220500,54,8,魏清越书信·02,80533
18,天官赐福 第四季,4299591,69336,10,0,新年小剧场《压岁钱》,91718
19,放学等我 第二季,29484738,426737,42,16,番外·恋爱纪念日,68837
20,伏特加与曼特宁,458616,33974,1,0,京儒♡生日快乐,92988
21,我喜欢你的信息素 第一季,98530859,1491218,48,21,四千万福利,58217
22,重生之将门毒后 第一季,91216408,819384,82,27,主役reaction·片段03,43922
23,将进酒 第一季,104427258,1423236,59,16,完结FT,25944
24,伪装学渣 第一季,101730292,1919503,30,17,千万福利·“叫妈妈”,58262
25,小蘑菇 第一季,48969673,906784,33,17,白噪音·漫步荒原,29125
26,娘娘腔,36243712,695371,31,0,主役听剧Reaction,46640
27,再世权臣 第一季,20552670,250308,79,17,花絮07,71321
28,某某 第一季,96829090,1696887,43,28,伴奏|《梧桐说》,58219
29,天官赐福 第三季,68631650,252644,67,43,小剧场·元宵·花灯,82040
30,干涸地,1710342,71318,1,0,概念预告,86725
31,我在无限游戏里封神 第三季,21339421,202211,91,21,破亿纪念单曲·神明所遗落的,81851
32,沉醉不醒,1782032,41581,16,3,小剧场·晚安小酒窝,86740
33,全球高考 第一季（全新版）,20404867,357911,37,11,— 「全季完结FT」—,60289
34,台风眼 第一季,33941608,284197,53,20,千万福利·富士山在等一片云,52404
35,初三的六一儿童节,24361594,52435,247,215,番外2 小陆的故事（10）,85562
36,藏南晚星,17794994,191579,79,42,主题曲伴奏·途经,85110
37,逐玉 第二季,657757,13259,10,2,第五集 · 诛心,92520
38,交易沦陷,26180662,161581,138,99,特别福利·星空沦陷,54171
39,二哈和他的白猫师尊,14088439,94703,669,603,完结FT,81979
40,美人印,509011,27921,12,4,ost《诱他》,92611
41,反差 全一季,6602141,51617,31,13,第十一集·选择坠落,86684
42,你的距离,89205336,928445,70,27,完结FT·主创版,31552
43,难哄,145229755,1568899,76,48,破亿福利·纪念FT,38074
44,顶级掠食者 第二季,6081004,51355,28,11,第十一集,86789
45,针锋对决,37142946,918691,19,0,完结FT  互动问答,19249
46,FOG[电竞] 第一季,69348126,755643,39,14,2000W福利·whisper伴奏抒情版,29122
47,魔道祖师 第三季,294702624,1534972,66,56,传讯符·忘羡,22602
48,南方海啸,22275255,163581,102,68,花絮⑤,85492
49,偷偷藏不住,201341077,2410226,89,54,2亿福利·双人电话语音,34632
50,吞海 第一季,49838471,515544,54,17,原创配乐·破晓,29187
51,天官赐福 第二季,70561325,342817,61,43,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
52,不二之臣,40275756,843026,16,0,大结局·下,25580
53,我在无限游戏里封神 第二季（下）,19316393,240021,55,14,花絮06,76557
54,坠落,9909926,163748,59,22,台风眼S02E17,76041
55,判官 第一季,37486971,642522,45,21,听剧reaction,37773
56,欢迎进入梦魇直播间 第二季,5580153,42138,24,11,第十一集 ♱ 你好，梦魇,90985
57,这题超纲了 第一季,20049532,483201,44,17,【回放】《这题超纲了》M星直播,41369
58,悬日 上季,11124406,147186,52,18,ଫ苏洄生日福利,88192
59,重生之将门毒后 第二季,40457263,374007,83,26,破亿福利·白噪音·花灯,52293
60,提灯看刺刀 上季,13950519,233793,32,8,花絮·韩楚,77771
61,第二十八年春,10550945,378671,13,0,第四期,26751
62,虚拟偶像团综丨《一起再出发》,88911993,248689,179,0,中秋特辑·清道夫,58225
63,虚拟偶像团综丨《LASER出道日》,81782656,673043,89,0,专业小课堂：电子竞技运动与管理专业,28989
64,破云 第一季,58535118,1084042,20,15,圣诞特辑,59047
65,欢迎进入梦魇直播间 第一季,22812717,187674,62,20,完结FT,75856
66,AWM 第一季,85131972,1246359,43,20,第十四集·烙印,20284
67,江医生 第一季,15416738,223818,49,27,千万播放福利第四弹·小剧场·猫,81852
68,再世权臣 第三季（上）,2303592,46101,33,9,第九集 ·  百岁何欢,86827
69,惹祸精,828544,28218,35,13,彩蛋小剧场·《连天雪心情记录》,90987
70,恩客,904447,15565,33,20,26·开点药吃吃,91870
71,偷风不偷月 上季,7874800,125206,41,18,300w福利·楚识琛（沈若臻）·风月语录,71389
72,我在无限游戏里封神 第二季（上）,19492912,317442,42,11,花絮06,71605
73,第二十八年春II,121258,4854,2,0,第五期,92633
74,虚拟偶像综艺 |《VANITY FAIR（名利场）》,26695417,124677,71,0,梦系列小剧场06·白日,78684
75,愚蠢的有钱人,289496,14306,16,4,【花絮1】,93113
76,你就当我死了吧  全一季,12317155,241049,30,0,主役版主题曲（纯享）,76841
77,初三的六一儿童节 第一季,11103943,54754,53,16,新年♥快乐,85497
78,小蘑菇 第二季,49906022,491194,46,33,全剧五千万福利,39605
79,夫人你马甲又掉了 第一季,64064335,1016075,25,0,小剧场3,32574
80,魔道祖师 第二季,169844289,1410148,41,37,主役FT（下）,19059
81,顽石 全一季,3737412,59925,60,15,花絮 · 17,88696
82,我喜欢你的信息素 第二季,75341137,836988,43,26,国风版·星衍,58218
83,谁把谁当真,14510335,766893,4,0,第四期,726
84,别来无恙 第一季,22493998,444733,48,22,1000W福利•《满心》（合唱版）,37937
85,虚拟偶像综艺丨《险象环声》,81843041,433722,138,0,三千万福利·偶像问答,38165
86,如果森林有童话,108140,4885,13,3,第五期-心旌摇曳,92601
87,一诺一生 全一季,836724,27352,21,7,第九集,91354
88,将进酒 第二季,71583246,807292,45,22,第二季完结FT,30383
89,偏偏宠爱,16820504,354335,49,13,四百万语音·江忍,52353
90,恃宠 全一季,10660204,132337,67,26,500w播放纪念· 谢砚礼 会议闲暇,76670
91,君有疾否 第一季,26347060,454945,67,56,苏世誉 ✦ 第一季启动音,34592
92,等风热吻你,16182160,304527,56,18,插曲《约定》,52292
93,FOG[电竞]第二季,56907496,429791,50,28,破亿特别直播回放,39588
94,骄阳似我 全一季,3198809,33829,40,15,百万彩蛋 · 白噪音小剧场,90737
95,可爱过敏原 第一季,26055679,575684,63,15,主役版主题曲《不冻港》,45209
96,降水概率百分百,498656,16060,8,0,˚.⊹ 第二期 ♡₊˚,93005
97,落池,68003354,1342496,15,0,落池·番外,22032
98,封建糟粕,15340686,145797,143,110,充电·李叔堂,87589
99,余污 第一季,192773,11945,9,0,小剧场01·斗百草,92701
100,失忆后死对头成了我男朋友？,4489367,92966,44,20,花絮·陆云笙,86693
