排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,洄天 第一季,23310885,225656,44,6,第八期,86815
2,一屋暗灯 全一季,4970741,129217,24,3,花絮04,93038
3,我在无限游戏里封神 第四季,3985458,118798,25,7,第七集 · 记忆折叠,86834
4,奇洛李维斯回信 番外篇,640273,47782,3,2,番外 ·  庆生宴,93420
5,沉醉不醒,2447788,46214,27,9,苏墨♡生日快乐,86740
6,蜉蝣,248939,16366,9,0,ೀ˖˚ 第三集,93202
7,液态欲望 全一季,484739,25103,15,5,EP04,86692
8,入蛊 全一季,144012,10275,4,0,Ⱄⱄᐝ第一回,93646
9,娑婆,663290,26498,7,0,第三集,93178
10,烟花情书,91115,4031,6,2,第四集,93337
11,愚蠢的有钱人,673035,19203,49,36,【花絮4】,93113
12,再世权臣 第三季（下）,166829,14512,5,2,第二集 ·  同舟共济,93437
13,你的雪人能活多久 第一季,18724,8810,1,0,祝知希生日快乐,93787
14,禁区,264394,10229,45,21,29 猫猫,92575
15,全球进化后我站在食物链顶端 第二季（下）,153202,9865,11,7,第二十二集,92775
16,沉入地球,67177,4945,12,0,第09集 · 窥看/戳穿,93569
17,语义错误 第一季,3668477,25753,26,9,Ep.11 INTERACTION,92155
18,沉浮事,312932,10687,55,45,第伍拾贰集 好好道别,92895
19,初三的六一儿童节 第二季（上）,734691,9711,9,4,522福利音 · 懒觉福利,93154
20,闭嘴，你这假粉 全一季,1999322,24738,33,20,番外2 · 一日为友，终生为父,87641
21,欲言难止,90860,5488,182,160,欲言难止 第171集 我做了一个很长的梦（完）,93138
22,秋燥 第一季,45456,7166,2,0,预告,93438
23,降水概率百分百,793225,20000,16,3,520语音 ♡ 餐桌故事,93005
24,余污 第一季,264277,13547,11,2,第四期,92701
25,逐玉 第二季,795709,14788,17,6,第九集 · 流言,92520
26,落火 全一季,294831,14567,15,5,第七集,92245
27,美人印,625425,29643,18,9,第九集,92611
28,逆鳞 第一季,25920,4632,2,0,预告 · 相思无我,93750
29,伏特加与曼特宁,223895,9836,45,36,°☆. 第41集 « *,92968
30,嫁入高门的人,126103,4667,32,21,第27集,93169
