排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,一屋暗灯 全一季,10160028,184518,45,10,福利彩蛋·白噪音,93038
2,奇洛李维斯回信,50738689,552228,98,41,OST A12 · 暗恋基本法,85974
3,囚于永夜,4967523,302249,1,0,织音发布会纯享PV · 概念预告,86822
4,二哈和他的白猫师尊,164662104,3176475,78,0,第肆季-第十一期,20741
5,情蛊,39052202,425104,67,48,完结FT·下,86178
6,洄天 第一季,27311169,243197,62,13,第十五期,86815
7,放学等我 第一季,52805669,827088,53,18,1700W福利·P-特别小剧场「2022.12.2」,64911
8,小蘑菇 第一季,50406298,924102,33,17,白噪音·漫步荒原,29125
9,天官赐福 第一季,85898106,960418,61,43,四千万福利·小剧场·从前有一位名师,52400
10,我在无限游戏里封神 第四季,6293293,134733,42,14,第十四集 · 致命游戏,86834
11,坠落,11340490,181424,59,22,番外二·新生,76041
12,魔道祖师 第一季,259171945,2271136,39,22,主创FT<下>,15861
13,虚拟偶像团综丨《去世界尽头》,1525954,40025,12,0,《维尔维德档案部手记》幕后花絮·我们在大量梗中加入了少量剧情,94354
14,我在无限游戏里封神 第一季,73467564,990770,64,14,线下漫展VLOG,52347
15,伪装学渣 第一季,102864107,1941548,30,17,千万福利·“叫妈妈”,58262
16,天官赐福 第四季,5881909,91818,14,0,先导预告·床边故事,91718
17,早春晴朗,35920684,272936,57,24,完结FT,72230
18,我喜欢你的信息素 第一季,100011612,1509719,48,21,四千万福利,58217
19,虚拟偶像团综丨《NEW DAYS（一起又出发）》,30003858,113173,95,0,许向安&许向宁生日小剧场·那片山那片海,84529
20,某某 第一季,98064821,1716028,43,28,伴奏|《梧桐说》,58219
21,放学等我 第二季,31040827,443895,42,16,番外·恋爱纪念日,68837
22,一颗苹果,13297120,156145,81,34,花絮08 · 客官很可以,90818
23,迪奥先生 第一季,79471618,1076991,30,15,王氏破产 铃声,23329
24,台风眼 第一季,35255156,299335,53,20,千万福利·富士山在等一片云,52404
25,满城衣冠 全一季,1481687,46385,11,0,第3集 · 勋章&挽联,90878
26,重生之将门毒后 第一季,93500811,833792,82,27,主役reaction·片段03,43922
27,干涸地,1934531,87279,1,0,概念预告,86725
28,灯花笑 上季,217640,22415,2,0,主题曲壹·只身朝夕,94733
29,将进酒 第一季,105850642,1438985,59,16,完结FT,25944
30,见春天,13080224,230035,54,8,魏清越书信·02,80533
31,娘娘腔,37731150,713871,31,0,主役听剧Reaction,46640
32,全球高考 第一季（全新版）,21414882,370412,37,11,— 「全季完结FT」—,60289
33,于是麦麦决定离家出走,5677829,109068,51,32,花絮11,86179
34,入戏,8673312,91921,80,54,新春语音,82289
35,再世权臣 第一季,21553774,257912,79,17,花絮07,71321
36,交易沦陷,28918610,174473,138,99,特别福利·星空沦陷,54171
37,奇洛李维斯回信 番外篇,979161,63565,3,2,番外 ·  庆生宴,93420
38,判官 第一季,38330903,651226,45,21,听剧reaction,37773
39,天官赐福 第三季,70999709,264938,67,43,小剧场·元宵·花灯,82040
40,藏南晚星,19207845,201840,79,42,主题曲伴奏·途经,85110
41,我在无限游戏里封神 第三季,23198232,214174,91,21,破亿纪念单曲·神明所遗落的,81851
42,二哈和他的白猫师尊,15586948,101871,669,603,完结FT,81979
43,针锋对决,37834499,932135,19,0,完结FT  互动问答,19249
44,FOG[电竞] 第一季,70626409,763848,39,14,2000W福利·whisper伴奏抒情版,29122
45,沉醉不醒,3579163,54642,40,21,第十五期,86740
46,江医生 第一季,16464936,232260,49,27,千万播放福利第四弹·小剧场·猫,81852
47,吞海 第一季,51437683,529754,54,17,原创配乐·破晓,29187
48,难哄,146559683,1576474,76,48,破亿福利·纪念FT,38074
49,嫡谋·第一季,161300,5443,8,0,第三集 · 「墨棋藏机」,94462
50,小蘑菇 第二季,51433758,501880,51,34,破亿电话·双人,39605
51,魔道祖师 第三季,296559342,1542700,66,56,传讯符·忘羡,22602
52,虚拟偶像团综丨《一起再出发》,91485720,252687,179,0,中秋特辑·清道夫,58225
53,偷偷藏不住,202553602,2415861,89,54,2亿福利·双人电话语音,34632
54,虚拟偶像团综丨《LASER出道日》,83061204,678861,89,0,专业小课堂：电子竞技运动与管理专业,28989
55,我在无限游戏里封神 第二季（下）,20573723,251307,55,14,花絮06,76557
56,不二之臣,40938776,850953,16,0,大结局·下,25580
57,这题超纲了 第一季,20744839,493891,44,17,【回放】《这题超纲了》M星直播,41369
58,天官赐福 第二季,72585636,354141,61,43,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
59,逐玉 第一季,4526539,73408,43,14,原创配乐 · 凶夜,89245
60,本能游戏,25831116,106945,221,158,雪地番外 · 04冰冷的家,69569
61,虚拟偶像综艺 |《VANITY FAIR（名利场）》,27969907,128386,71,0,梦系列小剧场06·白日,78684
62,南方海啸,24172055,170546,102,68,花絮⑤,85492
63,绰约,1814126,30219,22,1,律法小贴士·3则,86680
64,重生之将门毒后 第二季,41736787,381422,83,26,破亿福利·白噪音·花灯,52293
65,当你叫醒我,600552,12084,7,0,片尾曲《普通朋友-雪山酒店限定版》,94268
66,你的距离,90458362,935587,70,27,完结FT·主创版,31552
67,入蛊 全一季,739942,19283,20,12,Ⱄⱄᐝ第十五回,93646
68,破云 第一季,59146440,1097701,20,15,圣诞特辑,59047
69,我在无限游戏里封神 第二季（上）,20336969,328524,42,11,花絮06,71605
70,恒星时刻 第一季,87412,21202,1,0,歌曲《狮心》,94789
71,虚拟偶像综艺丨《险象环声》,83354572,437484,138,0,三千万福利·偶像问答,38165
72,魔道祖师 第二季,170994144,1417984,41,37,主役FT（下）,19059
73,旧故新长 全一季,1284844,105877,1,0,织音发布会PV,86778
74,别来无恙 第一季,23059834,453599,48,22,1000W福利•《满心》（合唱版）,37937
75,夫人你马甲又掉了 第一季,64842884,1022367,25,0,小剧场3,32574
76,只想和你好好的,272733,7465,12,3,✧ 第五期 ✧,94176
77,我喜欢你的信息素 第二季,76281609,845666,43,26,国风版·星衍,58218
78,欢迎进入梦魇直播间 第一季,23611775,194652,62,20,完结FT,75856
79,谁把谁当真,14737524,776362,4,0,第四期,726
80,FOG[电竞]第二季,58129244,434552,50,28,破亿特别直播回放,39588
81,娑婆,1207551,33157,18,10,作者原创小剧场·关于谢九的无限续冰配方,93178
82,提灯看刺刀 上季,14553164,240602,32,8,花絮·韩楚,77771
83,伏特加与曼特宁,793162,50060,3,0,520小剧场·吻醒,92988
84,君有疾否 第一季,26926070,462917,67,56,苏世誉 ✦ 第一季启动音,34592
85,落池,68454725,1348600,15,0,落池·番外,22032
86,虚拟偶像团综丨《FINE DAY》,34753879,253074,41,0,虚拟偶像，但开团会,50725
87,偏偏宠爱,17503227,363285,49,13,四百万语音·江忍,52353
88,失忆后死对头成了我男朋友？,5153613,100069,48,20,花絮15·恢复,86693
89,谁来言说夜晚 上季,592151,11945,29,3,第20集,94321
90,台风眼 第二季,29456739,157847,50,32,完结 FT,68664
91,我嗑了对家X我的CP,58250346,896113,48,29,完结FT,21102
92,初三的六一儿童节,28171960,62026,287,255,番外9 跨年夜,85562
93,再世权臣 第三季（下）,573899,21838,16,9,第九集 ·  承君一诺,93437
94,全球高考 第二季,39782848,547963,40,15,—原创配乐「警告声中接吻」—,39622
95,将进酒 第二季,72499714,812782,45,22,第二季完结FT,30383
96,门生故旧,562455,16040,45,33,★ 36·彼此,93774
97,BE狂魔求生系统 第一季,17388416,397037,72,17,1000W福利·真吃醋啦O.o？,51469
98,你亲我一下,18736514,270751,63,15,特别加更·随便玩一下05,52356
99,可爱过敏原 第一季,26428106,582105,63,15,主役版主题曲《不冻港》,45209
100,酸梅,4142653,256159,4,0,第二期,51020
