排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,洄天 第一季,24121549,228811,49,7,花絮04 · 主役篇,86815
2,一屋暗灯 全一季,5665292,137067,29,4,六一彩蛋,93038
3,我在无限游戏里封神 第四季,4273773,121105,27,8,第八集 · 百鬼夜行,86834
4,沉醉不醒,2641890,48381,29,11,儿童节迷你剧场,86740
5,液态欲望 全一季,543992,26456,18,7,好狗好狗,86692
6,门生故旧,31423,4300,2,0,预告,93774
7,愚蠢的有钱人,770719,20564,56,43,【花絮4】,93113
8,奇洛李维斯回信 番外篇,718171,51185,3,2,番外 ·  庆生宴,93420
9,再世权臣 第三季（下）,219267,16042,7,3,日历语音 · 关怀,93437
10,入蛊 全一季,251380,12354,6,0,Ⱄⱄᐝ第三回,93646
11,娑婆,750809,27852,9,2,作者原创小剧场·幼儿园,93178
12,蜉蝣,303289,17444,11,1,ೀ˖˚ 第四集,93202
13,烟花情书,105617,4297,7,3,第五集,93337
14,玫瑰美人 全一季,5560,1337,2,0,六一小剧场·盲盒,94009
15,初三的六一儿童节 第二季（上）,953628,10203,12,5,花絮② · 呼吸之间,93154
16,禁区,328772,11212,56,30,36 玩火,92575
17,秋燥 第一季,110225,10279,5,0,主题曲《秋潮》伴奏,93438
18,沉入地球,99036,5627,19,3,第15集 · 胭脂扣,93569
19,全球进化后我站在食物链顶端 第二季（下）,172805,10313,12,8,第二十三集,92775
20,逐玉 第二季,832454,15122,19,7,小剧场③ · 吃醋记,92520
21,沉浮事,355813,11283,62,52,第伍拾玖集 笼中人,92895
22,精神科医生神经了,39921,5762,5,0,正式预告☔待晴,93567
23,美人印,652951,29998,20,11,小剧场4-浮生若梦,92611
24,欲言难止,139597,6952,182,160,欲言难止 第171集 我做了一个很长的梦（完）,93138
25,降水概率百分百,865784,20623,17,4,˚.⊹ 第七期 ♡₊˚,93005
26,逆鳞 第一季,42450,5504,4,0,倒计时24h,93750
27,嫁入高门的人,143902,4911,37,26,第32集,93169
28,伏特加与曼特宁,250483,10148,52,43,°☆. 第48集 « *,92968
29,第二十八年春II,167268,6319,2,0,第五期,92633
30,闭嘴，你这假粉 全一季,2016164,24937,33,20,番外2 · 一日为友，终生为父,87641
