排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,奇洛李维斯回信,53408705,567446,98,41,OST A12 · 暗恋基本法,85974
2,情蛊,40872277,440931,68,49,4000w福利·山大王,86178
3,囚于永夜,5265637,317081,1,0,织音发布会纯享PV · 概念预告,86822
4,一屋暗灯 全一季,12358632,201999,53,13,福利彩蛋·看星星,93038
5,二哈和他的白猫师尊,166335586,3191222,80,0,第肆季-第十三期,20741
6,灯花笑 上季,2355100,47433,18,4,第8集,94733
7,放学等我 第一季,53867909,836053,53,18,1700W福利·P-特别小剧场「2022.12.2」,64911
8,虚拟偶像团综丨《去世界尽头》,4643179,50545,29,0,嘉宾观察室柏闻篇·派对超新星,94354
9,天官赐福 第四季,7175713,105369,18,0,新年小剧场《压岁钱》,91718
10,伪装学渣 第一季,103386511,1950472,30,17,千万福利·“叫妈妈”,58262
11,天官赐福 第一季,87044830,969970,61,43,四千万福利·小剧场·从前有一位名师,52400
12,我在无限游戏里封神 第一季,74526063,1000334,64,14,线下漫展VLOG,52347
13,我在无限游戏里封神 第四季,7565813,142366,56,15,特别放送 · emoji大挑战,86834
14,你的雪人能活多久 第一季,862287,48587,15,0,第二集 · 现在开始同居生活？,93787
15,魔道祖师 第一季,260006457,2280663,39,22,主创FT<下>,15861
16,洄天 第一季,28121815,246366,65,14,完结语音 · 高能量S级监护人的一天,86815
17,宋玉章 第一季,2721270,42850,15,0,第二折 · 小团圆,86589
18,我喜欢你的信息素 第一季,100668823,1517798,48,21,四千万福利,58217
19,囚于永夜,816651,22971,200,161,温然生日小剧场,94916
20,将进酒 第一季,106415931,1445217,59,16,完结FT,25944
21,一颗苹果,13802752,163317,82,35,完结FT · 谢谢光临,90818
22,台风眼 第一季,35759893,305920,53,20,千万福利·富士山在等一片云,52404
23,恒星时刻 第一季,308221,46799,1,0,歌曲《狮心》（Live）,94789
24,小蘑菇 第一季,50832529,929759,33,17,白噪音·漫步荒原,29125
25,重生之将门毒后 第一季,94569035,839658,82,27,主役reaction·片段03,43922
26,某某 第一季,98585565,1723692,43,28,伴奏|《梧桐说》,58219
27,伏特加与曼特宁,1433083,60721,16,0,第二期,92988
28,放学等我 第二季,31657260,449527,42,16,番外·恋爱纪念日,68837
29,再世权臣 第一季,21993011,260854,79,17,花絮07,71321
30,见春天,13346348,233187,54,8,魏清越书信·02,80533
31,天官赐福 第三季,71980735,270953,68,44,小剧场·元宵·花灯,82040
32,早春晴朗,36955814,277754,57,24,完结FT,72230
33,虚拟偶像团综丨《NEW DAYS（一起又出发）》,31373422,114909,95,0,许向安&许向宁生日小剧场·那片山那片海,84529
34,娘娘腔,38349356,721680,31,0,主役听剧Reaction,46640
35,全球高考 第一季（全新版）,21838156,375256,37,11,— 「全季完结FT」—,60289
36,迪奥先生 第一季,79678095,1078571,30,15,王氏破产 铃声,23329
37,二哈和他的白猫师尊,16294732,105405,669,603,完结FT,81979
38,满城衣冠 全一季,2151803,52781,26,5,花絮④ · 唱戏啦,90878
39,虚拟偶像团综丨《LASER出道日》,83814000,681790,89,0,专业小课堂：电子竞技运动与管理专业,28989
40,江医生 第一季,16939852,236469,49,27,千万播放福利第四弹·小剧场·猫,81852
41,我在无限游戏里封神 第三季,23950476,219057,91,21,破亿纪念单曲·神明所遗落的,81851
42,干涸地,2008199,91805,1,0,概念预告,86725
43,奇洛李维斯回信 番外篇,1135367,71280,3,2,番外 ·  庆生宴,93420
44,判官 第一季,38698700,655202,45,21,听剧reaction,37773
45,虚拟偶像团综丨《一起再出发》,92863786,254360,179,0,中秋特辑·清道夫,58225
46,天官赐福 第二季,73431661,359533,61,43,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
47,藏南晚星,19707555,205877,79,42,主题曲伴奏·途经,85110
48,FOG[电竞] 第一季,71150139,767516,39,14,2000W福利·whisper伴奏抒情版,29122
49,针锋对决,38110311,937912,19,0,完结FT  互动问答,19249
50,偷偷藏不住,203018493,2417785,89,54,2亿福利·双人电话语音,34632
51,难哄,147131613,1579316,76,48,破亿福利·纪念FT,38074
52,魔道祖师 第三季,297292214,1546076,66,56,传讯符·忘羡,22602
53,唇枪 上季,257505,18691,1,0,织音发布会纯享PV,94802
54,这题超纲了 第一季,21051312,498379,44,17,【回放】《这题超纲了》M星直播,41369
55,虚拟偶像综艺 |《VANITY FAIR（名利场）》,28637492,129951,71,0,梦系列小剧场06·白日,78684
56,交易沦陷,29684651,177077,138,99,特别福利·星空沦陷,54171
57,于是麦麦决定离家出走,5962691,112323,52,32,启动音试听,86179
58,重生之将门毒后 第二季,42305755,384750,83,26,破亿福利·白噪音·花灯,52293
59,我在无限游戏里封神 第二季（下）,21098882,255968,55,14,花絮06,76557
60,吞海 第一季,52017600,535011,54,17,原创配乐·破晓,29187
61,嫡谋·第一季,319750,8778,13,4,二十万福利小剧场,94462
62,虚拟偶像综艺丨《险象环声》,84241142,439093,138,0,三千万福利·偶像问答,38165
63,南方海啸,24845662,172927,102,68,花絮⑤,85492
64,你的距离,90884300,938168,70,27,完结FT·主创版,31552
65,沉醉不醒,4053160,56929,48,29,番外·墨源·下,86740
66,不二之臣,41156056,853897,16,0,大结局·下,25580
67,我在无限游戏里封神 第二季（上）,20700021,333055,42,11,花絮06,71605
68,别来无恙 第一季,23303880,457300,48,22,1000W福利•《满心》（合唱版）,37937
69,我喜欢你的信息素 第二季,76697779,849250,43,26,国风版·星衍,58218
70,入戏,8977911,94475,80,54,新春语音,82289
71,嫁给一个死太监 第一季,3859280,77540,34,12,新春福利音,66726
72,魔道祖师 第二季,171462486,1421219,41,37,主役FT（下）,19059
73,当你叫醒我,1059107,17081,14,0,回响主题曲《当你叫醒我》,94268
74,欢迎进入梦魇直播间 第一季,23938847,197567,62,20,完结FT,75856
75,君有疾否 第一季,27183659,466752,67,56,苏世誉 ✦ 第一季启动音,34592
76,破云 第一季,59384399,1103051,20,15,圣诞特辑,59047
77,虚拟偶像团综丨《FINE DAY》,35186940,254381,41,0,虚拟偶像，但开团会,50725
78,旧故新长 全一季,1356283,111163,1,0,织音发布会PV,86778
79,唇枪 ,2904221,180745,5,0,第六期,21362
80,封建糟粕,16034627,154652,143,110,充电·李叔堂,87589
81,小蘑菇 第二季,51814506,504796,51,34,破亿电话·双人,39605
82,我花开后百花杀 第一季,81144,3873,7,0,第一集 · 向死而生,94893
83,金陵春 第一季,150801,5896,11,2,第五集,94497
84,炽火难熄 全一季,243583,18156,10,1,第三集 · 升级,94917
85,夫人你马甲又掉了 第一季,65158371,1024962,25,0,小剧场3,32574
86,谁把谁当真,14829382,780521,4,0,第四期,726
87,坠落,11559277,183795,59,22,番外二·新生,76041
88,悬日 上季,11887889,154611,52,18,ଫ苏洄生日福利,88192
89,红白囍 第一季,7481027,114761,46,13,花絮03,81597
90,FOG[电竞]第二季,58619526,436552,50,28,破亿特别直播回放,39588
91,AWM 第一季,86026531,1256624,43,20,第十四集·烙印,20284
92,娑婆,1643191,36582,25,15,第十四集,93178
93,搭界 第一季,376934,15442,18,6,小剧场 · 请墨宝,94617
