排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,一屋暗灯 全一季,12243870,200994,53,13,福利彩蛋·看星星,93038
2,奇洛李维斯回信,53182130,566204,98,41,OST A12 · 暗恋基本法,85974
3,情蛊,40679933,439388,68,49,4000w福利·山大王,86178
4,囚于永夜,5245987,316087,1,0,织音发布会纯享PV · 概念预告,86822
5,二哈和他的白猫师尊,166166548,3189859,80,0,第肆季-第十三期,20741
6,灯花笑 上季,2207798,46102,18,4,第8集,94733
7,放学等我 第一季,53764022,835216,53,18,1700W福利·P-特别小剧场「2022.12.2」,64911
8,天官赐福 第一季,86942066,969161,61,43,四千万福利·小剧场·从前有一位名师,52400
9,虚拟偶像团综丨《去世界尽头》,4543048,50216,29,0,嘉宾观察室柏闻篇·派对超新星,94354
10,天官赐福 第四季,6995200,104204,16,0,正式预告·神明与信徒,91718
11,伪装学渣 第一季,103342818,1949759,30,17,千万福利·“叫妈妈”,58262
12,我在无限游戏里封神 第四季,7492650,141869,56,15,特别放送 · emoji大挑战,86834
13,我在无限游戏里封神 第一季,74442584,999609,64,14,线下漫展VLOG,52347
14,魔道祖师 第一季,259931094,2279812,39,22,主创FT<下>,15861
15,恒星时刻 第一季,297227,45881,1,0,歌曲《狮心》（Live）,94789
16,你的雪人能活多久 第一季,727148,46176,14,0,祝知希角色曲《小爱神》伴奏,93787
17,洄天 第一季,28073809,246095,65,14,完结语音 · 高能量S级监护人的一天,86815
18,宋玉章 第一季,2587091,42423,15,0,第二折 · 小团圆,86589
19,我喜欢你的信息素 第一季,100611559,1517170,48,21,四千万福利,58217
20,小蘑菇 第一季,50798404,929296,33,17,白噪音·漫步荒原,29125
21,一颗苹果,13766074,162832,82,35,完结FT · 谢谢光临,90818
22,台风眼 第一季,35715699,305330,53,20,千万福利·富士山在等一片云,52404
23,囚于永夜,730316,21550,200,161,温然生日小剧场,94916
24,将进酒 第一季,106366142,1444675,59,16,完结FT,25944
25,见春天,13325651,232942,54,8,魏清越书信·02,80533
26,某某 第一季,98539878,1722994,43,28,伴奏|《梧桐说》,58219
27,重生之将门毒后 第一季,94473279,839144,82,27,主役reaction·片段03,43922
28,再世权臣 第一季,21955790,260611,79,17,花絮07,71321
29,放学等我 第二季,31597807,448956,42,16,番外·恋爱纪念日,68837
30,伏特加与曼特宁,1338254,59963,15,0,主题曲伴奏·泊岸,92988
31,虚拟偶像团综丨《NEW DAYS（一起又出发）》,31279311,114818,95,0,许向安&许向宁生日小剧场·那片山那片海,84529
32,天官赐福 第三季,71880287,270432,68,44,小剧场·元宵·花灯,82040
33,早春晴朗,36850871,277210,57,24,完结FT,72230
34,娘娘腔,38293865,721064,31,0,主役听剧Reaction,46640
35,迪奥先生 第一季,79659084,1078428,30,15,王氏破产 铃声,23329
36,全球高考 第一季（全新版）,21800043,374866,37,11,— 「全季完结FT」—,60289
37,二哈和他的白猫师尊,16232445,105139,669,603,完结FT,81979
38,满城衣冠 全一季,2091010,52274,25,5,主题曲② · 失控的月亮 · 和声伴奏,90878
39,判官 第一季,38664782,654850,45,21,听剧reaction,37773
40,干涸地,2001797,91441,1,0,概念预告,86725
41,于是麦麦决定离家出走,5942494,112098,52,32,启动音试听,86179
42,虚拟偶像团综丨《LASER出道日》,83756724,681632,89,0,专业小课堂：电子竞技运动与管理专业,28989
43,我在无限游戏里封神 第三季,23888021,218694,91,21,破亿纪念单曲·神明所遗落的,81851
44,奇洛李维斯回信 番外篇,1123341,70736,3,2,番外 ·  庆生宴,93420
45,虚拟偶像团综丨《一起再出发》,92743468,254256,179,0,中秋特辑·清道夫,58225
46,江医生 第一季,16894984,236047,49,27,千万播放福利第四弹·小剧场·猫,81852
47,天官赐福 第二季,73347114,359033,61,43,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
48,嫡谋·第一季,310627,8633,12,4,第七集·「故园惊澜」,94462
49,FOG[电竞] 第一季,71100414,767182,39,14,2000W福利·whisper伴奏抒情版,29122
50,藏南晚星,19661446,205411,79,42,主题曲伴奏·途经,85110
51,偷偷藏不住,202977371,2417625,89,54,2亿福利·双人电话语音,34632
52,吞海 第一季,51967422,534587,54,17,原创配乐·破晓,29187
53,针锋对决,38085574,937445,19,0,完结FT  互动问答,19249
54,难哄,147079153,1579081,76,48,破亿福利·纪念FT,38074
55,唇枪 上季,235849,17975,1,0,织音发布会纯享PV,94802
56,魔道祖师 第三季,297225354,1545757,66,56,传讯符·忘羡,22602
57,虚拟偶像综艺 |《VANITY FAIR（名利场）》,28588209,129858,71,0,梦系列小剧场06·白日,78684
58,这题超纲了 第一季,21022871,497970,44,17,【回放】《这题超纲了》M星直播,41369
59,我在无限游戏里封神 第二季（下）,21061017,255632,55,14,花絮06,76557
60,交易沦陷,29615909,176834,138,99,特别福利·星空沦陷,54171
