排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,天官赐福 第四季,9120764,123869,26,5,第三集·叫天不应叫地不灵,91718
2,虚拟偶像团综丨《去世界尽头》,5665799,52949,45,0,第七期·自由身,94354
3,灯花笑 上季,3267571,54647,27,10,第13集,94733
4,伏特加与曼特宁,1836957,64493,24,3,主题曲·泊岸·祝京儒版,92988
5,满城衣冠 全一季,2500797,55019,32,9,第10集 · 蒋振兴案,90878
6,尾钩,310871,15585,14,3,第10集 · Whole,95503
7,你的雪人能活多久 第一季,1324369,55155,24,4,小剧场02 · 喜糖,93787
8,宋玉章 第一季,3660724,45130,20,2,第五折 · 夕饮冰,86589
9,囚于永夜,1331798,30820,200,161,番外 少爷的生日7,94916
10,炽火难熄 全一季,358530,20545,15,4,第六集 ·“顺路”,94917
11,传闻,16691,2340,2,0,✧预告,95625
12,绰约,2242341,32675,41,9,律法小贴士·10则,86680
13,触礁,310647,12674,17,6,EP05⟢| 吻痕如刀 |,95034
14,是心跳说谎 全一季,36400,3652,3,0,预告二·爱的痕迹,95516
15,恒星时刻 第一季,365685,50828,1,0,歌曲《狮心》（Live）,94789
16,搭界 第一季,462742,16444,25,12,主役采访 02,94617
17,谁来言说夜晚 上季,1652100,15902,88,51,第68集,94321
18,茱丽叶塔 全一季,65206,5691,20,2,花絮5（重生版）,95106
19,放学后别来我办公室 全一季,611644,18708,12,0,第三课「学不可以已」,86868
20,嫡谋·第一季,376592,9759,17,8,第十集·「姻局初布」,94462
21,解瘾,485926,13822,24,5,第七集,94782
22,小狐狸化形记,4285,887,1,0,上集,95820
23,沉浮事,804748,16246,16,5,中元小剧场·百鬼集市,94775
24,穿进赛博游戏后干掉BOSS成功上位 第一季,37783,3392,3,0,第1集,95678
25,合笼蛊,498188,9520,19,6,第八集·记忆,94418
26,赤霞珠,313471,12720,30,19,处暑福利音·饮酒小贴士·唐渡,95114
27,大王万万不可！ 第一季,411542,15231,25,8,第十一集·日升月恒,94259
28,错登科  第一季,121935,5024,14,6,《错登科》第七集·封诰命,94787
29,清白之年,492778,14012,19,0,第六集·明月装饰了我的窗,94838
30,我花开后百花杀 第一季,120177,4591,9,0,第三集 · 入局京都,94893
