排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,虚拟偶像团综丨《去世界尽头》,5423074,52418,44,0,柏闻生日小剧场·亲爱的老朋友,94354
2,灯花笑 上季,3058641,52939,24,8,主题曲贰·隔雾看花,94733
3,天官赐福 第四季,8637620,121176,24,3,夏日提示音·处暑·花城,91718
4,你的雪人能活多久 第一季,1239602,54081,23,3,傅让夷生日快乐,93787
5,伏特加与曼特宁,1737166,63636,22,2,第四期,92988
6,尾钩,210048,13585,10,0,第06集 · 尘灰,95503
7,放学后别来我办公室 全一季,579153,18407,12,0,第三课「学不可以已」,86868
8,囚于永夜,1224338,29522,200,161,番外 少爷的生日7,94916
9,宋玉章 第一季,3449435,44677,19,1,主题曲 · 玉堂春· 伴奏,86589
10,沉浮事,722498,15663,15,4,浊世篇·第五集,94775
11,穿进赛博游戏后干掉BOSS成功上位 第一季,15520,2182,2,0,第0集,95678
12,满城衣冠 全一季,2418660,54443,30,8,第9集 · 正义,90878
13,恒星时刻 第一季,352700,50004,1,0,歌曲《狮心》（Live）,94789
14,是心跳说谎 全一季,24115,2885,2,0,预告一·心跳瞬间,95516
15,守寡后我重生了 第二季,86407,3349,11,2,花絮01,95212
16,谁来言说夜晚 上季,1559661,15715,84,47,第64集,94321
17,清白之年,466475,13761,19,0,第六集·明月装饰了我的窗,94838
18,搭界 第一季,441370,16269,23,10,EP07 小剧场,94617
19,嫡谋·第一季,366275,9564,16,7,第九集·「棋落尘缘」,94462
20,绰约,2199725,32537,38,7,律法小贴士·9则,86680
21,炽火难熄 全一季,329695,20142,13,3,第五集 · 生日快乐,94917
22,赤霞珠,286951,12117,30,19,处暑福利音·饮酒小贴士·唐渡,95114
23,触礁,274560,12260,15,5,七夕福利音,95034
24,错登科  第一季,114977,4904,13,5,花絮-要被萌死了,94787
25,解瘾,453652,13641,23,4,福利音❃奉心,94782
26,我花开后百花杀 第一季,107237,4314,8,0,第二集 · 暗香识,94893
27,日出风来,282601,7156,64,46,♬第50集 等风也等你,94444
28,大王万万不可！ 第一季,378699,14838,24,7,第十集·各有所图,94259
29,愚蠢的有钱人 全一季,158948,7129,17,3,第五集,94873
30,玫瑰美人 全一季,124230,8317,16,9,第十二期,94009
