排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,一屋暗灯 全一季,8650779,170805,39,8,福利彩蛋·葡萄柚相亲记,93038
2,奇洛李维斯回信,49340818,545182,84,27,花絮10 · 破坏队形的花絮来了,85974
3,洄天 第一季,26602259,239276,56,11,第十三期,86815
4,情蛊,38358488,417411,67,48,完结FT·下,86178
5,二哈和他的白猫师尊,163959364,3169859,77,0,第肆季-第十期,20741
6,囚于永夜,4814429,293588,1,0,织音发布会纯享PV · 概念预告,86822
7,小蘑菇 第一季,50158032,920382,33,17,白噪音·漫步荒原,29125
8,放学等我 第一季,52319746,822580,53,18,1700W福利·P-特别小剧场「2022.12.2」,64911
9,我在无限游戏里封神 第四季,5580859,130499,37,12,第十二集 · 烂尾楼,86834
10,天官赐福 第一季,85398360,956310,61,43,四千万福利·小剧场·从前有一位名师,52400
11,早春晴朗,35341021,270136,57,24,完结FT,72230
12,坠落,11098224,178537,59,22,番外二·新生,76041
13,魔道祖师 第一季,258790384,2266423,39,22,主创FT<下>,15861
14,我在无限游戏里封神 第一季,73008797,986335,64,14,线下漫展VLOG,52347
15,伪装学渣 第一季,102645083,1936988,30,17,千万福利·“叫妈妈”,58262
16,天官赐福 第四季,5470265,87285,13,0,新年小剧场《压岁钱》,91718
17,虚拟偶像团综丨《NEW DAYS（一起又出发）》,29341019,111835,95,0,许向安&许向宁生日小剧场·那片山那片海,84529
18,我喜欢你的信息素 第一季,99734845,1505971,48,21,四千万福利,58217
19,迪奥先生 第一季,79367820,1076239,30,15,王氏破产 铃声,23329
20,放学等我 第二季,30759377,440897,42,16,番外·恋爱纪念日,68837
21,一颗苹果,13068660,151770,80,34,启动音试听 · 谢青寄,90818
22,小蘑菇 第二季,51201509,500005,48,34,破亿福利·《风过荒野》主役版,39605
23,台风眼 第一季,35019604,296403,53,20,千万福利·富士山在等一片云,52404
24,某某 第一季,97838181,1712095,43,28,伴奏|《梧桐说》,58219
25,将进酒 第一季,105595108,1435749,59,16,完结FT,25944
26,重生之将门毒后 第一季,93066239,829741,82,27,主役reaction·片段03,43922
27,见春天,12966919,228595,54,8,魏清越书信·02,80533
28,交易沦陷,28528679,173038,138,99,特别福利·星空沦陷,54171
29,奇洛李维斯回信 番外篇,901268,59563,3,2,番外 ·  庆生宴,93420
30,干涸地,1885909,83426,1,0,概念预告,86725
31,娘娘腔,37467826,710476,31,0,主役听剧Reaction,46640
32,虚拟偶像团综丨《去世界尽头》,261107,26551,2,0,MANTA端午特辑·“五”福临门,94354
33,天官赐福 第三季,70619202,262570,67,43,小剧场·元宵·花灯,82040
34,全球高考 第一季（全新版）,21215830,367938,37,11,— 「全季完结FT」—,60289
35,藏南晚星,18973458,199940,79,42,主题曲伴奏·途经,85110
36,我在无限游戏里封神 第三季,22866593,211875,91,21,破亿纪念单曲·神明所遗落的,81851
37,沉醉不醒,3294036,53240,37,19,小剧场·不醒,86740
38,再世权臣 第一季,21365894,256593,79,17,花絮07,71321
39,针锋对决,37711237,929495,19,0,完结FT  互动问答,19249
40,于是麦麦决定离家出走,5526668,105634,51,32,花絮11,86179
41,满城衣冠 全一季,1178930,42126,7,0,第1集 · 旧人不覆,90878
42,江医生 第一季,16281366,230772,49,27,千万播放福利第四弹·小剧场·猫,81852
43,FOG[电竞] 第一季,70398010,762226,39,14,2000W福利·whisper伴奏抒情版,29122
44,不二之臣,40833689,849588,16,0,大结局·下,25580
45,入蛊 全一季,600367,17871,16,8,Ⱄⱄᐝ 第十一回,93646
46,难哄,146318324,1575087,76,48,破亿福利·纪念FT,38074
47,偷偷藏不住,202358923,2414846,89,54,2亿福利·双人电话语音,34632
48,二哈和他的白猫师尊,15298994,100398,669,603,完结FT,81979
49,魔道祖师 第三季,296223898,1541211,66,56,传讯符·忘羡,22602
50,南方海啸,23859068,169485,102,68,花絮⑤,85492
51,判官 第一季,38164457,649466,45,21,听剧reaction,37773
52,天官赐福 第二季,72250394,351917,61,43,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
53,虚拟偶像团综丨《一起再出发》,90966764,251577,179,0,中秋特辑·清道夫,58225
54,吞海 第一季,51145825,527111,54,17,原创配乐·破晓,29187
