排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,洄天 第一季,17010779,192893,31,0,300W特别福利 · 出行小贴士,86815
2,奇洛李维斯回信,41705205,502894,79,23,花絮09 ·小花絮又又又又又来了,85974
3,情蛊,33564017,378098,61,42,番外·此为情蛊,86178
4,逐玉 第一季,4109012,70291,43,14,原创配乐 · 凶夜,89245
5,二哈和他的白猫师尊,160430859,3141959,74,0,概念曲-明我长相忆,20741
6,囚于永夜,4094430,255418,1,0,织音发布会纯享PV · 概念预告,86822
7,放学等我 第一季,49703688,795831,53,18,1700W福利·P-特别小剧场「2022.12.2」,64911
8,我在无限游戏里封神 第四季,2246415,101015,11,1,第一集 · 羔羊,86834
9,一颗苹果,11328798,134044,78,32,启动音试听 · 谢青寄,90818
10,天官赐福 第一季,82451212,936705,61,43,四千万福利·小剧场·从前有一位名师,52400
11,逐玉 第二季,585209,12124,8,1,第四集 · 妒意,92520
12,于是麦麦决定离家出走,4222775,94325,29,17,第十二期,86179
13,我在无限游戏里封神 第一季,70600878,964729,64,14,线下漫展VLOG,52347
14,重生之将门毒后 第一季,90832324,817381,82,27,主役reaction·片段03,43922
15,虚拟偶像团综丨《NEW DAYS（一起又出发）》,24257231,106233,89,0,MANTA三专《宴》特别曲·《罪示录》,84529
16,天官赐福 第四季,3879899,65817,10,0,新年小剧场《压岁钱》,91718
17,魔道祖师 第一季,256873745,2246652,39,22,主创FT<下>,15861
18,将进酒 第一季,104183363,1420646,59,16,完结FT,25944
19,早春晴朗,30936435,240747,57,24,完结FT,72230
20,美人印,434845,26570,9,2,小剧场1-病娇弟弟,92611
21,我喜欢你的信息素 第一季,98275617,1488306,48,21,四千万福利,58217
22,小蘑菇 第一季,48584975,904175,33,17,白噪音·漫步荒原,29125
23,放学等我 第二季,29215238,423313,42,16,番外·恋爱纪念日,68837
24,天官赐福 第三季,67566502,250538,67,43,小剧场·元宵·花灯,82040
25,娘娘腔,35960841,691527,31,0,主役听剧Reaction,46640
26,见春天,12163477,218673,54,8,魏清越书信·02,80533
27,某某 第一季,96621239,1693725,43,28,伴奏|《梧桐说》,58219
28,初三的六一儿童节,22920965,49121,235,203,番外1 小马的故事（3）,85562
29,伪装学渣 第一季,101559754,1915965,30,17,千万福利·“叫妈妈”,58262
30,藏南晚星,17538662,189517,79,42,主题曲伴奏·途经,85110
31,我在无限游戏里封神 第三季,21000678,199979,91,21,破亿纪念单曲·神明所遗落的,81851
32,沉醉不醒,1440913,38923,12,0,ღ100万福利·早安语音·丁竞元,86740
33,反差 全一季,6204972,49428,27,9,第九集·孤注的告白,86684
34,全球高考 第一季（全新版）,20224172,355604,37,11,— 「全季完结FT」—,60289
35,交易沦陷,25759261,159423,138,99,特别福利·星空沦陷,54171
36,台风眼 第一季,33696828,281597,53,20,千万福利·富士山在等一片云,52404
37,二哈和他的白猫师尊,13820126,93268,669,603,完结FT,81979
38,顶级掠食者 第二季,5471535,49664,25,9,500W播放纪念,86789
39,再世权臣 第一季,20361781,248750,79,17,花絮07,71321
40,难哄,145020543,1567665,76,48,破亿福利·纪念FT,38074
41,不二之臣,40165724,841605,16,0,大结局·下,25580
42,伏特加与曼特宁,279600,25342,1,0,京儒♡生日快乐,92988
43,偷偷藏不住,201124581,2409446,89,54,2亿福利·双人电话语音,34632
44,魔道祖师 第三季,294372530,1533520,66,56,传讯符·忘羡,22602
45,针锋对决,37026023,916292,19,0,完结FT  互动问答,19249
46,FOG[电竞] 第一季,69140382,754310,39,14,2000W福利·whisper伴奏抒情版,29122
47,重生之将门毒后 第二季,40229689,372888,83,26,破亿福利·白噪音·花灯,52293
48,吞海 第一季,49526861,513052,54,17,原创配乐·破晓,29187
49,你的距离,88916516,926651,70,27,完结FT·主创版,31552
50,天官赐福 第二季,69805062,340824,61,43,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
