排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,天官赐福 第四季,8984562,123119,26,5,第三集·叫天不应叫地不灵,91718
2,虚拟偶像团综丨《去世界尽头》,5595537,52813,45,0,第七期·自由身,94354
3,灯花笑 上季,3204450,54173,26,9,三百万福利·中元节语音,94733
4,宋玉章 第一季,3612187,45029,20,2,第五折 · 夕饮冰,86589
5,你的雪人能活多久 第一季,1305931,54937,24,4,小剧场02 · 喜糖,93787
6,尾钩,288275,15097,13,2,第09集 · 旁观者清,95503
7,伏特加与曼特宁,1807307,64244,23,2,✦店长来啦！④,92988
8,满城衣冠 全一季,2480340,54807,32,9,第10集 · 蒋振兴案,90878
9,囚于永夜,1305635,30519,200,161,番外 少爷的生日7,94916
10,搭界 第一季,457216,16412,24,11,第八集,94617
11,小狐狸化形记,3504,798,1,0,上集,95820
12,炽火难熄 全一季,350594,20418,15,4,第六集 ·“顺路”,94917
13,恒星时刻 第一季,362341,50608,1,0,歌曲《狮心》（Live）,94789
14,绰约,2227205,32628,40,9,第十集·噩梦,86680
15,穿进赛博游戏后干掉BOSS成功上位 第一季,35288,3290,3,0,第1集,95678
16,沉浮事,787591,16124,16,5,中元小剧场·百鬼集市,94775
17,放学后别来我办公室 全一季,604835,18613,12,0,第三课「学不可以已」,86868
18,谁来言说夜晚 上季,1626935,15827,87,50,第67集,94321
19,大王万万不可！ 第一季,405931,15181,25,8,第十一集·日升月恒,94259
20,赤霞珠,307930,12609,30,19,处暑福利音·饮酒小贴士·唐渡,95114
21,嫡谋·第一季,372987,9693,16,7,第九集·「棋落尘缘」,94462
22,我花开后百花杀 第一季,118885,4550,9,0,第三集 · 入局京都,94893
23,合笼蛊,492653,9471,19,6,第八集·记忆,94418
24,触礁,301629,12487,16,5,✰花絮·02✰,95034
25,茱丽叶塔 全一季,62859,5599,20,2,花絮5（重生版）,95106
26,守寡后我重生了 第二季,93531,3477,11,2,花絮01,95212
27,是心跳说谎 全一季,29111,3314,2,0,预告一·心跳瞬间,95516
28,清白之年,481313,13952,19,0,第六集·明月装饰了我的窗,94838
29,错登科  第一季,119622,4990,13,5,花絮-要被萌死了,94787
30,愚蠢的有钱人 全一季,165207,7218,19,5,小剧场·妄想症,94873
