排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,一屋暗灯 全一季,3739637,112384,19,2,第四集,93038
2,洄天 第一季,21919984,219516,40,4,花絮02,86815
3,奇洛李维斯回信,45418034,521680,81,25,回信广播剧完结FT（下） · 花都冰室,85974
4,情蛊,35839737,396638,67,48,完结FT·下,86178
5,囚于永夜,4435719,272099,1,0,织音发布会纯享PV · 概念预告,86822
6,二哈和他的白猫师尊,161978581,3152208,76,0,第肆季-第九期,20741
7,放学等我 第一季,50818096,807852,53,18,1700W福利·P-特别小剧场「2022.12.2」,64911
8,见春天,12557907,223425,54,8,魏清越书信·02,80533
9,早春晴朗,32748652,253266,57,24,完结FT,72230
10,我在无限游戏里封神 第四季,3514552,115248,22,5,特别放送 · 大型恐怖游戏联赛火热进行中Ⅳ,86834
11,一颗苹果,12326475,142925,80,34,启动音试听 · 谢青寄,90818
12,虚拟偶像团综丨《NEW DAYS（一起又出发）》,27207830,108894,94,0,《Break of day》幕后花絮·戏里戏外,84529
13,天官赐福 第一季,83926368,944680,61,43,四千万福利·小剧场·从前有一位名师,52400
14,我在无限游戏里封神 第一季,71609443,973607,64,14,线下漫展VLOG,52347
15,魔道祖师 第一季,257655924,2254420,39,22,主创FT<下>,15861
16,奇洛李维斯回信 番外篇,418466,35829,3,2,番外 ·  庆生宴,93420
17,放学等我 第二季,29864941,431177,42,16,番外·恋爱纪念日,68837
18,伪装学渣 第一季,101989123,1924061,30,17,千万福利·“叫妈妈”,58262
19,再世权臣 第一季,20795403,252063,79,17,花絮07,71321
20,伏特加与曼特宁,578133,39951,2,0,五一迷你剧场,92988
21,天官赐福 第四季,4500381,73980,10,0,新年小剧场《压岁钱》,91718
22,我喜欢你的信息素 第一季,98872112,1495067,48,21,四千万福利,58217
23,重生之将门毒后 第一季,91775331,822519,82,27,主役reaction·片段03,43922
24,于是麦麦决定离家出走,4849402,99569,36,22,小剧场✦静电,86179
25,娘娘腔,36610586,700004,31,0,主役听剧Reaction,46640
26,干涸地,1766056,75221,1,0,概念预告,86725
27,将进酒 第一季,104759875,1426584,59,16,完结FT,25944
28,小蘑菇 第一季,49256243,910276,33,17,白噪音·漫步荒原,29125
29,初三的六一儿童节,25683570,56632,268,236,番外3 兄弟（11）,85562
30,交易沦陷,26900487,165133,138,99,特别福利·星空沦陷,54171
31,某某 第一季,97125891,1701051,43,28,伴奏|《梧桐说》,58219
32,台风眼 第一季,34244850,287830,53,20,千万福利·富士山在等一片云,52404
33,娑婆,455672,22909,6,0,第二集,93178
34,液态欲望 全一季,371122,22863,10,1,守护红绕肉！,86692
35,全球高考 第一季（全新版）,20643715,360852,37,11,— 「全季完结FT」—,60289
36,天官赐福 第三季,69234268,255526,67,43,小剧场·元宵·花灯,82040
37,坠落,10158342,167161,59,22,台风眼S02E17,76041
38,我在无限游戏里封神 第三季,21793713,205010,91,21,破亿纪念单曲·神明所遗落的,81851
39,难哄,145554186,1570832,76,48,破亿福利·纪念FT,38074
40,二哈和他的白猫师尊,14457133,96522,669,603,完结FT,81979
41,藏南晚星,18156942,194261,79,42,主题曲伴奏·途经,85110
42,沉醉不醒,2181495,44250,23,6,ღ200万福利·晚安语音·苏墨,86740
43,顶级掠食者 第二季,6775737,53416,34,15,第十四集·下,86789
44,南方海啸,22730959,165403,102,68,花絮⑤,85492
45,针锋对决,37303407,921913,19,0,完结FT  互动问答,19249
46,反差 全一季,6923166,54411,34,16,花絮5·喵条～,86684
47,偷偷藏不住,201646079,2411573,89,54,2亿福利·双人电话语音,34632
48,你的距离,89526137,930387,70,27,完结FT·主创版,31552
49,魔道祖师 第三季,295151884,1536869,66,56,传讯符·忘羡,22602
50,吞海 第一季,50237915,519011,54,17,原创配乐·破晓,29187
51,逐玉 第一季,4304250,71641,43,14,原创配乐 · 凶夜,89245
52,FOG[电竞] 第一季,69639135,757404,39,14,2000W福利·whisper伴奏抒情版,29122
53,愚蠢的有钱人,544228,17974,37,24,【花絮3】,93113
54,判官 第一季,37694205,644737,45,21,听剧reaction,37773
55,不二之臣,40424590,844759,16,0,大结局·下,25580
56,这题超纲了 第一季,20227367,486037,44,17,【回放】《这题超纲了》M星直播,41369
57,天官赐福 第二季,71082663,345465,61,43,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
58,虚拟偶像团综丨《一起再出发》,89520902,249512,179,0,中秋特辑·清道夫,58225
59,偏偏宠爱,17046039,357536,49,13,四百万语音·江忍,52353
60,我在无限游戏里封神 第二季（下）,19619805,242666,55,14,花絮06,76557
61,逐玉 第二季,755427,14362,16,5,第八集 · 赐婚,92520
62,虚拟偶像团综丨《LASER出道日》,82086831,674295,89,0,专业小课堂：电子竞技运动与管理专业,28989
63,重生之将门毒后 第二季,40768431,375705,83,26,破亿福利·白噪音·花灯,52293
64,破云 第一季,58693530,1087134,20,15,圣诞特辑,59047
65,江医生 第一季,15644212,225327,49,27,千万播放福利第四弹·小剧场·猫,81852
66,欢迎进入梦魇直播间 第一季,23028422,189457,62,20,完结FT,75856
67,虚拟偶像综艺 |《VANITY FAIR（名利场）》,27003162,125465,71,0,梦系列小剧场06·白日,78684
68,初三的六一儿童节 第一季,11220346,56771,53,16,新年♥快乐,85497
69,欢迎进入梦魇直播间 第二季,5986173,44167,28,11,《今日没说法》⑤ ·「不平安疗养院」,90985
70,再世权臣 第三季（上）,2544870,47424,34,10,第十集 ·  再度启程,86827
71,提灯看刺刀 上季,14092176,235477,32,8,花絮·韩楚,77771
72,你就当我死了吧  全一季,12477597,243051,30,0,主役版主题曲（纯享）,76841
73,悬日 上季,11280698,148595,52,18,ଫ苏洄生日福利,88192
74,谁把谁当真,14567851,769270,4,0,第四期,726
75,惹祸精,1004533,30184,42,14,100福利·斯昭起床福利音,90987
76,别来无恙 第一季,22635921,447007,48,22,1000W福利•《满心》（合唱版）,37937
77,魔道祖师 第二季,170121991,1412024,41,37,主役FT（下）,19059
78,我在无限游戏里封神 第二季（上）,19698375,320174,42,11,花絮06,71605
79,我喜欢你的信息素 第二季,75566531,839171,43,26,国风版·星衍,58218
80,虚拟偶像综艺丨《险象环声》,82207708,434532,138,0,三千万福利·偶像问答,38165
81,迪奥先生 第一季,79019854,1074069,30,15,王氏破产 铃声,23329
82,夫人你马甲又掉了 第一季,64250950,1017621,25,0,小剧场3,32574
83,降水概率百分百,683978,18929,14,2,˚.⊹ 第五期 ♡₊˚,93005
84,小蘑菇 第二季,50187065,493302,46,33,全剧五千万福利,39605
85,AWM 第一季,85292371,1248080,43,20,第十四集·烙印,20284
86,初三的六一儿童节 第二季（上）,460852,8821,7,3,第四集 · 绝命追捕,93154
87,落池,68112043,1343983,15,0,落池·番外,22032
88,等风热吻你,16294150,306328,56,18,插曲《约定》,52292
89,偷风不偷月 上季,8055739,127156,41,18,300w福利·楚识琛（沈若臻）·风月语录,71389
90,君有疾否 第一季,26479479,456806,67,56,苏世誉 ✦ 第一季启动音,34592
91,太傅他人人喊打 第二季,2793851,39522,26,13,花絮06,86723
