排名,剧名,播放量,订阅数,总集数,付费集数,全部集弹幕UID数,付费集弹幕UID数,弹幕留存率,最新更新,剧集ID
1,逐玉 第一季,3856451,68117,43,14,2116,924,43.67%,原创配乐 · 凶夜,89245
2,奇洛李维斯回信,39289231,493945,79,23,45576,22876,50.19%,花絮09 ·小花絮又又又又又来了,85974
3,情蛊,32142659,367671,59,41,44120,27041,61.29%,花絮11,86178
4,反差 全一季,5729437,46081,23,6,2791,1242,44.50%,第七集·困兽犹斗,86684
5,一颗苹果,10273901,129231,66,25,9680,3566,36.84%,花絮06 · 推广,90818
6,顶级掠食者 第二季,4399452,47029,20,7,3658,2626,71.79%,400W播放纪念,86789
7,于是麦麦决定离家出走,3645395,88064,25,15,6583,3641,55.31%,第十期,86179
8,再世权臣 第三季（上）,1643373,42129,26,5,2512,1634,65.05%,第五集 ·  暗流涌动,86827
9,太傅他人人喊打 第二季,1657813,34230,15,6,2283,1109,48.58%,第六集,86723
10,天官赐福 第三季,65628787,247506,66,42,31066,25487,82.04%,花絮·不坠主役,82040
11,欢迎进入梦魇直播间 第二季,3996564,37366,16,7,2695,1804,66.94%,第七集 ♱ 你是我们的,90985
12,重生之将门毒后 第二季,39904701,371261,83,26,49257,32996,66.99%,破亿福利·白噪音·花灯,52293
13,天官赐福 第二季,68349909,338203,61,43,36800,33463,90.93%,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
14,天官赐福 第一季,81053099,932202,61,43,67407,36151,53.63%,四千万福利·小剧场·从前有一位名师,52400
15,放学等我 第一季,49146725,790222,53,18,62218,36311,58.36%,1700W福利·P-特别小剧场「2022.12.2」,64911
16,藏南晚星,17182613,186740,79,42,18308,13348,72.91%,主题曲伴奏·途经,85110
17,我在无限游戏里封神 第四季,1449642,88626,2,0,2439,0,0.00%,预告 · Deicide,86834
18,放学等我 第二季,28873644,419724,42,16,43995,34746,78.98%,番外·恋爱纪念日,68837
19,重生之将门毒后 第一季,90265917,814445,82,27,87849,41999,47.81%,主役reaction·片段03,43922
20,我在无限游戏里封神 第三季,20530511,197195,91,21,27443,20139,73.38%,破亿纪念单曲·神明所遗落的,81851
21,失忆后死对头成了我男朋友？,4233153,90904,44,20,5728,3779,65.97%,花絮·陆云笙,86693
22,早春晴朗,30228175,235851,57,24,18931,12424,65.63%,完结FT,72230
23,初三的六一儿童节,21244381,45503,215,186,4731,3572,75.50%,Chapter.104B 劣势（下）,85562
24,魔道祖师 第三季,293942287,1531850,66,56,97557,89998,92.25%,传讯符·忘羡,22602
25,偷风不偷月 上季,7464462,120575,41,18,9956,5466,54.90%,300w福利·楚识琛（沈若臻）·风月语录,71389
26,将进酒 第一季,103840733,1417226,59,16,78077,53221,68.16%,完结FT,25944
27,惹祸精,498340,21772,29,8,994,378,38.03%,第十集,90987
28,六州歌头 下季,401057,7366,45,40,398,276,69.35%,44 寒冬送暖意,92061
29,魔道祖师 第一季,256457410,2242687,39,22,96720,64507,66.69%,主创FT<下>,15861
30,吞海 第一季,49141763,509704,54,17,43638,27147,62.21%,原创配乐·破晓,29187
31,小蘑菇 第二季,48492107,487468,46,33,50064,46580,93.04%,全剧五千万福利,39605
32,魔道祖师 第二季,169395228,1407098,41,37,88667,81437,91.85%,主役FT（下）,19059
33,太傅他人人喊打 第一季,6428744,116152,46,31,8038,4771,59.36%,充电·燕迟,73214
34,某某 第一季,96358933,1690246,43,28,77254,45001,58.25%,伴奏|《梧桐说》,58219
35,吞海 第二季,30981728,258404,56,19,24684,22956,93.00%,新年祝福,67085
36,欢迎进入梦魇直播间 第一季,22306038,184244,62,20,18598,8033,43.19%,完结FT,75856
37,偷风不偷月 下季,3168272,57184,35,17,4160,3890,93.51%,100W福利·白噪音,77591
38,将进酒 第二季,71194065,804837,45,22,66967,60876,90.90%,第二季完结FT,30383
39,语义错误 第一季,1946306,20126,9,0,1377,0,0.00%,Ep.03 SEMANTIC ERROR,92155
40,吞海 第三季（上）,21399428,204975,38,16,17361,16234,93.51%,OST·04 此地埋名,73221
41,我在无限游戏里封神 第一季,70018951,959899,64,14,76088,42622,56.02%,线下漫展VLOG,52347
42,小蘑菇 第一季,48222425,900738,33,17,57831,38833,67.15%,白噪音·漫步荒原,29125
43,我在无限游戏里封神 第二季（下）,18798276,235504,55,14,26061,22161,85.04%,花絮06,76557
44,我喜欢你的信息素 第一季,97933357,1484704,48,21,72310,45215,62.53%,四千万福利,58217
45,再世权臣 第一季,20115829,246538,79,17,22696,10595,46.68%,花絮07,71321
46,逐玉 第二季,400610,9360,4,0,163,0,0.00%,主题曲《雪霁》和声伴奏,92520
47,你的距离,88510829,924260,70,27,78073,56041,71.78%,完结FT·主创版,31552
48,重回我爸少年时 第一季,999100,14352,35,7,831,324,38.99%,第六集,91872
49,君有疾否,1053430,28884,46,18,1283,220,17.15%,第29集,90896
50,吞海 第三季（下）,18286997,180827,51,18,17628,15903,90.21%,破亿纪念•抒情主役版「晓」,76879
