排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,一屋暗灯 全一季,8464157,168795,39,8,福利彩蛋·葡萄柚相亲记,93038
2,奇洛李维斯回信,49175461,544059,84,27,花絮10 · 破坏队形的花絮来了,85974
3,洄天 第一季,26459404,238542,56,11,第十三期,86815
4,情蛊,38251011,416372,67,48,完结FT·下,86178
5,二哈和他的白猫师尊,163871513,3168748,77,0,第肆季-第十期,20741
6,囚于永夜,4793896,292330,1,0,织音发布会纯享PV · 概念预告,86822
7,小蘑菇 第一季,50123020,919879,33,17,白噪音·漫步荒原,29125
8,放学等我 第一季,52241395,821815,53,18,1700W福利·P-特别小剧场「2022.12.2」,64911
9,我在无限游戏里封神 第四季,5468475,129757,37,12,第十二集 · 烂尾楼,86834
10,早春晴朗,35250705,269658,57,24,完结FT,72230
11,天官赐福 第一季,85334897,955672,61,43,四千万福利·小剧场·从前有一位名师,52400
12,魔道祖师 第一季,258737615,2265695,39,22,主创FT<下>,15861
13,坠落,11043205,177870,59,22,番外二·新生,76041
14,天官赐福 第四季,5412974,86700,13,0,新年小剧场《压岁钱》,91718
15,我在无限游戏里封神 第一季,72939778,985599,64,14,线下漫展VLOG,52347
16,伪装学渣 第一季,102611244,1936293,30,17,千万福利·“叫妈妈”,58262
17,虚拟偶像团综丨《NEW DAYS（一起又出发）》,29249989,111694,95,0,许向安&许向宁生日小剧场·那片山那片海,84529
18,迪奥先生 第一季,79352889,1076129,30,15,王氏破产 铃声,23329
19,我喜欢你的信息素 第一季,99694103,1505364,48,21,四千万福利,58217
20,一颗苹果,13035855,151335,80,34,启动音试听 · 谢青寄,90818
21,放学等我 第二季,30716505,440400,42,16,番外·恋爱纪念日,68837
22,小蘑菇 第二季,51173243,499735,48,34,破亿福利·《风过荒野》主役版,39605
23,台风眼 第一季,34983958,295908,53,20,千万福利·富士山在等一片云,52404
24,某某 第一季,97804037,1711499,43,28,伴奏|《梧桐说》,58219
25,见春天,12952071,228357,54,8,魏清越书信·02,80533
