排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,洄天 第一季,25631939,235139,52,9,第十一期,86815
2,一屋暗灯 全一季,7287070,157458,33,6,第八集,93038
3,我在无限游戏里封神 第四季,4914990,126043,31,10,第十集 · 拉塞尔公墓,86834
4,只想和你好好的,76378,4771,5,0,✧ 第一期 ✧,94176
5,娑婆,915610,29685,12,4,主题曲·色相,93178
6,愚蠢的有钱人,1084015,24608,75,59,【百万福利：早安】,93113
7,精神科医生神经了,122666,10107,11,0,处方二✫百忧解（下）,93567
8,沉醉不醒,2989884,51551,31,13,第十一期,86740
9,蜉蝣,421657,19468,15,4,ೀ˖˚ 第六集,93202
10,门生故旧,217518,11759,15,3,☆ 09·蓝玫瑰,93774
11,当你叫醒我,12369,1677,1,0,预告,94268
12,入蛊 全一季,436828,15948,10,4,Ⱄⱄᐝ第七回,93646
13,奇洛李维斯回信 番外篇,823491,55881,3,2,番外 ·  庆生宴,93420
14,再世权臣 第三季（下）,335595,18382,10,5,第五集 ·  烈火真金,93437
15,液态欲望 全一季,667234,28680,22,10,雪饼日记3.0,86692
16,全球进化后我站在食物链顶端 第二季（下）,216025,11211,15,10,第二十五集,92775
17,沉浮事,463380,12757,77,67,第柒拾肆集 拘禁,92895
18,大王万万不可！ 第一季,28218,5215,4,0,倒计时贰·愁事,94259
19,秋燥 第一季,217619,12191,8,0,小剧场 · 第一聚,93438
20,禁区,438061,11976,76,50,50 江江,92575
21,沉入地球,149632,6427,32,15,第27集 · 善因恶果,93569
22,降水概率百分百,1025115,21919,20,6,特别彩蛋 ♡ 要迟到了,93005
23,欲言难止,246901,10071,182,160,欲言难止 第171集 我做了一个很长的梦（完）,93138
24,闭嘴，你这假粉 全一季,2053111,25675,33,20,番外2 · 一日为友，终生为父,87641
25,嫁入高门的人,192499,5364,48,36,后记42,93169
26,逆鳞 第一季,160643,10542,8,0,花絮①,93750
27,烟花情书,128006,4661,9,5,第七集,93337
28,初三的六一儿童节 第二季（上）,1442770,11066,15,7,第八集 · 暗战1992,93154
29,第二十八年春II,183594,6828,2,0,第五期,92633
30,美人印,704585,30667,23,14,第12集,92611
