排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,洄天 第一季,22948375,223920,44,6,第八期,86815
2,一屋暗灯 全一季,4676797,125271,24,3,花絮04,93038
3,我在无限游戏里封神 第四季,3846829,117734,25,7,第七集 · 记忆折叠,86834
4,沉醉不醒,2373002,45445,26,8,第八期,86740
5,入蛊 全一季,100076,8635,4,0,Ⱄⱄᐝ第一回,93646
6,奇洛李维斯回信 番外篇,594117,45541,3,2,番外 ·  庆生宴,93420
7,秋燥 第一季,35564,6070,2,0,预告,93438
8,娑婆,624515,25833,7,0,第三集,93178
9,再世权臣 第三季（下）,147176,13613,5,2,第二集 ·  同舟共济,93437
10,沉浮事,293698,10459,51,41,第肆拾捌集 诺言,92895
11,液态欲望 全一季,454842,24584,14,4,雪饼日记2.0,86692
12,蜉蝣,218553,15829,8,0,ೀ˖˚ 小剧场·在路上,93202
13,愚蠢的有钱人,636644,18838,45,32,【花絮3】,93113
14,初三的六一儿童节 第二季（上）,637711,9499,9,4,522福利音 · 懒觉福利,93154
15,禁区,240073,9657,42,18,26 天敌,92575
16,语义错误 第一季,3635432,25631,26,9,Ep.11 INTERACTION,92155
17,降水概率百分百,768117,19773,16,3,520语音 ♡ 餐桌故事,93005
18,欲言难止,67615,4463,182,160,欲言难止 第171集 我做了一个很长的梦（完）,93138
19,逐玉 第二季,787470,14684,17,6,第九集 · 流言,92520
20,落火 全一季,283984,14253,15,5,第七集,92245
21,美人印,617037,29506,18,9,第九集,92611
22,余污 第一季,257598,13341,11,2,第四期,92701
23,沉入地球,57267,4648,11,0,第08集 · 关系定义,93569
24,全球进化后我站在食物链顶端 第二季（下）,144804,9641,10,6,独家采访·同居的打情骂俏,92775
25,闭嘴，你这假粉 全一季,1988937,24574,33,20,番外2 · 一日为友，终生为父,87641
26,门生故旧,8902,2409,1,0,520小剧场·自由,93774
27,不良执念清除师 全一季,1111371,10579,17,4,第七集·人心执念,86818
28,嫁入高门的人,117791,4577,29,18,第24集,93169
29,第二十八年春II,156607,6009,2,0,第五期,92633
30,烟花情书,80870,3790,5,1,第三集,93337
