排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,洄天 第一季,16785962,192053,30,0,第二期,86815
2,奇洛李维斯回信,41561218,502471,79,23,花絮09 ·小花絮又又又又又来了,85974
3,情蛊,33504067,377619,61,42,番外·此为情蛊,86178
4,逐玉 第一季,4100244,70219,43,14,原创配乐 · 凶夜,89245
5,二哈和他的白猫师尊,160385529,3141748,71,0,第叁季-花絮3（下）,20741
6,囚于永夜,4086548,255113,1,0,织音发布会纯享PV · 概念预告,86822
7,放学等我 第一季,49679424,795602,53,18,1700W福利·P-特别小剧场「2022.12.2」,64911
8,一颗苹果,11269045,133762,78,32,启动音试听 · 谢青寄,90818
9,我在无限游戏里封神 第四季,2219930,100449,11,1,第一集 · 羔羊,86834
10,天官赐福 第一季,82355744,936501,61,43,四千万福利·小剧场·从前有一位名师,52400
11,逐玉 第二季,575678,11906,7,0,第三集 · 比试,92520
12,于是麦麦决定离家出走,4192961,94058,29,17,第十二期,86179
13,我在无限游戏里封神 第一季,70571758,964504,64,14,线下漫展VLOG,52347
14,重生之将门毒后 第一季,90803597,817238,82,27,主役reaction·片段03,43922
15,天官赐福 第四季,3844049,65549,10,0,新年小剧场《压岁钱》,91718
16,虚拟偶像团综丨《NEW DAYS（一起又出发）》,24225144,106199,89,0,MANTA三专《宴》特别曲·《罪示录》,84529
17,魔道祖师 第一季,256850894,2246440,39,22,主创FT<下>,15861
18,将进酒 第一季,104164075,1420464,59,16,完结FT,25944
19,美人印,430539,26442,9,2,小剧场1-病娇弟弟,92611
20,早春晴朗,30869653,240193,57,24,完结FT,72230
21,我喜欢你的信息素 第一季,98256545,1488132,48,21,四千万福利,58217
22,放学等我 第二季,29198328,423150,42,16,番外·恋爱纪念日,68837
23,小蘑菇 第一季,48563250,904033,33,17,白噪音·漫步荒原,29125
24,天官赐福 第三季,67440187,250393,67,43,小剧场·元宵·花灯,82040
25,娘娘腔,35941190,691333,31,0,主役听剧Reaction,46640
26,某某 第一季,96608900,1693553,43,28,伴奏|《梧桐说》,58219
27,见春天,12155426,218581,54,8,魏清越书信·02,80533
28,伪装学渣 第一季,101551950,1915836,30,17,千万福利·“叫妈妈”,58262
29,初三的六一儿童节,22796020,48844,234,202,【回放】R361有声剧完结FT,85562
30,藏南晚星,17518462,189363,79,42,主题曲伴奏·途经,85110
31,我在无限游戏里封神 第三季,20976374,199839,91,21,破亿纪念单曲·神明所遗落的,81851
32,反差 全一季,6189353,49270,27,9,第九集·孤注的告白,86684
33,沉醉不醒,1416273,38767,12,0,ღ100万福利·早安语音·丁竞元,86740
34,全球高考 第一季（全新版）,20210954,355463,37,11,— 「全季完结FT」—,60289
35,交易沦陷,25730914,159288,138,99,特别福利·星空沦陷,54171
36,台风眼 第一季,33667327,281435,53,20,千万福利·富士山在等一片云,52404
37,二哈和他的白猫师尊,13802060,93166,669,603,完结FT,81979
38,顶级掠食者 第二季,5411343,49572,24,9,第九集,86789
39,再世权臣 第一季,20348467,248679,79,17,花絮07,71321
40,难哄,145004660,1567589,76,48,破亿福利·纪念FT,38074
41,不二之臣,40157360,841504,16,0,大结局·下,25580
42,偷偷藏不住,201109964,2409393,89,54,2亿福利·双人电话语音,34632
43,魔道祖师 第三季,294348029,1533414,66,56,传讯符·忘羡,22602
44,针锋对决,37017666,916167,19,0,完结FT  互动问答,19249
45,重生之将门毒后 第二季,40212503,372790,83,26,破亿福利·白噪音·花灯,52293
46,FOG[电竞] 第一季,69123158,754236,39,14,2000W福利·whisper伴奏抒情版,29122
47,吞海 第一季,49503672,512889,54,17,原创配乐·破晓,29187
48,天官赐福 第二季,69706981,340690,61,43,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
49,你的距离,88888570,926449,70,27,完结FT·主创版,31552
50,纸飞机,9491630,179567,47,25,小剧场 占有欲 ,53304
