排名,剧名,播放量,订阅数,总集数,付费集数,全部集弹幕UID数,付费集弹幕UID数,弹幕留存率,收订比,最新更新,剧集ID
1,一屋暗灯 全一季,10468181,187293,46,11,31411,13162,41.90%,7.03%,第十三集,93038
2,我在无限游戏里封神 第四季,6431421,135684,44,14,10311,7805,75.70%,5.75%,特别放送 · 打工人的亿些日常之激励自我日常,86834
3,奇洛李维斯回信,51031089,553829,98,41,51841,27341,52.74%,4.94%,OST A12 · 暗恋基本法,85974
4,满城衣冠 全一季,1557767,47161,14,0,2329,0,0.00%,0.00%,花絮② · 黑老大is coming,90878
5,洄天 第一季,27429860,243612,62,13,22958,11009,47.95%,4.52%,第十五期,86815
6,情蛊,39220836,426626,67,48,51617,31831,61.67%,7.46%,完结FT·下,86178
7,早春晴朗,36030949,273512,57,24,22044,14479,65.68%,5.29%,完结FT,72230
8,绰约,1835483,30441,22,1,1164,185,15.89%,0.61%,律法小贴士·3则,86680
9,我在无限游戏里封神 第三季,23275125,214716,91,21,29565,21975,74.33%,10.23%,破亿纪念单曲·神明所遗落的,81851
10,天官赐福 第三季,71099983,265668,67,43,32995,27225,82.51%,10.25%,小剧场·元宵·花灯,82040
11,坠落,11370924,181738,59,22,14942,4961,33.20%,2.73%,番外二·新生,76041
12,理想型,755410,13545,34,16,1141,585,51.27%,4.32%,27·当局者迷,93439
13,默读 第五季,39125278,465296,47,34,46474,40072,86.22%,8.61%,电话,59100
14,天官赐福 第二季,72670464,354763,61,43,38174,34722,90.96%,9.79%,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
15,天官赐福 第一季,86023317,961590,61,43,68657,36920,53.77%,3.84%,四千万福利·小剧场·从前有一位名师,52400
16,谁来言说夜晚 上季,650619,12325,32,6,1186,414,34.91%,3.36%,第23集,94321
17,灯花笑 上季,354943,26246,4,0,3790,0,0.00%,0.00%,倒计时三天·共事,94733
18,一颗苹果,13370564,157493,82,35,12859,5637,43.84%,3.58%,完结FT · 谢谢光临,90818
19,放学等我 第一季,52915448,828113,53,18,62785,36149,57.58%,4.37%,1700W福利·P-特别小剧场「2022.12.2」,64911
20,我在无限游戏里封神 第一季,73581512,991819,64,14,77337,43348,56.05%,4.37%,线下漫展VLOG,52347
21,放学等我 第二季,31105367,444536,42,16,44577,34323,77.00%,7.72%,番外·恋爱纪念日,68837
22,再世权臣 第三季（下）,592206,22196,16,9,1720,1550,90.12%,6.98%,第九集 ·  承君一诺,93437
23,默读 第四季,45980384,542359,31,23,42028,40178,95.60%,7.41%,骆一锅的一天,59099
24,沉醉不醒,3614237,54822,40,21,4363,2642,60.55%,4.82%,第十五期,86740
25,魔道祖师 第三季,296634704,1543102,66,56,97530,89894,92.17%,5.83%,传讯符·忘羡,22602
26,我在无限游戏里封神 第二季（下）,20629676,251812,55,14,27581,23539,85.34%,9.35%,花絮06,76557
27,魔道祖师 第一季,259260097,2272309,39,22,97162,64690,66.58%,2.85%,主创FT<下>,15861
28,入戏,8724381,92394,80,54,7504,5773,76.93%,6.25%,新春语音,82289
29,小蘑菇 第二季,51477908,502243,51,34,51850,47657,91.91%,9.49%,破亿电话·双人,39605
30,默读 第三季,37410485,600483,17,14,35575,33115,93.09%,5.51%,甜甜生日特别篇,59098
31,藏南晚星,19262526,202329,79,42,20333,15035,73.94%,7.43%,主题曲伴奏·途经,85110
32,小蘑菇 第一季,50462372,924757,33,17,58378,39182,67.12%,4.24%,白噪音·漫步荒原,29125
33,默读 第二季,29345793,608002,16,11,35467,33563,94.63%,5.52%,花絮03,59097
34,魔道祖师 第二季,171041618,1418385,41,37,88850,81581,91.82%,5.75%,主役FT（下）,19059
35,台风眼 第二季,29489249,158255,50,32,13841,12793,92.43%,8.08%,完结 FT,68664
36,吞海 第一季,51508416,530380,54,17,45193,28394,62.83%,5.35%,原创配乐·破晓,29187
37,台风眼 第一季,35310626,300085,53,20,21370,13442,62.90%,4.48%,千万福利·富士山在等一片云,52404
38,宋玉章 第一季,1206061,30001,2,0,609,0,0.00%,0.00%,预告壹 ·  天生几对,86589
39,我在无限游戏里封神 第二季（上）,20373876,329019,42,11,33838,29295,86.57%,8.90%,花絮06,71605
40,默读 第一季,54178242,1079742,24,11,53502,38470,71.90%,3.56%,花絮9,59096
41,某某 第一季,98119029,1716923,43,28,77531,45189,58.29%,2.63%,伴奏|《梧桐说》,58219
42,娑婆,1237944,33669,18,10,3304,823,24.91%,2.44%,作者原创小剧场·关于谢九的无限续冰配方,93178
43,秋燥 第一季,405346,15134,16,5,1587,603,38.00%,3.98%,小剧场 · 夹娃娃,93438
44,江医生 第一季,16516850,232837,49,27,22594,13728,60.76%,5.90%,千万播放福利第四弹·小剧场·猫,81852
45,我喜欢你的信息素 第一季,100086887,1510799,48,21,72416,44993,62.13%,2.98%,四千万福利,58217
46,吞海 第二季,32509756,271151,56,19,25985,24199,93.13%,8.92%,新年祝福,67085
47,于是麦麦决定离家出走,5708476,109382,51,32,9696,5943,61.29%,5.43%,花絮11,86179
48,将进酒 第一季,105909307,1439719,59,16,78329,53337,68.09%,3.70%,完结FT,25944
49,逆鳞 第一季,352933,13646,18,5,1396,629,45.06%,4.61%,第七剑,93750
50,吞海 第三季（上）,22493352,216743,38,16,18469,17303,93.69%,7.98%,OST·04 此地埋名,73221
