排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,一屋暗灯 全一季,3469032,109055,18,1,起床语音·宋谨,93038
2,洄天 第一季,21640489,218075,39,4,第六期,86815
3,奇洛李维斯回信,45128666,520332,79,23,花絮09 ·小花絮又又又又又来了,85974
4,情蛊,35643993,395165,67,48,完结FT·下,86178
5,囚于永夜,4420049,271420,1,0,织音发布会纯享PV · 概念预告,86822
6,二哈和他的白猫师尊,161861908,3151510,76,0,第肆季-第九期,20741
7,放学等我 第一季,50740607,807196,53,18,1700W福利·P-特别小剧场「2022.12.2」,64911
8,见春天,12525954,223068,54,8,魏清越书信·02,80533
9,我在无限游戏里封神 第四季,3425861,114435,21,5,第五集 · 纸鬼桥,86834
10,早春晴朗,32539450,251720,57,24,完结FT,72230
11,一颗苹果,12271845,142374,80,34,启动音试听 · 谢青寄,90818
12,天官赐福 第一季,83838617,944087,61,43,四千万福利·小剧场·从前有一位名师,52400
13,我在无限游戏里封神 第一季,71532689,973062,64,14,线下漫展VLOG,52347
14,虚拟偶像团综丨《NEW DAYS（一起又出发）》,27078617,108756,94,0,《Break of day》幕后花絮·戏里戏外,84529
15,魔道祖师 第一季,257587534,2253937,39,22,主创FT<下>,15861
16,伏特加与曼特宁,564653,39426,2,0,五一迷你剧场,92988
17,放学等我 第二季,29812227,430734,42,16,番外·恋爱纪念日,68837
18,再世权臣 第一季,20757791,251765,79,17,花絮07,71321
19,伪装学渣 第一季,101959898,1923635,30,17,千万福利·“叫妈妈”,58262
20,天官赐福 第四季,4469400,73377,10,0,新年小剧场《压岁钱》,91718
21,我喜欢你的信息素 第一季,98824939,1494637,48,21,四千万福利,58217
22,于是麦麦决定离家出走,4801245,99345,35,21,花絮04,86179
23,重生之将门毒后 第一季,91693403,822158,82,27,主役reaction·片段03,43922
24,娘娘腔,36558229,699452,31,0,主役听剧Reaction,46640
25,干涸地,1760045,74799,1,0,概念预告,86725
26,将进酒 第一季,104703000,1426140,59,16,完结FT,25944
27,小蘑菇 第一季,49209778,909798,33,17,白噪音·漫步荒原,29125
28,初三的六一儿童节,25484215,56087,265,233,番外3 兄弟（8）,85562
29,某某 第一季,97085668,1700620,43,28,伴奏|《梧桐说》,58219
30,台风眼 第一季,34201557,287460,53,20,千万福利·富士山在等一片云,52404
31,交易沦陷,26773603,164569,138,99,特别福利·星空沦陷,54171
32,奇洛李维斯回信 番外篇,316515,29198,3,2,番外 ·  庆生宴,93420
33,液态欲望 全一季,345346,22427,9,1,花絮01,86692
34,全球高考 第一季（全新版）,20608781,360482,37,11,— 「全季完结FT」—,60289
35,天官赐福 第三季,69132291,255161,67,43,小剧场·元宵·花灯,82040
36,我在无限游戏里封神 第三季,21725535,204684,91,21,破亿纪念单曲·神明所遗落的,81851
37,坠落,10124985,166784,59,22,台风眼S02E17,76041
38,二哈和他的白猫师尊,14402775,96293,669,603,完结FT,81979
39,藏南晚星,18095819,193950,79,42,主题曲伴奏·途经,85110
40,难哄,145502744,1570609,76,48,破亿福利·纪念FT,38074
41,娑婆,308800,20180,5,0,主题曲·莫拜观音,93178
42,沉醉不醒,2128357,43842,23,6,ღ200万福利·晚安语音·苏墨,86740
43,反差 全一季,6874263,54009,33,15,第十三集·向死之心,86684
44,你的距离,89474386,930078,70,27,完结FT·主创版,31552
45,针锋对决,37278907,921493,19,0,完结FT  互动问答,19249
46,逐玉 第一季,4290480,71547,43,14,原创配乐 · 凶夜,89245
47,南方海啸,22645648,165081,102,68,花絮⑤,85492
