排名,剧名,播放量,订阅数,总集数,付费集数,全部集弹幕UID数,付费集弹幕UID数,弹幕留存率,收订比,最新更新,剧集ID
1,天官赐福 第四季,6993730,104186,16,0,7814,0,0.00%,0.00%,正式预告·神明与信徒,91718
2,一屋暗灯 全一季,12242023,200970,53,13,33915,15240,44.94%,7.58%,福利彩蛋·看星星,93038
3,奇洛李维斯回信,53178657,566180,98,41,53091,28296,53.30%,5.00%,OST A12 · 暗恋基本法,85974
4,我在无限游戏里封神 第四季,7491373,141863,56,15,11460,8924,77.87%,6.29%,特别放送 · emoji大挑战,86834
5,满城衣冠 全一季,2089704,52270,25,5,3017,1040,34.47%,1.99%,主题曲② · 失控的月亮 · 和声伴奏,90878
6,宋玉章 第一季,2584843,42419,15,0,2182,0,0.00%,0.00%,第二折 · 小团圆,86589
7,灯花笑 上季,2204829,46079,18,4,7272,799,10.99%,1.73%,第8集,94733
8,情蛊,40676079,439372,68,49,53353,32923,61.71%,7.49%,4000w福利·山大王,86178
9,伏特加与曼特宁,1337215,59960,15,0,2496,0,0.00%,0.00%,主题曲伴奏·泊岸,92988
10,你的雪人能活多久 第一季,725986,46143,14,0,4043,0,0.00%,0.00%,祝知希角色曲《小爱神》伴奏,93787
11,炽火难熄 全一季,229725,17679,10,1,1283,365,28.45%,2.06%,第三集 · 升级,94917
12,囚于永夜,729025,21528,200,161,1807,481,26.62%,2.23%,温然生日小剧场,94916
13,天官赐福 第三季,71878708,270428,68,44,33557,27731,82.64%,10.25%,小剧场·元宵·花灯,82040
14,天官赐福 第二季,73345654,359027,61,43,38511,35025,90.95%,9.76%,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
15,天官赐福 第一季,86940235,969152,61,43,68809,37050,53.84%,3.82%,四千万福利·小剧场·从前有一位名师,52400
16,我在无限游戏里封神 第三季,23886936,218691,91,21,30117,22437,74.50%,10.26%,破亿纪念单曲·神明所遗落的,81851
17,绰约,2057992,31903,32,5,1452,516,35.54%,1.62%,律法小贴士·7则,86680
18,我在无限游戏里封神 第一季,74441010,999600,64,14,77600,43430,55.97%,4.34%,线下漫展VLOG,52347
19,一颗苹果,13765532,162827,82,35,13397,5907,44.09%,3.63%,完结FT · 谢谢光临,90818
20,解瘾,313623,12621,17,2,761,196,25.76%,1.55%,第四集,94782
21,放学等我 第一季,53762201,835206,53,18,62485,36016,57.64%,4.31%,1700W福利·P-特别小剧场「2022.12.2」,64911
22,谁来言说夜晚 上季,1113841,14688,67,31,1577,835,52.95%,5.68%,第48集,94321
23,放学等我 第二季,31596872,448949,42,16,44408,34028,76.63%,7.58%,番外·恋爱纪念日,68837
24,我在无限游戏里封神 第二季（下）,21060320,255629,55,14,28009,23921,85.40%,9.36%,花絮06,76557
25,早春晴朗,36849306,277205,57,24,22400,14692,65.59%,5.30%,完结FT,72230
26,魔道祖师 第三季,297224570,1545755,66,56,97507,89842,92.14%,5.81%,传讯符·忘羡,22602
27,清白之年,356987,12431,13,0,1006,0,0.00%,0.00%,第四集·人生难得是欢聚,94838
28,魔道祖师 第一季,259930023,2279806,39,22,97144,64667,66.57%,2.84%,主创FT<下>,15861
29,沉浮事,399078,12896,11,0,1137,0,0.00%,0.00%,浊世篇·第二集,94775
30,台风眼 第二季,29740784,161256,50,32,14110,13053,92.51%,8.09%,完结 FT,68664
31,搭界 第一季,367649,15297,18,6,1545,777,50.29%,5.08%,小剧场 · 请墨宝,94617
32,江医生 第一季,16894270,236042,49,27,22931,13988,61.00%,5.93%,千万播放福利第四弹·小剧场·猫,81852
33,再世权臣 第三季（下）,859823,25172,21,12,2272,2023,89.04%,8.04%,第十二集 ·  雨后风荷,93437
34,洄天 第一季,28073097,246092,65,14,23328,11265,48.29%,4.58%,完结语音 · 高能量S级监护人的一天,86815
35,藏南晚星,19660746,205407,79,42,20670,15302,74.03%,7.45%,主题曲伴奏·途经,85110
36,台风眼 第一季,35715041,305327,53,20,21833,13684,62.68%,4.48%,千万福利·富士山在等一片云,52404
37,嫁给一个死太监 第一季,3837695,77171,34,12,4567,2542,55.66%,3.29%,新春福利音,66726
38,我在无限游戏里封神 第二季（上）,20670535,332721,42,11,34184,29597,86.58%,8.90%,花絮06,71605
39,魔道祖师 第二季,171419467,1420918,41,37,88869,81605,91.83%,5.74%,主役FT（下）,19059
40,我喜欢你的信息素 第一季,100610569,1517165,48,21,72040,44664,62.00%,2.94%,四千万福利,58217
41,沉醉不醒,4004230,56433,47,28,4762,2976,62.49%,5.27%,特别福利·主题曲《方舟》丁竞元版,86740
42,理想型,1323331,16452,65,43,1511,929,61.48%,5.65%,54·别不要我,93439
43,降水概率百分百,1768016,27577,34,14,2661,1478,55.54%,5.36%,˚.⊹ 第十七期 ♡₊˚,93005
44,某某 第一季,98539196,1722992,43,28,77272,45097,58.36%,2.62%,伴奏|《梧桐说》,58219
45,吞海 第一季,51966390,534586,54,17,45547,28646,62.89%,5.36%,原创配乐·破晓,29187
46,娑婆,1610957,36345,24,14,3558,1002,28.16%,2.76%,第十三集,93178
47,小蘑菇 第二季,51783475,504575,51,34,51980,47762,91.89%,9.47%,破亿电话·双人,39605
48,江医生 第二季,8353585,121707,44,36,13602,12648,92.99%,10.39%,主役版·绝对,85256
49,默读 第五季,39238627,466633,47,34,46539,40136,86.24%,8.60%,电话,59100
50,重生之将门毒后 第二季,42253068,384487,83,26,50634,34068,67.28%,8.86%,破亿福利·白噪音·花灯,52293
