排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,洄天 第一季,23735055,227291,47,7,1500W特别福利 · 白晟的小算盘,86815
2,一屋暗灯 全一季,5357584,133323,28,4,伴奏▪未说的,93038
3,我在无限游戏里封神 第四季,4129859,119976,27,8,第八集 · 百鬼夜行,86834
4,奇洛李维斯回信 番外篇,684592,49669,3,2,番外 ·  庆生宴,93420
5,入蛊 全一季,211238,11618,6,0,Ⱄⱄᐝ第三回,93646
6,再世权臣 第三季（下）,198635,15413,6,3,第三集 · 启程南京,93437
7,沉醉不醒,2533683,47089,27,9,苏墨♡生日快乐,86740
8,秋燥 第一季,93512,9799,5,0,主题曲《秋潮》伴奏,93438
9,娑婆,718338,27283,8,1,第四集,93178
10,逐玉 第二季,822023,15025,19,7,小剧场③ · 吃醋记,92520
11,愚蠢的有钱人,722607,19663,53,40,【花絮4】,93113
12,液态欲望 全一季,510649,25803,16,5,花絮2,86692
13,沉浮事,338648,11090,59,49,第伍拾陆集 真相,92895
14,语义错误 第一季,3749509,26222,27,10,Ep.12 YELLOW,92155
15,禁区,301742,10929,50,26,33 老师,92575
16,蜉蝣,281559,16947,10,0,ೀ˖˚ 主题曲·浮游·伴奏,93202
17,初三的六一儿童节 第二季（上）,854901,9948,10,5,第六集 · 亲传门徒,93154
18,降水概率百分百,839347,20399,17,4,˚.⊹ 第七期 ♡₊˚,93005
19,欲言难止,114141,6196,182,160,欲言难止 第171集 我做了一个很长的梦（完）,93138
20,落火 全一季,305869,14827,16,6,第八集,92245
21,美人印,642417,29851,19,10,第十集,92611
22,余污 第一季,271415,13733,12,3,第五期,92701
23,沉入地球,82436,5225,17,2,第14集 · 细雨凄迷,93569
24,二哈和他的白猫师尊日语版 第二季,96784,1910,15,8,夏司逆CV,92769
25,全球进化后我站在食物链顶端 第二季（下）,164875,10119,11,7,第二十二集,92775
26,伏特加与曼特宁,238837,10005,49,40,°☆. 第45集 « *,92968
27,闭嘴，你这假粉 全一季,2010066,24863,33,20,番外2 · 一日为友，终生为父,87641
28,你的雪人能活多久 第一季,21932,9976,1,0,祝知希生日快乐,93787
29,不良执念清除师 全一季,1132107,10673,18,5,第八集·父子情深,86818
30,嫁入高门的人,134211,4747,34,23,第29集,93169
