排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,洄天 第一季,16500476,191192,30,0,第二期,86815
2,奇洛李维斯回信,41394109,502035,79,23,花絮09 ·小花絮又又又又又来了,85974
3,情蛊,33438096,377119,61,42,番外·此为情蛊,86178
4,逐玉 第一季,4090318,70158,43,14,原创配乐 · 凶夜,89245
5,二哈和他的白猫师尊,160347929,3141485,71,0,第叁季-花絮3（下）,20741
6,囚于永夜,4075791,254889,1,0,织音发布会纯享PV · 概念预告,86822
7,放学等我 第一季,49652594,795392,53,18,1700W福利·P-特别小剧场「2022.12.2」,64911
8,一颗苹果,11187160,133523,76,32,1000W微博语音 · 谢青寄,90818
9,我在无限游戏里封神 第四季,2184116,99805,11,1,第一集 · 羔羊,86834
10,天官赐福 第一季,82282709,936272,61,43,四千万福利·小剧场·从前有一位名师,52400
11,逐玉 第二季,569771,11826,7,0,第三集 · 比试,92520
12,于是麦麦决定离家出走,4150064,93727,29,17,第十二期,86179
13,我在无限游戏里封神 第一季,70539824,964291,64,14,线下漫展VLOG,52347
14,重生之将门毒后 第一季,90772164,817082,82,27,主役reaction·片段03,43922
15,天官赐福 第四季,3805800,65277,10,0,新年小剧场《压岁钱》,91718
16,魔道祖师 第一季,256827299,2246248,39,22,主创FT<下>,15861
17,虚拟偶像团综丨《NEW DAYS（一起又出发）》,24190650,106154,89,0,MANTA三专《宴》特别曲·《罪示录》,84529
18,将进酒 第一季,104143888,1420283,59,16,完结FT,25944
19,美人印,425026,26330,9,2,小剧场1-病娇弟弟,92611
20,我喜欢你的信息素 第一季,98235267,1487926,48,21,四千万福利,58217
21,早春晴朗,30800908,239636,57,24,完结FT,72230
22,放学等我 第二季,29180066,423013,42,16,番外·恋爱纪念日,68837
23,小蘑菇 第一季,48538980,903859,33,17,白噪音·漫步荒原,29125
24,天官赐福 第三季,67331530,250255,67,43,小剧场·元宵·花灯,82040
25,娘娘腔,35921905,691113,31,0,主役听剧Reaction,46640
26,某某 第一季,96596743,1693430,43,28,伴奏|《梧桐说》,58219
27,伪装学渣 第一季,101542855,1915693,30,17,千万福利·“叫妈妈”,58262
28,见春天,12146476,218469,54,8,魏清越书信·02,80533
29,初三的六一儿童节,22659786,48495,232,200,番外1-1 小马的故事,85562
30,藏南晚星,17495776,189197,79,42,主题曲伴奏·途经,85110
31,我在无限游戏里封神 第三季,20947544,199709,91,21,破亿纪念单曲·神明所遗落的,81851
32,反差 全一季,6166479,49118,27,9,第九集·孤注的告白,86684
33,全球高考 第一季（全新版）,20196084,355330,37,11,— 「全季完结FT」—,60289
34,沉醉不醒,1384453,38625,12,0,ღ100万福利·早安语音·丁竞元,86740
35,交易沦陷,25700506,159164,138,99,特别福利·星空沦陷,54171
36,二哈和他的白猫师尊,13782351,93090,669,603,完结FT,81979
37,台风眼 第一季,33625027,281293,53,20,千万福利·富士山在等一片云,52404
38,顶级掠食者 第二季,5341245,49470,24,9,第九集,86789
39,再世权臣 第一季,20334325,248575,79,17,花絮07,71321
40,不二之臣,40149027,841409,16,0,大结局·下,25580
41,难哄,144988146,1567504,76,48,破亿福利·纪念FT,38074
42,偷偷藏不住,201094517,2409348,89,54,2亿福利·双人电话语音,34632
43,重生之将门毒后 第二季,40194649,372692,83,26,破亿福利·白噪音·花灯,52293
44,魔道祖师 第三季,294321830,1533320,66,56,传讯符·忘羡,22602
45,针锋对决,37009492,916017,19,0,完结FT  互动问答,19249
46,FOG[电竞] 第一季,69104485,754148,39,14,2000W福利·whisper伴奏抒情版,29122
47,吞海 第一季,49477939,512710,54,17,原创配乐·破晓,29187
48,天官赐福 第二季,69637842,340547,61,43,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
49,纸飞机,9484640,179426,47,25,小剧场 占有欲 ,53304
50,悬日 上季,10933090,145932,52,18,ଫ苏洄生日福利,88192
