排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,一屋暗灯 全一季,5469770,134857,28,4,伴奏▪未说的,93038
2,奇洛李维斯回信,46861881,529892,83,27,回信广播剧主创FT（上）,85974
3,洄天 第一季,23885516,227863,47,7,1500W特别福利 · 白晟的小算盘,86815
4,情蛊,36821202,404570,67,48,完结FT·下,86178
5,奇洛李维斯回信 番外篇,697908,50312,3,2,番外 ·  庆生宴,93420
6,囚于永夜,4559324,279001,1,0,织音发布会纯享PV · 概念预告,86822
7,二哈和他的白猫师尊,162602455,3157831,76,0,第肆季-第九期,20741
8,放学等我 第一季,51343757,813146,53,18,1700W福利·P-特别小剧场「2022.12.2」,64911
9,见春天,12733189,225507,54,8,魏清越书信·02,80533
10,早春晴朗,33736724,260176,57,24,完结FT,72230
11,我在无限游戏里封神 第四季,4189439,120424,27,8,第八集 · 百鬼夜行,86834
12,天官赐福 第一季,84443726,948623,61,43,四千万福利·小剧场·从前有一位名师,52400
13,魔道祖师 第一季,258039923,2258248,39,22,主创FT<下>,15861
14,我在无限游戏里封神 第一季,72071325,977671,64,14,线下漫展VLOG,52347
15,天官赐福 第四季,4794089,79179,11,0,先导预告,91718
16,虚拟偶像团综丨《NEW DAYS（一起又出发）》,27989277,109901,95,0,许向安&许向宁生日小剧场·那片山那片海,84529
17,一颗苹果,12605196,145935,80,34,启动音试听 · 谢青寄,90818
18,伪装学渣 第一季,102207750,1928525,30,17,千万福利·“叫妈妈”,58262
19,娑婆,729479,27549,8,1,第四集,93178
20,放学等我 第二季,30177041,434675,42,16,番外·恋爱纪念日,68837
21,我喜欢你的信息素 第一季,99160220,1498664,48,21,四千万福利,58217
22,小蘑菇 第一季,49522492,913011,33,17,白噪音·漫步荒原,29125
23,于是麦麦决定离家出走,5168051,102603,46,29,花絮08,86179
24,交易沦陷,27526812,168172,138,99,特别福利·星空沦陷,54171
25,重生之将门毒后 第一季,92222453,825054,82,27,主役reaction·片段03,43922
26,再世权臣 第一季,20999983,253763,79,17,花絮07,71321
27,将进酒 第一季,105046769,1429659,59,16,完结FT,25944
28,娘娘腔,36914918,703677,31,0,主役听剧Reaction,46640
29,台风眼 第一季,34495945,290581,53,20,千万福利·富士山在等一片云,52404
30,迪奥先生 第一季,79142973,1074732,30,15,王氏破产 铃声,23329
31,伏特加与曼特宁,674969,43172,3,0,520小剧场·吻醒,92988
32,某某 第一季,97377509,1704902,43,28,伴奏|《梧桐说》,58219
33,坠落,10368501,169670,59,22,台风眼S02E17,76041
34,液态欲望 全一季,516475,25983,16,5,花絮2,86692
35,天官赐福 第三季,69781590,257999,67,43,小剧场·元宵·花灯,82040
36,干涸地,1800045,77371,1,0,概念预告,86725
37,初三的六一儿童节,26659265,58583,284,252,番外7 生生生活（3）,85562
38,我在无限游戏里封神 第三季,22168381,207235,91,21,破亿纪念单曲·神明所遗落的,81851
39,全球高考 第一季（全新版）,20837367,363114,37,11,— 「全季完结FT」—,60289
40,难哄,145825025,1572372,76,48,破亿福利·纪念FT,38074
41,藏南晚星,18458555,196260,79,42,主题曲伴奏·途经,85110
42,反差 全一季,7236572,56755,37,18,第十五集·爱为新生,86684
43,针锋对决,37439596,924453,19,0,完结FT  互动问答,19249
44,二哈和他的白猫师尊,14753358,97763,669,603,完结FT,81979
45,沉醉不醒,2576279,47526,28,10,第九期,86740
46,偷偷藏不住,201915569,2412719,89,54,2亿福利·双人电话语音,34632
47,不二之臣,40568781,846357,16,0,大结局·下,25580
