排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,洄天 第一季,26459545,238542,56,11,第十三期,86815
2,一屋暗灯 全一季,8464243,168799,39,8,福利彩蛋·葡萄柚相亲记,93038
3,我在无限游戏里封神 第四季,5468574,129757,37,12,第十二集 · 烂尾楼,86834
4,满城衣冠 全一季,1115803,40662,7,0,第1集 · 旧人不覆,90878
5,虚拟偶像团综丨《去世界尽头》,230751,24439,2,0,MANTA端午特辑·“五”福临门,94354
6,绰约,1557919,26861,14,0,第一集·结婚证？废纸！,86680
7,再世权臣 第三季（下）,436103,19944,13,7,第七集 ·  但梦梨花,93437
8,嫡谋·第一季,19400,1666,3,0,倒计时一天 · 明日赴约,94462
9,入蛊 全一季,581742,17676,16,8,Ⱄⱄᐝ 第十一回,93646
10,理想型,292008,6079,7,0,02·错觉,93439
11,娑婆,1053738,30982,15,7,第八集,93178
12,奇洛李维斯回信 番外篇,889898,58974,3,2,番外 ·  庆生宴,93420
13,愚蠢的有钱人,1316219,26696,85,68,【花絮6】,93113
14,降水概率百分百,1173553,23295,24,8,˚.⊹ 第十一期 ♡₊˚,93005
15,谁来言说夜晚 上季,176133,8296,9,0,倒计时1天,94321
16,门生故旧,394501,14414,27,15,★ 20·比赛,93774
17,只想和你好好的,165173,6230,8,0,✧ 主题曲《好好的》 ✧,94176
18,禁区,533820,12717,89,61,61 默片,92575
19,当你叫醒我,248331,6805,4,0,片尾曲《普通市民2126》,94268
20,逆鳞 第一季,240402,11985,13,1,微雪宫会客厅第一期,93750
21,日出风来,7275,2289,1,0,概念预告,94444
22,蜉蝣,516635,21034,18,5,ೀ˖˚ 第七集,93202
23,大王万万不可！ 第一季,102461,9894,8,0,第二集·既见君子,94259
24,秋燥 第一季,290072,13277,11,2,第五集,93438
25,你克制一点 全一季,908454,25922,23,10,花絮④,87343
26,欲言难止,333545,12366,182,160,欲言难止 第171集 我做了一个很长的梦（完）,93138
27,液态欲望 全一季,724856,29423,24,11,番外·谣言,86692
28,沉浮事,587600,15000,83,72,花絮-贰,92895
29,合笼蛊,30462,2087,4,0,片花·魔界,94418
30,初三的六一儿童节 第二季（上）,1830376,11737,16,8,第九集 · 花前喜事,93154
