排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,奇洛李维斯回信,49420233,545612,84,27,花絮10 · 破坏队形的花絮来了,85974
2,一屋暗灯 全一季,8730345,171604,39,8,福利彩蛋·葡萄柚相亲记,93038
3,洄天 第一季,26653387,239507,56,11,第十三期,86815
4,二哈和他的白猫师尊,164002782,3170224,77,0,第肆季-第十期,20741
5,情蛊,38408892,417860,67,48,完结FT·下,86178
6,囚于永夜,4821931,294039,1,0,织音发布会纯享PV · 概念预告,86822
7,小蘑菇 第一季,50175198,920544,33,17,白噪音·漫步荒原,29125
8,放学等我 第一季,52350034,822844,53,18,1700W福利·P-特别小剧场「2022.12.2」,64911
9,我在无限游戏里封神 第四季,5622657,130763,37,12,第十二集 · 烂尾楼,86834
10,天官赐福 第一季,85429448,956530,61,43,四千万福利·小剧场·从前有一位名师,52400
11,坠落,11123262,178884,59,22,番外二·新生,76041
12,早春晴朗,35389679,270379,57,24,完结FT,72230
13,魔道祖师 第一季,258816127,2266673,39,22,主创FT<下>,15861
14,我在无限游戏里封神 第一季,73037248,986573,64,14,线下漫展VLOG,52347
15,伪装学渣 第一季,102657160,1937219,30,17,千万福利·“叫妈妈”,58262
16,天官赐福 第四季,5495340,87517,13,0,新年小剧场《压岁钱》,91718
17,虚拟偶像团综丨《NEW DAYS（一起又出发）》,29380174,111900,95,0,许向安&许向宁生日小剧场·那片山那片海,84529
18,我喜欢你的信息素 第一季,99753268,1506176,48,21,四千万福利,58217
19,迪奥先生 第一季,79375109,1076276,30,15,王氏破产 铃声,23329
20,放学等我 第二季,30777856,441083,42,16,番外·恋爱纪念日,68837
21,小蘑菇 第二季,51229584,500093,51,34,破亿电话·双人,39605
22,一颗苹果,13082238,151956,80,34,启动音试听 · 谢青寄,90818
23,台风眼 第一季,35036249,296587,53,20,千万福利·富士山在等一片云,52404
24,某某 第一季,97852308,1712297,43,28,伴奏|《梧桐说》,58219
25,将进酒 第一季,105614181,1435961,59,16,完结FT,25944
26,重生之将门毒后 第一季,93093854,829881,82,27,主役reaction·片段03,43922
27,交易沦陷,28561933,173151,138,99,特别福利·星空沦陷,54171
28,干涸地,1889093,83655,1,0,概念预告,86725
29,见春天,12972938,228691,54,8,魏清越书信·02,80533
30,娘娘腔,37484349,710713,31,0,主役听剧Reaction,46640
31,奇洛李维斯回信 番外篇,906285,59808,3,2,番外 ·  庆生宴,93420
32,虚拟偶像团综丨《去世界尽头》,271263,27029,2,0,MANTA端午特辑·“五”福临门,94354
33,全球高考 第一季（全新版）,21230015,368099,37,11,— 「全季完结FT」—,60289
34,藏南晚星,18990416,200058,79,42,主题曲伴奏·途经,85110
35,天官赐福 第三季,70645178,262708,67,43,小剧场·元宵·花灯,82040
36,满城衣冠 全一季,1207905,42634,8,0,第1集 · 旧人不覆,90878
37,我在无限游戏里封神 第三季,22889011,212001,91,21,破亿纪念单曲·神明所遗落的,81851
38,沉醉不醒,3316570,53388,37,19,小剧场·不醒,86740
39,针锋对决,37719886,929675,19,0,完结FT  互动问答,19249
40,再世权臣 第一季,21378345,256679,79,17,花絮07,71321
41,江医生 第一季,16295104,230867,49,27,千万播放福利第四弹·小剧场·猫,81852
42,FOG[电竞] 第一季,70414037,762312,39,14,2000W福利·whisper伴奏抒情版,29122
43,于是麦麦决定离家出走,5536654,105756,51,32,花絮11,86179
44,不二之臣,40842074,849684,16,0,大结局·下,25580
45,难哄,146335397,1575183,76,48,破亿福利·纪念FT,38074
46,入蛊 全一季,608308,17970,16,8,Ⱄⱄᐝ 第十一回,93646
47,偷偷藏不住,202372935,2414907,89,54,2亿福利·双人电话语音,34632
48,二哈和他的白猫师尊,15319442,100479,669,603,完结FT,81979
49,魔道祖师 第三季,296248714,1541294,66,56,传讯符·忘羡,22602
50,南方海啸,23883592,169574,102,68,花絮⑤,85492
51,判官 第一季,38174643,649549,45,21,听剧reaction,37773
52,天官赐福 第二季,72275468,352056,61,43,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
53,吞海 第一季,51167209,527253,54,17,原创配乐·破晓,29187
54,虚拟偶像团综丨《一起再出发》,90997477,251630,179,0,中秋特辑·清道夫,58225
55,我在无限游戏里封神 第二季（下）,20361097,249212,55,14,花絮06,76557
56,这题超纲了 第一季,20624464,491887,44,17,【回放】《这题超纲了》M星直播,41369
57,你的距离,90259206,934432,70,27,完结FT·主创版,31552
58,反差 全一季,7656953,59032,43,19,《Turning The Key》,86684
59,虚拟偶像团综丨《LASER出道日》,82786521,677291,89,0,专业小课堂：电子竞技运动与管理专业,28989
60,重生之将门毒后 第二季,41518988,379672,83,26,破亿福利·白噪音·花灯,52293
61,伏特加与曼特宁,764750,47662,3,0,520小剧场·吻醒,92988
62,虚拟偶像综艺 |《VANITY FAIR（名利场）》,27721156,127380,71,0,梦系列小剧场06·白日,78684
63,初三的六一儿童节,27848365,61366,287,255,番外9 跨年夜,85562
64,愚蠢的有钱人,1347624,26880,85,68,【花絮6】,93113
65,娑婆,1078101,31227,15,7,第八集,93178
66,我在无限游戏里封神 第二季（上）,20194589,326527,42,11,花絮06,71605
67,魔道祖师 第二季,170800644,1416506,41,37,主役FT（下）,19059
68,破云 第一季,59036530,1094920,20,15,圣诞特辑,59047
69,夫人你马甲又掉了 第一季,64713390,1021266,25,0,小剧场3,32574
70,只想和你好好的,191951,6747,9,1,✧ 第三期 ✧,94176
