排名,剧名,播放量,订阅数,总集数,付费集数,全部集弹幕UID数,付费集弹幕UID数,弹幕留存率,收订比,最新更新,剧集ID
1,一屋暗灯 全一季,9919599,182057,45,10,30552,12457,40.77%,6.84%,福利彩蛋·白噪音,93038
2,我在无限游戏里封神 第四季,6177890,133861,42,14,10012,7501,74.92%,5.60%,第十四集 · 致命游戏,86834
3,洄天 第一季,27178483,242190,62,13,22732,10817,47.58%,4.47%,第十五期,86815
4,奇洛李维斯回信,50527508,550913,98,41,51602,27156,52.63%,4.93%,OST A12 · 暗恋基本法,85974
5,满城衣冠 全一季,1435310,45785,11,0,2094,0,0.00%,0.00%,第3集 · 勋章&挽联,90878
6,情蛊,38944136,423155,67,48,51318,31660,61.69%,7.48%,完结FT·下,86178
7,早春晴朗,35849763,272550,57,24,21951,14422,65.70%,5.29%,完结FT,72230
8,坠落,11317370,181122,59,22,14890,4936,33.15%,2.73%,番外二·新生,76041
9,我在无限游戏里封神 第三季,23149259,213753,91,21,29441,21871,74.29%,10.23%,破亿纪念单曲·神明所遗落的,81851
10,天官赐福 第三季,70940123,264444,67,43,32887,27135,82.51%,10.26%,小剧场·元宵·花灯,82040
11,天官赐福 第二季,72534565,353687,61,43,38096,34662,90.99%,9.80%,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
12,绰约,1787372,30041,21,1,1113,114,10.24%,0.38%,第三集·两清,86680
13,天官赐福 第一季,85795850,959570,61,43,68579,36876,53.77%,3.84%,四千万福利·小剧场·从前有一位名师,52400
14,沉醉不醒,3550008,54474,40,21,4313,2603,60.35%,4.78%,第十五期,86740
15,默读 第五季,39099627,464903,47,34,46457,40055,86.22%,8.62%,电话,59100
16,放学等我 第一季,52734094,826341,53,18,62928,36248,57.60%,4.39%,1700W福利·P-特别小剧场「2022.12.2」,64911
17,再世权臣 第三季（下）,559340,21550,16,9,1651,1479,89.58%,6.86%,第九集 ·  承君一诺,93437
18,理想型,621692,11996,28,10,1006,455,45.23%,3.79%,21·错觉,93439
19,放学等我 第二季,30999168,443420,42,16,44566,34322,77.01%,7.74%,番外·恋爱纪念日,68837
20,我在无限游戏里封神 第一季,73395799,989938,64,14,77297,43328,56.05%,4.38%,线下漫展VLOG,52347
21,一颗苹果,13259783,154710,81,34,12678,5535,43.66%,3.58%,花絮08 · 客官很可以,90818
22,魔道祖师 第三季,296512447,1542445,66,56,97590,89960,92.18%,5.83%,传讯符·忘羡,22602
23,小蘑菇 第二季,51406045,501473,51,34,51832,47642,91.92%,9.50%,破亿电话·双人,39605
24,我在无限游戏里封神 第二季（下）,20540856,250894,55,14,27503,23471,85.34%,9.35%,花絮06,76557
25,魔道祖师 第一季,259113927,2270171,39,22,97105,64656,66.58%,2.85%,主创FT<下>,15861
26,灯花笑 上季,156621,19567,2,0,3130,0,0.00%,0.00%,主题曲壹·只身朝夕,94733
27,默读 第四季,45956680,541973,31,23,42020,40170,95.60%,7.41%,骆一锅的一天,59099
28,入戏,8636459,91482,80,54,7479,5753,76.92%,6.29%,新春语音,82289
29,藏南晚星,19175638,201506,79,42,20257,14978,73.94%,7.43%,主题曲伴奏·途经,85110
30,谁来言说夜晚 上季,548193,11455,27,1,1008,206,20.44%,1.80%,第18集,94321
31,魔道祖师 第二季,170965720,1417719,41,37,88866,81592,91.81%,5.76%,主役FT（下）,19059
32,愚蠢的有钱人,1449176,27506,89,72,2368,1312,55.41%,4.77%,【花絮6】,93113
33,小蘑菇 第一季,50366963,923086,33,17,58351,39173,67.13%,4.24%,白噪音·漫步荒原,29125
34,吞海 第一季,51391631,529214,54,17,45117,28335,62.80%,5.35%,原创配乐·破晓,29187
35,台风眼 第二季,29437279,157525,50,32,13787,12743,92.43%,8.09%,完结 FT,68664
36,台风眼 第一季,35216914,298693,53,20,21263,13385,62.95%,4.48%,千万福利·富士山在等一片云,52404
37,我在无限游戏里封神 第二季（上）,20313814,328131,42,11,33772,29232,86.56%,8.91%,花絮06,71605
38,默读 第三季,37390013,600090,17,14,35568,33108,93.08%,5.52%,甜甜生日特别篇,59098
39,门生故旧,542374,15791,43,31,1528,1110,72.64%,7.03%,ღ 50万福利·充电音·沈衍名,93774
40,某某 第一季,98028778,1715279,43,28,77552,45179,58.26%,2.63%,伴奏|《梧桐说》,58219
41,默读 第二季,29329013,607584,16,11,35451,33549,94.63%,5.52%,花絮03,59097
42,大王万万不可！ 第一季,156311,11502,10,1,770,125,16.23%,1.09%,第四集·唇枪舌战,94259
43,秋燥 第一季,371576,14475,14,4,1524,534,35.04%,3.69%,花絮②,93438
44,江医生 第一季,16437680,231992,49,27,22529,13676,60.70%,5.90%,千万播放福利第四弹·小剧场·猫,81852
45,我喜欢你的信息素 第一季,99965023,1508937,48,21,72376,44999,62.17%,2.98%,四千万福利,58217
46,将进酒 第一季,105815151,1438314,59,16,78344,53363,68.11%,3.71%,完结FT,25944
47,沉浮事,733693,17798,85,73,1325,831,62.72%,4.67%,花絮-肆,92895
48,吞海 第二季,32447897,270501,56,19,25931,24147,93.12%,8.93%,新年祝福,67085
49,逆鳞 第一季,325150,13207,17,4,1342,577,43.00%,4.37%,第六剑,93750
50,娑婆,1184120,32592,17,9,3235,764,23.62%,2.34%,第十集,93178
