排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,一屋暗灯 全一季,4900894,128390,24,3,花絮04,93038
2,奇洛李维斯回信,46360622,527318,81,25,回信广播剧完结FT（下） · 花都冰室,85974
3,洄天 第一季,23212732,225153,44,6,第八期,86815
4,情蛊,36490551,402073,67,48,完结FT·下,86178
5,二哈和他的白猫师尊,162383181,3155934,76,0,第肆季-第九期,20741
6,囚于永夜,4518130,276727,1,0,织音发布会纯享PV · 概念预告,86822
7,奇洛李维斯回信 番外篇,627930,47181,3,2,番外 ·  庆生宴,93420
8,放学等我 第一季,51166286,811497,53,18,1700W福利·P-特别小剧场「2022.12.2」,64911
9,见春天,12678043,224866,54,8,魏清越书信·02,80533
10,早春晴朗,33373799,257755,57,24,完结FT,72230
11,我在无限游戏里封神 第四季,3952165,118528,25,7,第七集 · 记忆折叠,86834
12,天官赐福 第一季,84244860,947148,61,43,四千万福利·小剧场·从前有一位名师,52400
13,我在无限游戏里封神 第一季,71907230,976243,64,14,线下漫展VLOG,52347
14,魔道祖师 第一季,257897687,2256940,39,22,主创FT<下>,15861
15,虚拟偶像团综丨《NEW DAYS（一起又出发）》,27703918,109522,94,0,《Break of day》幕后花絮·戏里戏外,84529
16,一颗苹果,12512003,144921,80,34,启动音试听 · 谢青寄,90818
17,伪装学渣 第一季,102133096,1927016,30,17,千万福利·“叫妈妈”,58262
18,放学等我 第二季,30066306,433564,42,16,番外·恋爱纪念日,68837
19,娑婆,651202,26327,7,0,第三集,93178
20,我喜欢你的信息素 第一季,99058979,1497425,48,21,四千万福利,58217
21,天官赐福 第四季,4607952,76354,10,0,新年小剧场《压岁钱》,91718
22,重生之将门毒后 第一季,92057251,824148,82,27,主役reaction·片段03,43922
23,小蘑菇 第一季,49416735,912017,33,17,白噪音·漫步荒原,29125
24,交易沦陷,27283527,167049,138,99,特别福利·星空沦陷,54171
25,再世权臣 第一季,20923981,253147,79,17,花絮07,71321
26,娘娘腔,36808054,702454,31,0,主役听剧Reaction,46640
27,于是麦麦决定离家出走,5050167,101562,44,27,麦麦剧场✦霸道皇爷俏公公·大结局,86179
28,伏特加与曼特宁,647568,42086,3,0,520迷你剧场,92988
29,将进酒 第一季,104934349,1428523,59,16,完结FT,25944
30,某某 第一季,97290600,1703673,43,28,伴奏|《梧桐说》,58219
31,台风眼 第一季,34399116,289636,53,20,千万福利·富士山在等一片云,52404
32,坠落,10296176,168913,59,22,台风眼S02E17,76041
33,干涸地,1786206,76454,1,0,概念预告,86725
34,液态欲望 全一季,474957,24944,15,5,EP04,86692
35,初三的六一儿童节,26299982,57932,278,246,番外5 失恋（5）,85562
36,全球高考 第一季（全新版）,20769667,362351,37,11,— 「全季完结FT」—,60289
37,天官赐福 第三季,69575712,257042,67,43,小剧场·元宵·花灯,82040
38,我在无限游戏里封神 第三季,22034177,206488,91,21,破亿纪念单曲·神明所遗落的,81851
39,迪奥先生 第一季,79096968,1074481,30,15,王氏破产 铃声,23329
40,难哄,145728964,1571859,76,48,破亿福利·纪念FT,38074
41,藏南晚星,18349595,195585,79,42,主题曲伴奏·途经,85110
42,反差 全一季,7129967,55988,37,18,花絮5·喵条～,86684
43,二哈和他的白猫师尊,14648319,97378,669,603,完结FT,81979
44,沉醉不醒,2420638,45962,26,8,第八期,86740
45,针锋对决,37389831,923584,19,0,完结FT  互动问答,19249
46,偷偷藏不住,201815568,2412305,89,54,2亿福利·双人电话语音,34632
47,顶级掠食者 第二季,7124219,54202,36,16,启动音征集,86789
48,南方海啸,22982857,166281,102,68,花絮⑤,85492
49,吞海 第一季,50452785,521014,54,17,原创配乐·破晓,29187
50,魔道祖师 第三季,295391784,1537822,66,56,传讯符·忘羡,22602
51,这题超纲了 第一季,20315870,487421,44,17,【回放】《这题超纲了》M星直播,41369
52,偏偏宠爱,17139778,358713,49,13,四百万语音·江忍,52353
53,不二之臣,40511261,845755,16,0,大结局·下,25580
54,逐玉 第一季,4349291,71960,43,14,原创配乐 · 凶夜,89245
55,判官 第一季,37802449,645751,45,21,听剧reaction,37773
56,FOG[电竞] 第一季,69791472,758265,39,14,2000W福利·whisper伴奏抒情版,29122
57,虚拟偶像团综丨《一起再出发》,89853205,249915,179,0,中秋特辑·清道夫,58225
58,天官赐福 第二季,71360420,346822,61,43,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
59,你的距离,89689410,931247,70,27,完结FT·主创版,31552
60,我在无限游戏里封神 第二季（下）,19779098,244034,55,14,花絮06,76557
61,江医生 第一季,15773217,226413,49,27,千万播放福利第四弹·小剧场·猫,81852
62,虚拟偶像团综丨《LASER出道日》,82239347,674871,89,0,专业小课堂：电子竞技运动与管理专业,28989
63,重生之将门毒后 第二季,40933680,376557,83,26,破亿福利·白噪音·花灯,52293
64,虚拟偶像综艺 |《VANITY FAIR（名利场）》,27159398,125844,71,0,梦系列小剧场06·白日,78684
65,破云 第一季,58770778,1088922,20,15,圣诞特辑,59047
66,欢迎进入梦魇直播间 第一季,23132233,190310,62,20,完结FT,75856
67,欢迎进入梦魇直播间 第二季,6115322,45057,28,11,《今日没说法》⑤ ·「不平安疗养院」,90985
68,提灯看刺刀 上季,14173639,236555,32,8,花絮·韩楚,77771
69,别来无恙 第一季,22712202,448241,48,22,1000W福利•《满心》（合唱版）,37937
70,蜉蝣,231384,16131,8,0,ೀ˖˚ 小剧场·在路上,93202
71,再世权臣 第三季（下）,160946,14221,5,2,第二集 ·  同舟共济,93437
72,烟花情书,87119,3947,6,2,第四集,93337
73,谁把谁当真,14596359,770456,4,0,第四期,726
74,魔道祖师 第二季,170267918,1412994,41,37,主役FT（下）,19059
75,我喜欢你的信息素 第二季,75687308,840254,43,26,国风版·星衍,58218
76,我在无限游戏里封神 第二季（上）,19805626,321509,42,11,花絮06,71605
77,虚拟偶像综艺丨《险象环声》,82392519,434921,138,0,三千万福利·偶像问答,38165
78,再世权臣 第三季（上）,2618042,48023,34,10,第十集 ·  再度启程,86827
79,悬日 上季,11354063,149222,52,18,ଫ苏洄生日福利,88192
80,夫人你马甲又掉了 第一季,64348642,1018400,25,0,小剧场3,32574
81,逐玉 第二季,792757,14754,17,6,第九集 · 流言,92520
82,你就当我死了吧  全一季,12563584,244276,30,0,主役版主题曲（纯享）,76841
83,小蘑菇 第二季,50340709,494354,46,33,全剧五千万福利,39605
84,秉性下等,25335875,202333,99,35,两千万福利·时间的情书,64528
85,落池,68169892,1344716,15,0,落池·番外,22032
86,太傅他人人喊打 第二季,2994855,40422,28,15,第十四集,86723
87,君有疾否 第一季,26555434,457814,67,56,苏世誉 ✦ 第一季启动音,34592
88,等风热吻你,16351977,307256,56,18,插曲《约定》,52292
89,AWM 第一季,85378052,1248939,43,20,第十四集·烙印,20284
90,愚蠢的有钱人,658314,19056,48,35,【花絮4】,93113
91,燎原,37286440,387075,43,34,FT,63688
92,FOG[电竞]第二季,57340390,431421,50,28,破亿特别直播回放,39588
93,失忆后死对头成了我男朋友？,4733276,95692,44,20,花絮·陆云笙,86693
94,将进酒 第二季,71920464,809326,45,22,第二季完结FT,30383
95,惹祸精,1074697,31291,42,14,100福利·斯昭起床福利音,90987
96,有名,22602807,162443,60,32,制作FT,52382
97,虚拟偶像团综丨《FINE DAY》,34263942,250965,41,0,虚拟偶像，但开团会,50725
98,我嗑了对家X我的CP,57827090,892791,48,29,完结FT,21102
99,偷风不偷月 上季,8155798,128264,41,18,300w福利·楚识琛（沈若臻）·风月语录,71389
100,可爱过敏原 第一季,26199771,578177,63,15,主役版主题曲《不冻港》,45209
