排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,天官赐福 第四季,7640842,112151,20,1,第一集·立天地神人破铜炉,91718
2,虚拟偶像团综丨《去世界尽头》,4805388,50963,30,0,第五期·神仙洞,94354
3,灯花笑 上季,2496786,48573,19,5,第9集,94733
4,你的雪人能活多久 第一季,960899,50242,16,0,小剧场01 · 雪人便当,93787
5,尾钩,16754,4178,1,0,预告 · 归航,95503
6,宋玉章 第一季,2907667,43314,16,0,第三折 ·  啼笑因缘,86589
7,守望青绿,7834,292,3,0,《守望青绿》第三集,95512
8,满城衣冠 全一季,2220824,53205,27,6,第8集 · 暗涌,90878
9,囚于永夜,918487,25074,200,161,温然生日小剧场,94916
10,伏特加与曼特宁,1493868,61275,17,0,✦店长来啦！②,92988
11,触礁,174710,10644,12,3,✰花絮·01✰,95034
12,炽火难熄 全一季,268394,18785,11,2,第四集 ·“哥哥”,94917
13,绰约,2112208,32081,36,6,律法小贴士·8则,86680
14,恒星时刻 第一季,319269,47681,1,0,歌曲《狮心》（Live）,94789
15,嫡谋·第一季,331219,8962,14,5,第八集 ·「山雨欲来」,94462
16,谁来言说夜晚 上季,1300200,15031,73,37,第54集,94321
17,搭界 第一季,397911,15695,20,7,花絮03,94617
18,放学后别来我办公室 全一季,490306,17437,9,0,＜将进酒＞片段纯享,86868
19,解瘾,361852,12990,20,3,第五集,94782
20,茱丽叶塔 全一季,44703,5025,12,0,「第三集」“玫瑰花上的刺”,95106
21,赤霞珠,170125,10021,22,16,第18集·长相思,95114
22,合笼蛊,417565,9096,16,4,第六集·背影,94418
23,沉浮事,517711,14064,12,1,浊世篇·第三集,94775
24,守寡后我重生了 第二季,49672,2689,6,0,第一集,95212
25,逆鳞 第一季,514347,15672,26,11,微雪宫会客厅第三期,93750
26,大王万万不可！ 第一季,316955,14367,23,6,第九集·缓缓以待,94259
27,错登科  第一季,94339,4549,10,3,第五集·血光灾,94787
28,我花开后百花杀 第一季,92247,4058,7,0,第一集 · 向死而生,94893
29,愚蠢的有钱人 全一季,131967,6588,13,1,反诈小剧场,94873
30,当你叫醒我,1070917,17216,14,0,回响主题曲《当你叫醒我》,94268
