排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,一屋暗灯 全一季,7837651,163070,36,7,福利彩蛋·三折叠,93038
2,洄天 第一季,26034301,236701,54,10,第十二期,86815
3,我在无限游戏里封神 第四季,5179276,127868,35,11,第十一集 · 如何拥有五栋楼,86834
4,虚拟偶像团综丨《去世界尽头》,112773,16714,2,0,MANTA端午特辑·“五”福临门,94354
5,沉醉不醒,3123340,52256,35,17,დ300万福利剧场·小狗,86740
6,入蛊 全一季,510231,16894,13,6,Ⱄⱄᐝ第九回,93646
7,理想型,227611,4234,2,0,正式预告·IDEAL TYPE,93439
8,愚蠢的有钱人,1214302,26122,81,65,【花絮6】,93113
9,奇洛李维斯回信 番外篇,855952,57402,3,2,番外 ·  庆生宴,93420
10,再世权臣 第三季（下）,376061,19060,11,6,第六集 ·  夫俱往矣,93437
11,娑婆,987360,30309,14,6,作者原创小剧场·端午节,93178
12,沉浮事,528721,14097,82,71,番外-贰 婚后,92895
13,门生故旧,299999,12990,21,9,★ 14·狩猎,93774
14,禁区,477332,12282,82,55,55 认输,92575
15,大王万万不可！ 第一季,73747,8912,7,0,端午,94259
16,欲言难止,288607,11192,182,160,欲言难止 第171集 我做了一个很长的梦（完）,93138
17,降水概率百分百,1089350,22514,23,7,端午语音 ♡ 求雨符,93005
18,蜉蝣,460473,20156,17,4,ೀ˖˚ 端午祝福,93202
19,你克制一点 全一季,862179,25000,23,10,花絮④,87343
20,精神科医生神经了,143063,10524,13,0,花絮①,93567
21,秋燥 第一季,253272,12742,10,1,花絮①,93438
22,液态欲望 全一季,691325,29029,23,10,花絮04,86692
23,逆鳞 第一季,193317,11126,11,0,端午节福利音,93750
24,当你叫醒我,108610,4173,2,0,主题曲《烧过的木头》,94268
25,初三的六一儿童节 第二季（上）,1628490,11433,16,8,第九集 · 花前喜事,93154
26,只想和你好好的,109643,5465,6,0,✧ 端午福利音 ✧,94176
27,沉入地球,170505,6659,38,20,插曲 · 三零零零,93569
28,嫁入高门的人,217678,5616,51,39,番外45,93169
29,全球进化后我站在食物链顶端 第二季（下）,229040,11443,16,10,白噪音·拉莱耶,92775
30,余污 第一季,311978,14792,15,6,第八期,92701
