排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,奇洛李维斯回信,50193928,549375,86,29,5000W福利第②弹 · 主役版《共你我》,85974
2,一屋暗灯 全一季,9566724,179107,43,9,花絮07,93038
3,二哈和他的白猫师尊,164378285,3173699,78,0,第肆季-第十一期,20741
4,洄天 第一季,27043926,241300,61,12,主题曲「你的方向」· 伴奏,86815
5,囚于永夜,4902362,298463,1,0,织音发布会纯享PV · 概念预告,86822
6,情蛊,38796931,421262,67,48,完结FT·下,86178
7,小蘑菇 第一季,50313520,922037,33,17,白噪音·漫步荒原,29125
8,放学等我 第一季,52625197,825329,53,18,1700W福利·P-特别小剧场「2022.12.2」,64911
9,我在无限游戏里封神 第四季,6012060,132948,39,13,第十三集 · 召唤物,86834
10,坠落,11279258,180721,59,22,番外二·新生,76041
11,天官赐福 第一季,85686846,958667,61,43,四千万福利·小剧场·从前有一位名师,52400
12,魔道祖师 第一季,259030206,2269126,39,22,主创FT<下>,15861
13,我在无限游戏里封神 第一季,73289741,988891,64,14,线下漫展VLOG,52347
14,早春晴朗,35729242,271979,57,24,完结FT,72230
15,伪装学渣 第一季,102778621,1939557,30,17,千万福利·“叫妈妈”,58262
16,虚拟偶像团综丨《去世界尽头》,950754,35123,5,0,团综主题曲·《去世界尽头》(纯享版),94354
17,天官赐福 第四季,5690585,89503,13,0,新年小剧场《压岁钱》,91718
18,虚拟偶像团综丨《NEW DAYS（一起又出发）》,29748633,112562,95,0,许向安&许向宁生日小剧场·那片山那片海,84529
19,我喜欢你的信息素 第一季,99904835,1508094,48,21,四千万福利,58217
20,放学等我 第二季,30936173,442791,42,16,番外·恋爱纪念日,68837
21,一颗苹果,13209434,153408,81,34,花絮08 · 客官很可以,90818
22,迪奥先生 第一季,79431319,1076703,30,15,王氏破产 铃声,23329
23,某某 第一季,97977368,1714380,43,28,伴奏|《梧桐说》,58219
24,台风眼 第一季,35165840,298095,53,20,千万福利·富士山在等一片云,52404
25,满城衣冠 全一季,1387269,45284,10,0,第2集 · 债,90878
