排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,虚拟偶像团综丨《去世界尽头》,4086259,48776,27,0,第三期·九个太阳,94354
2,灯花笑 上季,1677744,40796,14,0,第5集,94733
3,宋玉章 第一季,2062572,38055,14,0,主题曲 · 不照我 · 伴奏,86589
4,你的雪人能活多久 第一季,370871,37107,9,0,倒计时2天,93787
5,满城衣冠 全一季,1914940,50685,19,4,第6集 · 出将,90878
6,伏特加与曼特宁,1027170,55802,8,0,倒计时②·祝京儒,92988
7,炽火难熄 全一季,154538,15645,8,0,第二集 · 再遇,94917
8,囚于永夜,467669,17337,199,161,番外 少爷的生日7,94916
9,恒星时刻 第一季,258371,42558,1,0,歌曲《狮心》（Live）,94789
10,再世权臣 第三季（下）,806962,24521,21,12,第十二集 ·  雨后风荷,93437
11,绰约,1991639,31529,30,4,律法小贴士·6则,86680
12,嫡谋·第一季,266976,7725,11,3,第六集 ·  「惊鸿一瞥」,94462
13,奇洛李维斯回信 番外篇,1085795,68921,3,2,番外 ·  庆生宴,93420
14,搭界 第一季,316499,14553,15,4,主役采访 01,94617
15,茱丽叶塔 全一季,24502,4038,7,0,「第一集」“从天而降的小人儿”,95106
16,解瘾,242956,11963,14,1,第三集,94782
17,谁来言说夜晚 上季,938806,13900,49,23,第40集,94321
18,沉浮事,251239,11692,10,0,浊世篇·第一集,94775
19,欲言难止,680852,20605,182,160,欲言难止 第171集 我做了一个很长的梦（完）,93138
20,蜉蝣,885341,25441,26,11,ೀ˖˚ 第十二集,93202
21,叛臣,138934,10149,14,6,第四集 · 圆,94684
22,区区,224066,5971,31,22,第二十九集,94664
23,放学后别来我办公室 全一季,402505,15365,3,0,预告<又是一年春>,86868
24,赤霞珠,48619,6731,8,2,第4集·桃红酒,95114
25,合笼蛊,321187,8606,12,2,第四集·落泪,94418
26,入蛊 全一季,884496,20607,22,14,Ⱄⱄᐝ白噪音·逍遥居,93646
27,错登科  第一季,63115,3604,7,1,第三集·疑窦生,94787
28,我在霸总文学里当家庭医生 上季,71255,7578,8,2,第五集,91680
29,任东西,29198,2197,4,0,小剧场✧芒果,94860
30,触礁,22617,5586,2,0,预告⟢| 暗礁 |,95034
