排名,剧名,播放量,订阅数,总集数,付费集数,全部集弹幕UID数,付费集弹幕UID数,弹幕留存率,收订比,最新更新,剧集ID
1,一屋暗灯 全一季,7360702,158418,33,6,26676,9759,36.58%,6.16%,第八集,93038
2,洄天 第一季,25696253,235454,52,9,21758,9963,45.79%,4.23%,第十一期,86815
3,我在无限游戏里封神 第四季,4949949,126335,31,10,8602,6076,70.63%,4.81%,第十集 · 拉塞尔公墓,86834
4,奇洛李维斯回信,48318315,538883,84,27,50313,26223,52.12%,4.87%,花絮10 · 破坏队形的花絮来了,85974
5,早春晴朗,34740235,266656,57,24,21434,14052,65.56%,5.27%,完结FT,72230
6,情蛊,37730589,412050,67,48,50062,30910,61.74%,7.50%,完结FT·下,86178
7,再世权臣 第三季（下）,340458,18482,10,5,1198,1026,85.64%,5.55%,第五集 ·  烈火真金,93437
8,沉醉不醒,3006420,51662,31,13,3929,2281,58.06%,4.42%,第十一期,86740
9,小蘑菇 第二季,51007262,498546,48,34,51668,47537,92.00%,9.54%,破亿福利·《风过荒野》主役版,39605
10,天官赐福 第三季,70290688,260677,67,43,32472,26755,82.39%,10.26%,小剧场·元宵·花灯,82040
11,我在无限游戏里封神 第三季,22572525,209955,91,21,28940,21426,74.04%,10.21%,破亿纪念单曲·神明所遗落的,81851
12,娑婆,928779,29794,12,4,2998,587,19.58%,1.97%,主题曲·色相,93178
13,小蘑菇 第一季,49932423,917956,33,17,58248,39099,67.13%,4.26%,白噪音·漫步荒原,29125
14,天官赐福 第二季,71968146,350153,61,43,37812,34404,90.99%,9.83%,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
15,天官赐福 第一季,85009885,953003,61,43,68396,36735,53.71%,3.85%,四千万福利·小剧场·从前有一位名师,52400
16,反差 全一季,7526788,58551,41,19,4439,2755,62.06%,4.71%,小剧场·家人的爱,86684
17,放学等我 第一季,51907096,818688,53,18,62996,36345,57.69%,4.44%,1700W福利·P-特别小剧场「2022.12.2」,64911
18,放学等我 第二季,30516653,438354,42,16,44453,34436,77.47%,7.86%,番外·恋爱纪念日,68837
19,愚蠢的有钱人,1111616,24897,76,60,2089,1093,52.32%,4.39%,【花絮5】,93113
20,我在无限游戏里封神 第一季,72614142,982625,64,14,77008,43208,56.11%,4.40%,线下漫展VLOG,52347
21,藏南晚星,18763119,198536,79,42,19874,14663,73.78%,7.39%,主题曲伴奏·途经,85110
22,交易沦陷,28145797,171276,138,99,16990,9914,58.35%,5.79%,特别福利·星空沦陷,54171
23,于是麦麦决定离家出走,5384438,104379,49,31,9220,5653,61.31%,5.42%,花絮10,86179
24,初三的六一儿童节,27454318,60529,287,255,6859,5599,81.63%,9.25%,番外9 跨年夜,85562
25,吞海 第一季,50904530,524941,54,17,44828,28102,62.69%,5.35%,原创配乐·破晓,29187
26,我在无限游戏里封神 第二季（下）,20145597,247267,55,14,27164,23166,85.28%,9.37%,花絮06,76557
27,一颗苹果,12881839,149392,80,34,12211,5300,43.40%,3.55%,启动音试听 · 谢青寄,90818
28,太傅他人人喊打 第二季,3395964,42205,35,20,3490,2414,69.17%,5.72%,小剧场·《苍梧佳期》,86723
29,秋燥 第一季,230416,12421,9,1,1213,147,12.12%,1.18%,第四集,93438
30,魔道祖师 第三季,295931035,1539965,66,56,97564,89950,92.20%,5.84%,传讯符·忘羡,22602
31,魔道祖师 第一季,258472365,2262716,39,22,96974,64565,66.58%,2.85%,主创FT<下>,15861
32,顶级掠食者 第二季,7537502,55280,48,17,5238,4242,80.99%,7.67%,OST·11永恒的吻,86789
33,将进酒 第一季,105372767,1433173,59,16,78303,53377,68.17%,3.72%,完结FT,25944
34,某某 第一季,97646878,1709046,43,28,77429,45143,58.30%,2.64%,伴奏|《梧桐说》,58219
35,吞海 第二季,32145020,267944,56,19,25703,23931,93.11%,8.93%,新年祝福,67085
36,燎原,37523416,389045,43,34,39136,29793,76.13%,7.66%,FT,63688
37,魔道祖师 第二季,170600785,1415180,41,37,88828,81556,91.81%,5.76%,主役FT（下）,19059
38,我在无限游戏里封神 第二季（上）,20046258,324663,42,11,33447,28968,86.61%,8.92%,花絮06,71605
39,陈年烈苟 第二季,15911130,124174,57,31,14047,13245,94.29%,10.67%,520限定 ✦ 主役版主题曲 《世界在他心头亮遍了角落》,73251
40,江医生 第一季,16108256,229313,49,27,22310,13478,60.41%,5.88%,千万播放福利第四弹·小剧场·猫,81852
41,陈年烈苟 第一季,28507201,225504,62,21,20890,14321,68.55%,6.35%,《陈年烈苟》第一季 ✦ 陶淮南启动音,61128
42,我喜欢你的信息素 第一季,99497377,1502879,48,21,72373,45060,62.26%,3.00%,四千万福利,58217
43,失忆后死对头成了我男朋友？,4941208,98080,44,20,6476,4370,67.48%,4.46%,花絮·陆云笙,86693
44,台风眼 第一季,34801908,293874,53,20,20831,13163,63.19%,4.48%,千万福利·富士山在等一片云,52404
45,台风眼 第二季,29176261,154591,50,32,13558,12525,92.38%,8.10%,完结 FT,68664
46,吞海 第三季（上）,22232469,213803,38,16,18234,17078,93.66%,7.99%,OST·04 此地埋名,73221
47,偷风不偷月 上季,8367640,130360,41,18,10574,5928,56.06%,4.55%,300w福利·楚识琛（沈若臻）·风月语录,71389
48,门生故旧,236837,12064,16,4,1009,558,55.30%,4.63%,★ 10·选择,93774
49,坠落,10644824,173120,59,22,14253,4720,33.12%,2.73%,台风眼S02E17,76041
50,吞海 第三季（下）,19203534,189873,51,18,18706,16949,90.61%,8.93%,破亿纪念•抒情主役版「晓」,76879
