排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,早春晴朗,42142449,346704,57,24,完结FT,72230
2,情蛊,41909709,449468,68,49,4000w福利·山大王,86178
3,奇洛李维斯回信,54789982,574519,98,41,OST A12 · 暗恋基本法,85974
4,二哈和他的白猫师尊,167471693,3198299,84,0,概念曲-拜长久（+童声版）,20741
5,放学等我 第一季,54556170,841753,53,18,1700W福利·P-特别小剧场「2022.12.2」,64911
6,天官赐福 第四季,9367015,124986,26,5,第三集·叫天不应叫地不灵,91718
7,灯花笑 上季,3401999,55653,28,11,第14集,94733
8,囚于永夜,5393554,322367,1,0,织音发布会纯享PV · 概念预告,86822
9,天官赐福 第一季,87877357,976538,61,43,四千万福利·小剧场·从前有一位名师,52400
10,伪装学渣 第一季,103680246,1954418,30,17,千万福利·“叫妈妈”,58262
11,一屋暗灯 全一季,13046681,207506,54,14,主役版主题曲▪未说的,93038
12,你的雪人能活多久 第一季,1371396,55700,25,5,第五集 · 不成对的天生一对,93787
13,虚拟偶像团综丨《去世界尽头》,5760179,53152,45,0,第七期·自由身,94354
14,魔道祖师 第一季,260487636,2285759,39,22,主创FT<下>,15861
15,我在无限游戏里封神 第一季,75011431,1004369,64,14,线下漫展VLOG,52347
16,伏特加与曼特宁,1898489,64933,25,4,第五期,92988
17,台风眼 第一季,36040523,309675,53,20,千万福利·富士山在等一片云,52404
18,我喜欢你的信息素 第一季,101035927,1521571,48,21,四千万福利,58217
19,将进酒 第一季,106742914,1448328,59,16,完结FT,25944
20,天官赐福 第三季,72689968,275133,68,44,小剧场·元宵·花灯,82040
21,恒星时刻 第一季,435481,53625,2,0,预告 · sternstunde,94789
22,宋玉章 第一季,3763841,45295,22,2,导演花絮01· 好多人啊,86589
23,干涸地,2132887,94047,2,0,火风L原著|干涸地·正式预告,86725
24,重生之将门毒后 第一季,95166933,843084,82,27,主役reaction·片段03,43922
25,放学等我 第二季,32046210,453245,42,16,番外·恋爱纪念日,68837
26,我在无限游戏里封神 第四季,7975836,145217,56,15,特别放送 · emoji大挑战,86834
27,某某 第一季,98891893,1727488,43,28,伴奏|《梧桐说》,58219
28,难哄,147535336,1582434,76,48,破亿福利·纪念FT,38074
29,囚于永夜,1378174,31305,200,161,番外 少爷的生日7,94916
30,洄天 第一季,28395233,247864,65,14,完结语音 · 高能量S级监护人的一天,86815
31,一颗苹果,14029759,166094,82,35,完结FT · 谢谢光临,90818
32,娘娘腔,38682059,725507,31,0,主役听剧Reaction,46640
33,见春天,13490457,235212,54,8,魏清越书信·02,80533
34,天官赐福 第二季,74057809,363588,61,43,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
35,藏南晚星,20087919,208826,80,43,七夕小剧场 · 小许老师买菜记,85110
