排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,虚拟偶像团综丨《去世界尽头》,4007008,48522,27,0,第三期·九个太阳,94354
2,宋玉章 第一季,1980798,37183,14,0,主题曲 · 不照我 · 伴奏,86589
3,灯花笑 上季,1604155,40296,13,0,起床铃·裴云暎,94733
4,伏特加与曼特宁,995716,55452,7,0,倒计时③ ·柏青临,92988
5,你的雪人能活多久 第一季,349436,36596,8,0,倒计时3天,93787
6,囚于永夜,437290,16501,199,161,番外 少爷的生日7,94916
7,满城衣冠 全一季,1889174,50473,19,4,第6集 · 出将,90878
8,再世权臣 第三季（下）,797648,24422,21,12,第十二集 ·  雨后风荷,93437
9,炽火难熄 全一季,139596,15162,8,0,第二集 · 再遇,94917
10,恒星时刻 第一季,253000,42030,1,0,歌曲《狮心》（Live）,94789
11,搭界 第一季,305493,14455,14,3,花絮 02,94617
12,放学后别来我办公室 全一季,400140,15217,3,0,预告<又是一年春>,86868
13,奇洛李维斯回信 番外篇,1080696,68668,3,2,番外 ·  庆生宴,93420
14,赤霞珠,44549,6506,8,2,第4集·桃红酒,95114
15,叛臣,133146,9926,14,6,第四集 · 圆,94684
16,沉浮事,235233,11528,10,0,浊世篇·第一集,94775
17,绰约,1977413,31490,29,4,第六集·约会,86680
18,触礁,21099,5309,2,0,预告⟢| 暗礁 |,95034
19,茱丽叶塔 全一季,20778,3806,7,0,「第一集」“从天而降的小人儿”,95106
20,蜉蝣,878306,25360,26,11,ೀ˖˚ 第十二集,93202
21,欲言难止,670185,20354,182,160,欲言难止 第171集 我做了一个很长的梦（完）,93138
22,谁来言说夜晚 上季,921816,13796,48,22,第39集,94321
23,嫡谋·第一季,257979,7517,10,2,第五集 · 「冰河落子」,94462
24,解瘾,231469,11764,13,0,花絮2❃听说谢少爷请客吃饭,94782
25,日出风来,129971,6592,32,20,♬第25集 相信我,94444
26,入蛊 全一季,880158,20560,22,14,Ⱄⱄᐝ白噪音·逍遥居,93646
27,沉入地球,367176,8918,79,56,第68集 · 夜游神,93569
28,合笼蛊,314484,8533,12,2,第四集·落泪,94418
29,区区,216062,5868,30,21,第二十八集,94664
30,大王万万不可！ 第一季,221555,13244,13,4,第七集·请佛入瓮,94259
