排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,情蛊,41338055,444924,68,49,4000w福利·山大王,86178
2,奇洛李维斯回信,54025725,570635,98,41,OST A12 · 暗恋基本法,85974
3,二哈和他的白猫师尊,166885096,3194295,84,0,概念曲-拜长久（+童声版）,20741
4,囚于永夜,5330178,320064,1,0,织音发布会纯享PV · 概念预告,86822
5,放学等我 第一季,54142623,838343,53,18,1700W福利·P-特别小剧场「2022.12.2」,64911
6,灯花笑 上季,2761946,50733,21,6,盛京杂谈·贰,94733
7,一屋暗灯 全一季,12666517,204508,54,14,主役版主题曲▪未说的,93038
8,天官赐福 第四季,8085523,117391,21,2,小剧场·姻缘签,91718
9,你的雪人能活多久 第一季,1114131,52319,21,2,百万福利 · 傅让夷,93787
10,虚拟偶像团综丨《去世界尽头》,5072381,51682,41,0,五百万福利“丰容吧，人类”·MANTA,94354
11,伪装学渣 第一季,103506309,1952183,30,17,千万福利·“叫妈妈”,58262
12,天官赐福 第一季,87373705,972758,61,43,四千万福利·小剧场·从前有一位名师,52400
13,魔道祖师 第一季,260209910,2282880,39,22,主创FT<下>,15861
14,我在无限游戏里封神 第一季,74739893,1002176,64,14,线下漫展VLOG,52347
15,宋玉章 第一季,3161879,43994,17,1,第四折 ·  玉堂春,86589
16,我在无限游戏里封神 第四季,7754806,143719,56,15,特别放送 · emoji大挑战,86834
17,我喜欢你的信息素 第一季,100828685,1519508,48,21,四千万福利,58217
18,囚于永夜,1085596,28009,200,161,温然生日小剧场,94916
19,洄天 第一季,28244179,247047,65,14,完结语音 · 高能量S级监护人的一天,86815
20,伏特加与曼特宁,1612275,62541,20,1,✦店长来啦！③,92988
21,台风眼 第一季,35878138,307521,53,20,千万福利·富士山在等一片云,52404
22,将进酒 第一季,106549941,1446515,59,16,完结FT,25944
23,重生之将门毒后 第一季,94836999,841012,82,27,主役reaction·片段03,43922
24,放学等我 第二季,31819507,451105,42,16,番外·恋爱纪念日,68837
25,某某 第一季,98712360,1725272,43,28,伴奏|《梧桐说》,58219
26,天官赐福 第三季,72288249,272755,68,44,小剧场·元宵·花灯,82040
27,一颗苹果,13903445,164638,82,35,完结FT · 谢谢光临,90818
28,恒星时刻 第一季,335770,48799,1,0,歌曲《狮心》（Live）,94789
29,早春晴朗,37267846,279418,57,24,完结FT,72230
30,再世权臣 第一季,22103438,261581,79,17,花絮07,71321
31,娘娘腔,38493400,723289,31,0,主役听剧Reaction,46640
32,全球高考 第一季（全新版）,21938975,376322,37,11,— 「全季完结FT」—,60289
33,小蘑菇 第一季,50919552,930933,33,17,白噪音·漫步荒原,29125
34,虚拟偶像团综丨《NEW DAYS（一起又出发）》,31630759,115210,95,0,许向安&许向宁生日小剧场·那片山那片海,84529
35,见春天,13398949,233821,54,8,魏清越书信·02,80533
36,二哈和他的白猫师尊,16474112,106244,669,603,完结FT,81979
37,迪奥先生 第一季,79729175,1079006,30,15,王氏破产 铃声,23329
38,天官赐福 第二季,73685670,361289,61,43,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
39,藏南晚星,19861381,207172,80,43,七夕小剧场 · 小许老师买菜记,85110
40,江医生 第一季,17057076,237365,49,27,千万播放福利第四弹·小剧场·猫,81852
41,满城衣冠 全一季,2318166,53766,29,7,七夕福利音,90878
42,奇洛李维斯回信 番外篇,1171073,73029,3,2,番外 ·  庆生宴,93420
43,难哄,147286303,1580159,76,48,破亿福利·纪念FT,38074
44,唇枪 上季,309417,20174,1,0,织音发布会纯享PV,94802
45,判官 第一季,38783634,656039,45,21,听剧reaction,37773
46,虚拟偶像团综丨《LASER出道日》,83958163,682232,89,0,专业小课堂：电子竞技运动与管理专业,28989
