排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,灯花笑 上季,724211,31354,8,0,第2集,94733
2,虚拟偶像团综丨《去世界尽头》,2858132,44683,13,0,第一期·去追花吧,94354
3,囚于永夜,59111,4807,192,154,《囚于永夜》座谈会之完结FT,94916
4,解瘾,107272,8997,9,0,主题曲❃瘾,94782
5,满城衣冠 全一季,1653782,48201,15,1,第4集 · 打赌,90878
6,嫡谋·第一季,217488,6744,9,1,第四集 ·「内院生波」,94462
7,宋玉章 第一季,1322620,31584,3,0,月历语音 · 静玉,86589
8,清白之年,107561,8691,8,0,第一集·你从远方来,94838
9,理想型,861377,14273,40,21,32·逃避,93439
10,娑婆,1309780,34197,19,10,主题曲·此身,93178
11,搭界 第一季,185001,12261,7,0,EP02  彩蛋,94617
12,恒星时刻 第一季,184212,35385,1,0,歌曲《狮心》（Live）,94789
13,谁来言说夜晚 上季,727633,12964,36,10,第27集,94321
14,奇洛李维斯回信 番外篇,1016783,65503,3,2,番外 ·  庆生宴,93420
15,再世权臣 第三季（下）,638759,22717,17,10,第十集 ·  破镜何圆,93437
16,你的雪人能活多久 第一季,144945,27937,2,0,主题曲《爱你是写在雪中的诗》剧情版,93787
17,绰约,1875641,30787,24,2,律法小贴士·4则,86680
18,错登科  第一季,32880,2717,5,0,第一集·红鸾动,94787
19,精神科医生神经了,277562,13509,25,8,处方七✫稳定剂（下）,93567
20,入蛊 全一季,811291,19946,22,14,Ⱄⱄᐝ白噪音·逍遥居,93646
21,叛臣,74500,8117,9,2,小剧场 · 赵钧,94684
22,欲言难止,540752,17532,182,160,欲言难止 第171集 我做了一个很长的梦（完）,93138
23,只想和你好好的,304290,7735,13,4,✧ 第六期 ✧,94176
24,蜉蝣,738937,23602,23,9,ೀ˖˚ 小剧场·不要死,93202
25,秋燥 第一季,424215,15406,16,5,小剧场 · 夹娃娃,93438
26,区区,107644,5158,18,9,第十六集,94664
27,当你叫醒我,704229,13317,9,0,片尾曲《一百年后》,94268
28,逆鳞 第一季,372831,13925,19,5,花絮③,93750
29,楚乌 第一季,238009,7787,25,2,第四集,94336
30,门生故旧,624175,16506,50,38,番外·交织③,93774
