排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,灯花笑 上季,2009830,44218,16,2,第6集,94733
2,你的雪人能活多久 第一季,634935,43897,14,0,祝知希角色曲《小爱神》伴奏,93787
3,宋玉章 第一季,2403679,41666,15,0,第二折 · 小团圆,86589
4,虚拟偶像团综丨《去世界尽头》,4334796,49696,27,0,第三期·九个太阳,94354
5,伏特加与曼特宁,1244508,58604,13,0,✦店长来啦！①,92988
6,天官赐福 第四季,6875876,102964,16,0,正式预告·神明与信徒,91718
7,触礁,77395,8196,6,0,✦伴奏·Fall For The Reef✦,95034
8,囚于永夜,633513,20177,200,161,温然生日小剧场,94916
9,我花开后百花杀 第一季,71585,3550,6,0,预告·权谋篇,94893
10,恒星时刻 第一季,283317,44752,1,0,歌曲《狮心》（Live）,94789
11,愚蠢的有钱人 全一季,104884,6148,10,0,主题曲《天才不做选择题》,94873
12,搭界 第一季,350628,15065,17,5,30万播放福利 · 起床,94617
13,满城衣冠 全一季,2007320,51584,19,4,第6集 · 出将,90878
14,大王万万不可！ 第一季,256997,13747,21,5,第八集·迎风点火,94259
15,炽火难熄 全一季,197465,16899,9,0,花絮01 · 二人世界,94917
16,谁来言说夜晚 上季,1041581,14361,54,28,第45集,94321
17,欲言难止,746020,21886,182,160,欲言难止 第171集 我做了一个很长的梦（完）,93138
18,沉浮事,351594,12541,11,0,浊世篇·第二集,94775
19,当你叫醒我,992994,16599,13,0,第七集,94268
20,嫡谋·第一季,294055,8351,11,3,第六集 ·  「惊鸿一瞥」,94462
21,任东西,43288,2804,5,0,任东西·第二集,94860
22,绰约,2028332,31784,30,4,律法小贴士·6则,86680
23,赤霞珠,86143,7885,15,9,第11集·La Tache,95114
24,叛臣,160743,10659,15,7,番外 · 御心,94684
25,日出风来,167227,6796,40,27,♬第31集 圣洁之境,94444
26,请与我同眠,64033,5850,19,3,第05集,93966
27,守寡后我重生了 第二季,9640,1353,1,0,预告,95212
28,入蛊 全一季,906700,20806,22,14,Ⱄⱄᐝ白噪音·逍遥居,93646
29,沉入地球,400555,9273,83,60,第72集 · 2007 云城,93569
30,解瘾,290349,12334,16,1,花絮3❃戏曲教学老师辛苦啦,94782
