排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,一屋暗灯 全一季,3539180,110014,18,1,起床语音·宋谨,93038
2,洄天 第一季,21730337,218582,39,4,第六期,86815
3,奇洛李维斯回信,45218753,520797,79,23,花絮09 ·小花絮又又又又又来了,85974
4,情蛊,35710846,395681,67,48,完结FT·下,86178
5,囚于永夜,4425675,271643,1,0,织音发布会纯享PV · 概念预告,86822
6,二哈和他的白猫师尊,161901481,3151718,76,0,第肆季-第九期,20741
7,放学等我 第一季,50766144,807419,53,18,1700W福利·P-特别小剧场「2022.12.2」,64911
8,见春天,12537602,223177,54,8,魏清越书信·02,80533
9,我在无限游戏里封神 第四季,3454553,114724,21,5,第五集 · 纸鬼桥,86834
10,早春晴朗,32606675,252287,57,24,完结FT,72230
11,一颗苹果,12290156,142576,80,34,启动音试听 · 谢青寄,90818
12,天官赐福 第一季,83868199,944260,61,43,四千万福利·小剧场·从前有一位名师,52400
13,虚拟偶像团综丨《NEW DAYS（一起又出发）》,27122886,108800,94,0,《Break of day》幕后花絮·戏里戏外,84529
14,我在无限游戏里封神 第一季,71558702,973262,64,14,线下漫展VLOG,52347
15,魔道祖师 第一季,257610486,2254095,39,22,主创FT<下>,15861
16,伏特加与曼特宁,569710,39643,2,0,五一迷你剧场,92988
17,放学等我 第二季,29829777,430887,42,16,番外·恋爱纪念日,68837
18,再世权臣 第一季,20769723,251838,79,17,花絮07,71321
19,伪装学渣 第一季,101969526,1923770,30,17,千万福利·“叫妈妈”,58262
20,天官赐福 第四季,4478721,73570,10,0,新年小剧场《压岁钱》,91718
21,我喜欢你的信息素 第一季,98840272,1494775,48,21,四千万福利,58217
22,于是麦麦决定离家出走,4815161,99446,35,21,花絮04,86179
23,重生之将门毒后 第一季,91720635,822280,82,27,主役reaction·片段03,43922
24,娘娘腔,36575753,699623,31,0,主役听剧Reaction,46640
25,奇洛李维斯回信 番外篇,348626,31186,3,2,番外 ·  庆生宴,93420
26,干涸地,1761980,74929,1,0,概念预告,86725
27,将进酒 第一季,104722094,1426306,59,16,完结FT,25944
28,小蘑菇 第一季,49225321,909960,33,17,白噪音·漫步荒原,29125
29,初三的六一儿童节,25553812,56280,266,234,番外3 兄弟（9）,85562
30,台风眼 第一季,34217015,287617,53,20,千万福利·富士山在等一片云,52404
31,交易沦陷,26817188,164796,138,99,特别福利·星空沦陷,54171
32,某某 第一季,97098905,1700755,43,28,伴奏|《梧桐说》,58219
33,液态欲望 全一季,354409,22601,9,1,花絮01,86692
34,全球高考 第一季（全新版）,20620260,360608,37,11,— 「全季完结FT」—,60289
35,天官赐福 第三季,69166059,255260,67,43,小剧场·元宵·花灯,82040
36,我在无限游戏里封神 第三季,21748180,204795,91,21,破亿纪念单曲·神明所遗落的,81851
37,娑婆,363168,21235,5,0,主题曲·莫拜观音,93178
38,坠落,10136292,166906,59,22,台风眼S02E17,76041
39,二哈和他的白猫师尊,14421502,96360,669,603,完结FT,81979
40,藏南晚星,18116922,194043,79,42,主题曲伴奏·途经,85110
41,难哄,145519776,1570682,76,48,破亿福利·纪念FT,38074
42,沉醉不醒,2144725,43926,23,6,ღ200万福利·晚安语音·苏墨,86740
43,反差 全一季,6891806,54204,33,15,第十三集·向死之心,86684
44,你的距离,89491261,930184,70,27,完结FT·主创版,31552
45,愚蠢的有钱人,518242,17664,35,22,【花絮3】,93113
46,针锋对决,37287191,921626,19,0,完结FT  互动问答,19249
47,南方海啸,22674703,165177,102,68,花絮⑤,85492
48,偷偷藏不住,201613264,2411423,89,54,2亿福利·双人电话语音,34632
49,逐玉 第一季,4295768,71577,43,14,原创配乐 · 凶夜,89245
50,魔道祖师 第三季,295104825,1536725,66,56,传讯符·忘羡,22602
51,吞海 第一季,50192935,518642,54,17,原创配乐·破晓,29187
52,FOG[电竞] 第一季,69609635,757271,39,14,2000W福利·whisper伴奏抒情版,29122
53,顶级掠食者 第二季,6612490,52880,32,13,600W播放纪念,86789
54,判官 第一季,37673696,644545,45,21,听剧reaction,37773
55,不二之臣,40408716,844602,16,0,大结局·下,25580
56,这题超纲了 第一季,20212946,485859,44,17,【回放】《这题超纲了》M星直播,41369
57,天官赐福 第二季,71027583,345234,61,43,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
