排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,一屋暗灯 全一季,8366859,167857,39,8,福利彩蛋·葡萄柚相亲记,93038
2,奇洛李维斯回信,49094803,543593,84,27,花絮10 · 破坏队形的花絮来了,85974
3,洄天 第一季,26341628,238077,54,10,第十二期,86815
4,情蛊,38200397,415932,67,48,完结FT·下,86178
5,二哈和他的白猫师尊,163830469,3168318,77,0,第肆季-第十期,20741
6,囚于永夜,4785382,291861,1,0,织音发布会纯享PV · 概念预告,86822
7,小蘑菇 第一季,50105947,919703,33,17,白噪音·漫步荒原,29125
8,放学等我 第一季,52211268,821553,53,18,1700W福利·P-特别小剧场「2022.12.2」,64911
9,我在无限游戏里封神 第四季,5402390,129431,36,11,特别放送 · 打工人的亿些日常之窝囊日常,86834
10,早春晴朗,35201896,269375,57,24,完结FT,72230
11,天官赐福 第一季,85303255,955413,61,43,四千万福利·小剧场·从前有一位名师,52400
12,天官赐福 第四季,5385649,86422,13,0,新年小剧场《压岁钱》,91718
13,魔道祖师 第一季,258712246,2265408,39,22,主创FT<下>,15861
14,我在无限游戏里封神 第一季,72908376,985269,64,14,线下漫展VLOG,52347
15,坠落,11015796,177580,59,22,番外二·新生,76041
16,伪装学渣 第一季,102597327,1936037,30,17,千万福利·“叫妈妈”,58262
17,虚拟偶像团综丨《NEW DAYS（一起又出发）》,29211007,111632,95,0,许向安&许向宁生日小剧场·那片山那片海,84529
18,迪奥先生 第一季,79345570,1076075,30,15,王氏破产 铃声,23329
19,我喜欢你的信息素 第一季,99677496,1505119,48,21,四千万福利,58217
20,一颗苹果,13021400,151164,80,34,启动音试听 · 谢青寄,90818
21,放学等我 第二季,30697741,440215,42,16,番外·恋爱纪念日,68837
22,小蘑菇 第二季,51158351,499628,48,34,破亿福利·《风过荒野》主役版,39605
23,台风眼 第一季,34967142,295729,53,20,千万福利·富士山在等一片云,52404
24,奇洛李维斯回信 番外篇,884274,58673,3,2,番外 ·  庆生宴,93420
25,见春天,12945432,228270,54,8,魏清越书信·02,80533
26,将进酒 第一季,105540197,1435057,59,16,完结FT,25944
27,某某 第一季,97790142,1711265,43,28,伴奏|《梧桐说》,58219
28,重生之将门毒后 第一季,92980764,829241,82,27,主役reaction·片段03,43922
29,交易沦陷,28435892,172579,138,99,特别福利·星空沦陷,54171
30,娘娘腔,37412005,709609,31,0,主役听剧Reaction,46640
31,干涸地,1876686,82800,1,0,概念预告,86725
32,天官赐福 第三季,70536304,262030,67,43,小剧场·元宵·花灯,82040
33,藏南晚星,18923995,199580,79,42,主题曲伴奏·途经,85110
34,我在无限游戏里封神 第三季,22793904,211379,91,21,破亿纪念单曲·神明所遗落的,81851
35,再世权臣 第一季,21329849,256296,79,17,花絮07,71321
36,全球高考 第一季（全新版）,21172773,367311,37,11,— 「全季完结FT」—,60289
37,沉醉不醒,3229289,52847,36,18,第十三期,86740
38,于是麦麦决定离家出走,5493637,105185,51,32,花絮11,86179
39,入蛊 全一季,568171,17552,15,7,Ⱄⱄᐝ小剧场·进山,93646
40,针锋对决,37684654,928855,19,0,完结FT  互动问答,19249
