排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,洄天 第一季,19078501,203876,34,1,沈酌生日福利 · 东方玄学,86815
2,奇洛李维斯回信,43340186,508030,79,23,花絮09 ·小花絮又又又又又来了,85974
3,情蛊,34242859,383618,63,44,花絮14,86178
4,一屋暗灯 全一季,1318210,68792,10,0,通话语音·宋谨,93038
5,二哈和他的白猫师尊,160902074,3144890,75,0,第肆季-第八期,20741
6,囚于永夜,4243830,261309,1,0,织音发布会纯享PV · 概念预告,86822
7,放学等我 第一季,50026157,799377,53,18,1700W福利·P-特别小剧场「2022.12.2」,64911
8,我在无限游戏里封神 第四季,2627341,106244,14,2,特别放送 · 大型恐怖游戏联赛火热进行中Ⅱ,86834
9,一颗苹果,11814781,137592,80,34,启动音试听 · 谢青寄,90818
10,逐玉 第一季,4184727,70796,43,14,原创配乐 · 凶夜,89245
11,虚拟偶像团综丨《NEW DAYS（一起又出发）》,25017017,106996,91,0,MANTA季少一单曲·《敬明天》纯享版,84529
12,天官赐福 第一季,83238618,939094,61,43,四千万福利·小剧场·从前有一位名师,52400
13,我在无限游戏里封神 第一季,70906365,967349,64,14,线下漫展VLOG,52347
14,早春晴朗,31605120,245834,57,24,完结FT,72230
15,于是麦麦决定离家出走,4459199,96514,31,18,小剧场✦三分钟热度,86179
16,魔道祖师 第一季,257110161,2249012,39,22,主创FT<下>,15861
17,天官赐福 第四季,4256378,68379,10,0,新年小剧场《压岁钱》,91718
18,见春天,12267048,219958,54,8,魏清越书信·02,80533
19,重生之将门毒后 第一季,91122430,818865,82,27,主役reaction·片段03,43922
20,放学等我 第二季,29410863,425640,42,16,番外·恋爱纪念日,68837
21,将进酒 第一季,104370578,1422585,59,16,完结FT,25944
22,我喜欢你的信息素 第一季,98465414,1490373,48,21,四千万福利,58217
23,伏特加与曼特宁,448206,32817,1,0,京儒♡生日快乐,92988
24,小蘑菇 第一季,48919465,906112,33,17,白噪音·漫步荒原,29125
25,美人印,496684,27705,12,4,ost《诱他》,92611
26,娘娘腔,36172888,694254,31,0,主役听剧Reaction,46640
27,天官赐福 第三季,68516745,252096,67,43,小剧场·元宵·花灯,82040
28,伪装学渣 第一季,101676848,1918286,30,17,千万福利·“叫妈妈”,58262
29,某某 第一季,96770134,1695879,43,28,伴奏|《梧桐说》,58219
30,沉醉不醒,1690848,40798,14,1,第四集,86740
31,逐玉 第二季,646845,13062,10,2,第五集 · 诛心,92520
32,再世权臣 第一季,20502205,249893,79,17,花絮07,71321
33,我在无限游戏里封神 第三季,21256411,201629,91,21,破亿纪念单曲·神明所遗落的,81851
34,初三的六一儿童节,24133040,51680,244,212,番外2 小陆的故事（7）,85562
35,干涸地,1698624,70183,1,0,概念预告,86725
36,全球高考 第一季（全新版）,20356307,357207,37,11,— 「全季完结FT」—,60289
37,台风眼 第一季,33888384,283450,53,20,千万福利·富士山在等一片云,52404
38,藏南晚星,17735157,191137,79,42,主题曲伴奏·途经,85110
39,交易沦陷,26073977,161031,138,99,特别福利·星空沦陷,54171
40,二哈和他的白猫师尊,14018491,94295,669,603,完结FT,81979
41,顶级掠食者 第二季,6007074,50965,28,11,第十一集,86789
42,反差 全一季,6540143,51110,30,12,彩蛋·总裁助理的自我修养,86684
43,你的距离,89148363,928012,70,27,完结FT·主创版,31552
44,难哄,145173364,1568554,76,48,破亿福利·纪念FT,38074
45,针锋对决,37112877,918051,19,0,完结FT  互动问答,19249
46,FOG[电竞] 第一季,69296594,755289,39,14,2000W福利·whisper伴奏抒情版,29122
47,魔道祖师 第三季,294620033,1534552,66,56,传讯符·忘羡,22602
48,偷偷藏不住,201286359,2409991,89,54,2亿福利·双人电话语音,34632
49,南方海啸,22198919,163277,102,68,花絮⑤,85492
50,吞海 第一季,49771259,514852,54,17,原创配乐·破晓,29187
51,天官赐福 第二季,70468584,342273,61,43,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
52,不二之臣,40248773,842666,16,0,大结局·下,25580
53,我在无限游戏里封神 第二季（下）,19262058,239485,55,14,花絮06,76557
54,重生之将门毒后 第二季,40401498,373725,83,26,破亿福利·白噪音·花灯,52293
55,欢迎进入梦魇直播间 第二季,5494289,41635,23,10,《非诚忽扰》第４期,90985
56,判官 第一季,37450949,642036,45,21,听剧reaction,37773
57,第二十八年春,10541075,378547,13,0,第四期,26751
58,坠落,9872781,163227,59,22,台风眼S02E17,76041
59,AWM 第一季,85104493,1246009,43,20,第十四集·烙印,20284
60,悬日 上季,11090630,146853,52,18,ଫ苏洄生日福利,88192
61,惹祸精,798220,27870,35,13,彩蛋小剧场·《连天雪心情记录》,90987
62,虚拟偶像团综丨《一起再出发》,88804311,248547,179,0,中秋特辑·清道夫,58225
63,虚拟偶像团综丨《LASER出道日》,81730504,672812,89,0,专业小课堂：电子竞技运动与管理专业,28989
64,欢迎进入梦魇直播间 第一季,22767884,187247,62,20,完结FT,75856
65,这题超纲了 第一季,20013771,482533,44,17,【回放】《这题超纲了》M星直播,41369
66,破云 第一季,58503418,1083392,20,15,圣诞特辑,59047
67,提灯看刺刀 上季,13921990,233331,32,8,花絮·韩楚,77771
68,江医生 第一季,15377791,223520,49,27,千万播放福利第四弹·小剧场·猫,81852
69,偷风不偷月 上季,7839873,124840,41,18,300w福利·楚识琛（沈若臻）·风月语录,71389
70,再世权臣 第三季（上）,2233460,45568,33,9,第九集 ·  百岁何欢,86827
71,第二十八年春II,116019,4696,2,0,第五期,92633
72,我在无限游戏里封神 第二季（上）,19454817,316871,42,11,花絮06,71605
73,虚拟偶像综艺 |《VANITY FAIR（名利场）》,26641452,124552,71,0,梦系列小剧场06·白日,78684
74,恩客,847029,15117,30,17,23·装模作样,91870
75,顽石 全一季,3697963,59726,59,15,花絮 · 16,88696
76,小蘑菇 第二季,49857129,490791,46,33,全剧五千万福利,39605
77,夫人你马甲又掉了 第一季,64030731,1015802,25,0,小剧场3,32574
78,你就当我死了吧  全一季,12282846,240457,30,0,主役版主题曲（纯享）,76841
79,魔道祖师 第二季,169794190,1409746,41,37,主役FT（下）,19059
80,初三的六一儿童节 第一季,11076486,54230,53,16,新年♥快乐,85497
81,失忆后死对头成了我男朋友？,4467440,92781,44,20,花絮·陆云笙,86693
82,愚蠢的有钱人,237349,13234,13,1,【花絮1】,93113
83,谁把谁当真,14499566,766348,4,0,第四期,726
84,我喜欢你的信息素 第二季,75299164,836589,43,26,国风版·星衍,58218
85,别来无恙 第一季,22468866,444196,48,22,1000W福利•《满心》（合唱版）,37937
86,将进酒 第二季,71545643,807003,45,22,第二季完结FT,30383
87,语义错误 第一季,3145912,23528,17,4,Ep.07 BLUE,92155
88,骄阳似我 全一季,3179960,33659,40,15,百万彩蛋 · 白噪音小剧场,90737
89,虚拟偶像综艺丨《险象环声》,81781535,433592,138,0,三千万福利·偶像问答,38165
90,恃宠 全一季,10634354,132117,67,26,500w播放纪念· 谢砚礼 会议闲暇,76670
91,等风热吻你,16161153,304206,56,18,插曲《约定》,52292
92,君有疾否 第一季,26323923,454573,67,56,苏世誉 ✦ 第一季启动音,34592
93,封建糟粕,15317802,145498,143,110,充电·李叔堂,87589
94,一诺一生 全一季,817353,27195,20,6,第八集,91354
95,FOG[电竞]第二季,56858100,429572,50,28,破亿特别直播回放,39588
96,偏偏宠爱,16796141,353976,49,13,四百万语音·江忍,52353
97,如果森林有童话,98877,4667,12,2,无岸的海 伴奏,92601
98,落池,67984986,1342212,15,0,落池·番外,22032
99,碎玉投珠 第一季,38887797,718993,27,20,《珠玉调》伴奏,24727
100,降水概率百分百,469496,15688,8,0,˚.⊹ 第二期 ♡₊˚,93005
