排名,剧名,播放量,订阅数,总集数,付费集数,全部集弹幕UID数,付费集弹幕UID数,弹幕留存率,收订比,最新更新,剧集ID
1,一屋暗灯 全一季,8107486,166016,37,7,28080,10697,38.09%,6.44%,花絮05,93038
2,我在无限游戏里封神 第四季,5322345,128836,35,11,9083,6543,72.04%,5.08%,第十一集 · 如何拥有五栋楼,86834
3,洄天 第一季,26225025,237489,54,10,22140,10311,46.57%,4.34%,第十二期,86815
4,奇洛李维斯回信,48935115,542735,84,27,50752,26495,52.20%,4.88%,花絮10 · 破坏队形的花絮来了,85974
5,早春晴朗,35097438,268874,57,24,21615,14191,65.65%,5.28%,完结FT,72230
6,情蛊,38101204,415127,67,48,50488,31157,61.71%,7.51%,完结FT·下,86178
7,沉醉不醒,3179513,52554,35,17,4066,2386,58.68%,4.54%,დ300万福利剧场·小狗,86740
8,再世权臣 第三季（下）,402122,19467,12,6,1304,1128,86.50%,5.79%,小剧场 · 我与狸奴不出门,93437
9,小蘑菇 第二季,51126397,499430,48,34,51695,47556,91.99%,9.52%,破亿福利·《风过荒野》主役版,39605
10,我在无限游戏里封神 第三季,22746282,211098,91,21,29101,21569,74.12%,10.22%,破亿纪念单曲·神明所遗落的,81851
11,天官赐福 第三季,70481275,261738,67,43,32584,26857,82.42%,10.26%,小剧场·元宵·花灯,82040
12,小蘑菇 第一季,50070383,919378,33,17,58283,39109,67.10%,4.25%,白噪音·漫步荒原,29125
13,天官赐福 第一季,85240065,954948,61,43,68467,36751,53.68%,3.85%,四千万福利·小剧场·从前有一位名师,52400
14,天官赐福 第二季,72126293,351154,61,43,37894,34480,90.99%,9.82%,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
15,坠落,10957248,177014,59,22,14586,4826,33.09%,2.73%,台风眼S02E17,76041
16,愚蠢的有钱人,1273518,26439,83,66,2243,1200,53.50%,4.54%,【花絮6】,93113
17,娑婆,1015661,30570,14,6,3066,637,20.78%,2.08%,作者原创小剧场·端午节,93178
18,放学等我 第一季,52152206,821070,53,18,63085,36340,57.60%,4.43%,1700W福利·P-特别小剧场「2022.12.2」,64911
19,放学等我 第二季,30661602,439862,42,16,44501,34421,77.35%,7.83%,番外·恋爱纪念日,68837
20,满城衣冠 全一季,1006514,37821,4,0,935,0,0.00%,0.00%,倒计时三,90878
21,我在无限游戏里封神 第一季,72848397,984750,64,14,77114,43252,56.09%,4.39%,线下漫展VLOG,52347
22,反差 全一季,7603463,58867,42,19,4500,2795,62.11%,4.75%,端午节福利音,86684
23,门生故旧,351520,13889,24,12,1278,850,66.51%,6.12%,☆ 17·奖励,93774
24,藏南晚星,18887818,199346,79,42,20012,14774,73.83%,7.41%,主题曲伴奏·途经,85110
25,我在无限游戏里封神 第二季（下）,20263807,248353,55,14,27267,23256,85.29%,9.36%,花絮06,76557
26,魔道祖师 第三季,296101061,1540669,66,56,97592,89976,92.20%,5.84%,传讯符·忘羡,22602
27,秋燥 第一季,272681,13050,11,2,1334,319,23.91%,2.44%,第五集,93438
28,一颗苹果,12993013,150845,80,34,12345,5379,43.57%,3.57%,启动音试听 · 谢青寄,90818
29,魔道祖师 第一季,258659574,2264931,39,22,97041,64594,66.56%,2.85%,主创FT<下>,15861
30,吞海 第一季,51040688,526158,54,17,44892,28163,62.74%,5.35%,原创配乐·破晓,29187
31,交易沦陷,28364460,172309,138,99,17085,9973,58.37%,5.79%,特别福利·星空沦陷,54171
32,太傅他人人喊打 第二季,3470892,42602,35,20,3547,2474,69.75%,5.81%,小剧场·《苍梧佳期》,86723
33,初三的六一儿童节,27671062,61030,287,255,7046,5767,81.85%,9.45%,番外9 跨年夜,85562
34,魔道祖师 第二季,170708527,1415902,41,37,88869,81599,91.82%,5.76%,主役FT（下）,19059
35,江医生 第一季,16210683,230174,49,27,22391,13553,60.53%,5.89%,千万播放福利第四弹·小剧场·猫,81852
36,台风眼 第二季,29263277,155543,50,32,13624,12587,92.39%,8.09%,完结 FT,68664
37,我在无限游戏里封神 第二季（上）,20128630,325679,42,11,33554,29063,86.62%,8.92%,花絮06,71605
38,台风眼 第一季,34930076,295404,53,20,20958,13221,63.08%,4.48%,千万福利·富士山在等一片云,52404
39,将进酒 第一季,105501994,1434684,59,16,78346,53385,68.14%,3.72%,完结FT,25944
40,某某 第一季,97762335,1710896,43,28,77463,45166,58.31%,2.64%,伴奏|《梧桐说》,58219
41,于是麦麦决定离家出走,5472405,105007,51,32,9336,5731,61.39%,5.46%,花絮11,86179
42,我喜欢你的信息素 第一季,99641017,1504696,48,21,72352,45028,62.23%,2.99%,四千万福利,58217
43,吞海 第二季,32230736,268643,56,19,25766,23992,93.11%,8.93%,新年祝福,67085
44,失忆后死对头成了我男朋友？,5005388,98840,44,20,6541,4416,67.51%,4.47%,花絮·陆云笙,86693
45,逆鳞 第一季,214207,11487,12,1,1068,279,26.12%,2.43%,第四剑,93750
46,顶级掠食者 第二季,7632823,55612,49,18,5298,4299,81.14%,7.73%,番外·金龙舟,86789
47,陈年烈苟 第一季,28582082,226146,62,21,20949,14371,68.60%,6.35%,《陈年烈苟》第一季 ✦ 陶淮南启动音,61128
48,燎原,37588032,389536,43,34,39173,29831,76.15%,7.66%,FT,63688
49,伪装学渣 第一季,102572250,1935587,30,17,79442,46856,58.98%,2.42%,千万福利·“叫妈妈”,58262
50,吞海 第三季（上）,22296572,214434,38,16,18263,17130,93.80%,7.99%,OST·04 此地埋名,73221
