排名,剧名,播放量,订阅数,总集数,付费集数,全部集弹幕UID数,付费集弹幕UID数,弹幕留存率,收订比,最新更新,剧集ID
1,一屋暗灯 全一季,10158700,184507,45,10,30785,12604,40.94%,6.83%,福利彩蛋·白噪音,93038
2,我在无限游戏里封神 第四季,6292640,134730,42,14,10146,7640,75.30%,5.67%,第十四集 · 致命游戏,86834
3,洄天 第一季,27310337,243197,62,13,22866,10935,47.82%,4.50%,第十五期,86815
4,奇洛李维斯回信,50737038,552224,98,41,51686,27226,52.68%,4.93%,OST A12 · 暗恋基本法,85974
5,满城衣冠 全一季,1481319,46379,11,0,2225,0,0.00%,0.00%,第3集 · 勋章&挽联,90878
6,情蛊,39051342,425097,67,48,51435,31725,61.68%,7.46%,完结FT·下,86178
7,早春晴朗,35920034,272938,57,24,21983,14441,65.69%,5.29%,完结FT,72230
8,坠落,11340345,181422,59,22,14917,4946,33.16%,2.73%,番外二·新生,76041
9,我在无限游戏里封神 第三季,23197840,214173,91,21,29500,21917,74.29%,10.23%,破亿纪念单曲·神明所遗落的,81851
10,绰约,1813848,30218,22,1,1140,165,14.47%,0.55%,律法小贴士·3则,86680
11,天官赐福 第三季,70999092,264934,67,43,32933,27178,82.53%,10.26%,小剧场·元宵·花灯,82040
12,天官赐福 第二季,72585121,354140,61,43,38129,34690,90.98%,9.80%,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
13,天官赐福 第一季,85897327,960416,61,43,68625,36903,53.77%,3.84%,四千万福利·小剧场·从前有一位名师,52400
14,理想型,679132,12847,31,13,1071,513,47.90%,3.99%,24·舍不得,93439
15,默读 第五季,39109312,465089,47,34,46465,40064,86.22%,8.61%,电话,59100
16,一颗苹果,13296870,156141,81,34,12755,5571,43.68%,3.57%,花絮08 · 客官很可以,90818
17,放学等我 第一季,52805185,827082,53,18,62848,36207,57.61%,4.38%,1700W福利·P-特别小剧场「2022.12.2」,64911
18,沉醉不醒,3578888,54642,40,21,4330,2618,60.46%,4.79%,第十五期,86740
19,放学等我 第二季,31040488,443895,42,16,44586,34328,76.99%,7.73%,番外·恋爱纪念日,68837
20,谁来言说夜晚 上季,591686,11943,29,3,1106,328,29.66%,2.75%,第20集,94321
21,我在无限游戏里封神 第一季,73467170,990769,64,14,77333,43350,56.06%,4.38%,线下漫展VLOG,52347
22,灯花笑 上季,217290,22411,2,0,3383,0,0.00%,0.00%,主题曲壹·只身朝夕,94733
23,再世权臣 第三季（下）,573775,21838,16,9,1676,1506,89.86%,6.90%,第九集 ·  承君一诺,93437
24,魔道祖师 第三季,296558843,1542699,66,56,97555,89924,92.18%,5.83%,传讯符·忘羡,22602
25,小蘑菇 第二季,51433544,501878,51,34,51837,47643,91.91%,9.49%,破亿电话·双人,39605
26,默读 第四季,45965455,542146,31,23,42023,40173,95.60%,7.41%,骆一锅的一天,59099
27,我在无限游戏里封神 第二季（下）,20573504,251306,55,14,27529,23491,85.33%,9.35%,花絮06,76557
28,魔道祖师 第一季,259171398,2271132,39,22,97099,64659,66.59%,2.85%,主创FT<下>,15861
29,小蘑菇 第一季,50405999,924101,33,17,58349,39169,67.13%,4.24%,白噪音·漫步荒原,29125
30,入戏,8672888,91921,80,54,7492,5766,76.96%,6.27%,新春语音,82289
31,藏南晚星,19207499,201839,79,42,20284,14994,73.92%,7.43%,主题曲伴奏·途经,85110
32,魔道祖师 第二季,170993895,1417984,41,37,88855,81584,91.82%,5.75%,主役FT（下）,19059
33,默读 第三季,37397587,600258,17,14,35570,33110,93.08%,5.52%,甜甜生日特别篇,59098
34,台风眼 第二季,29456566,157847,50,32,13809,12763,92.43%,8.09%,完结 FT,68664
35,台风眼 第一季,35254904,299335,53,20,21306,13409,62.94%,4.48%,千万福利·富士山在等一片云,52404
36,吞海 第一季,51437331,529752,54,17,45145,28352,62.80%,5.35%,原创配乐·破晓,29187
37,我在无限游戏里封神 第二季（上）,20336827,328524,42,11,33800,29258,86.56%,8.91%,花絮06,71605
38,默读 第二季,29335096,607755,16,11,35458,33556,94.64%,5.52%,花絮03,59097
39,某某 第一季,98064514,1716026,43,28,77507,45182,58.29%,2.63%,伴奏|《梧桐说》,58219
40,娑婆,1207367,33155,18,10,3276,800,24.42%,2.41%,作者原创小剧场·关于谢九的无限续冰配方,93178
41,秋燥 第一季,378477,14607,14,4,1531,542,35.40%,3.71%,花絮②,93438
42,门生故旧,562300,16039,45,33,1539,1119,72.71%,6.98%,★ 36·彼此,93774
43,于是麦麦决定离家出走,5677615,109068,51,32,9648,5910,61.26%,5.42%,花絮11,86179
44,默读 第一季,54158317,1079176,24,11,53497,38466,71.90%,3.56%,花絮9,59096
45,我喜欢你的信息素 第一季,100011242,1509720,48,21,72377,44991,62.16%,2.98%,四千万福利,58217
46,吞海 第二季,32470162,270800,56,19,25949,24165,93.12%,8.92%,新年祝福,67085
47,将进酒 第一季,105850220,1438985,59,16,78346,53363,68.11%,3.71%,完结FT,25944
48,江医生 第一季,16464655,232260,49,27,22552,13689,60.70%,5.89%,千万播放福利第四弹·小剧场·猫,81852
49,沉浮事,744542,17944,85,73,1336,839,62.80%,4.68%,花絮-肆,92895
50,逆鳞 第一季,331689,13326,17,4,1351,588,43.52%,4.41%,第六剑,93750
