排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,一屋暗灯 全一季,7713040,161724,35,7,端午语音,93038
2,奇洛李维斯回信,48587441,540552,84,27,花絮10 · 破坏队形的花絮来了,85974
3,洄天 第一季,25938840,236337,54,10,第十二期,86815
4,情蛊,37889080,413377,67,48,完结FT·下,86178
5,二哈和他的白猫师尊,163566728,3165941,77,0,第肆季-第十期,20741
6,囚于永夜,4730133,288791,1,0,织音发布会纯享PV · 概念预告,86822
7,放学等我 第一季,52004176,819673,53,18,1700W福利·P-特别小剧场「2022.12.2」,64911
8,小蘑菇 第一季,49994105,918582,33,17,白噪音·漫步荒原,29125
9,早春晴朗,34889670,267567,57,24,完结FT,72230
10,我在无限游戏里封神 第四季,5109109,127466,35,11,第十一集 · 如何拥有五栋楼,86834
11,天官赐福 第四季,5198245,84834,13,0,新年小剧场《压岁钱》,91718
12,天官赐福 第一季,85108263,953812,61,43,四千万福利·小剧场·从前有一位名师,52400
13,魔道祖师 第一季,258550206,2263679,39,22,主创FT<下>,15861
14,我在无限游戏里封神 第一季,72714217,983581,64,14,线下漫展VLOG,52347
15,伪装学渣 第一季,102504101,1934261,30,17,千万福利·“叫妈妈”,58262
16,奇洛李维斯回信 番外篇,849028,57065,3,2,番外 ·  庆生宴,93420
17,迪奥先生 第一季,79298278,1075754,30,15,王氏破产 铃声,23329
18,坠落,10797689,175104,59,22,台风眼S02E17,76041
19,虚拟偶像团综丨《NEW DAYS（一起又出发）》,28933564,111355,95,0,【定】2025乔殊生日特辑,84529
20,我喜欢你的信息素 第一季,99557024,1503602,48,21,四千万福利,58217
21,一颗苹果,12929304,150047,80,34,启动音试听 · 谢青寄,90818
22,见春天,12901118,227678,54,8,魏清越书信·02,80533
23,小蘑菇 第二季,51061813,498921,48,34,破亿福利·《风过荒野》主役版,39605
24,放学等我 第二季,30574410,438956,42,16,番外·恋爱纪念日,68837
25,台风眼 第一季,34856043,294485,53,20,千万福利·富士山在等一片云,52404
26,交易沦陷,28237357,171660,138,99,特别福利·星空沦陷,54171
27,将进酒 第一季,105429619,1433845,59,16,完结FT,25944
28,某某 第一季,97693652,1709848,43,28,伴奏|《梧桐说》,58219
29,重生之将门毒后 第一季,92799492,828215,82,27,主役reaction·片段03,43922
30,娘娘腔,37299730,708287,31,0,主役听剧Reaction,46640
31,于是麦麦决定离家出走,5418570,104625,50,32,小剧场✦学猫精,86179
32,干涸地,1857796,81512,1,0,概念预告,86725
33,天官赐福 第三季,70372948,261122,67,43,小剧场·元宵·花灯,82040
34,入蛊 全一季,496786,16746,13,6,Ⱄⱄᐝ第九回,93646
35,沉醉不醒,3097763,52103,34,16,小情侣的日常① · 运动,86740
36,再世权臣 第一季,21252523,255679,79,17,花絮07,71321
37,我在无限游戏里封神 第三季,22646544,210474,91,21,破亿纪念单曲·神明所遗落的,81851
38,藏南晚星,18816800,198907,79,42,主题曲伴奏·途经,85110
39,全球高考 第一季（全新版）,21089591,366231,37,11,— 「全季完结FT」—,60289
