排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,虚拟偶像团综丨《去世界尽头》,2443068,42782,12,0,《维尔维德档案部手记》幕后花絮·我们在大量梗中加入了少量剧情,94354
2,灯花笑 上季,408634,27119,5,0,倒计时两天·门面,94733
3,我花开后百花杀 第一季,29136,1910,3,0,预告 · 谋心局,94893
4,满城衣冠 全一季,1577093,47330,14,0,花絮② · 黑老大is coming,90878
5,恒星时刻 第一季,163964,33639,1,0,歌曲《狮心》（Live）,94789
6,炽火难熄 全一季,10821,3942,1,0,预告,94917
7,再世权臣 第三季（下）,609754,22352,17,10,第十集 ·  破镜何圆,93437
8,娑婆,1256877,33802,19,10,主题曲·此身,93178
9,搭界 第一季,151791,11760,6,0,第二集,94617
10,宋玉章 第一季,1240325,30366,3,0,月历语音 · 静玉,86589
11,叛臣,59567,7292,8,1,第二集 · 困,94684
12,理想型,781558,13726,36,18,29·后悔,93439
13,嫡谋·第一季,192990,6188,8,0,第三集 · 「墨棋藏机」,94462
14,大王万万不可！ 第一季,176867,12134,11,2,第五集·王者何担,94259
15,错登科  第一季,20911,2236,4,0,主题曲-系红鸾,94787
16,奇洛李维斯回信 番外篇,1001369,64700,3,2,番外 ·  庆生宴,93420
17,蜉蝣,716064,23320,23,9,ೀ˖˚ 小剧场·不要死,93202
18,入蛊 全一季,786845,19779,21,13,Ⱄⱄᐝ第十六回,93646
19,你的雪人能活多久 第一季,129331,26699,2,0,主题曲《爱你是写在雪中的诗》剧情版,93787
20,秋燥 第一季,411483,15226,16,5,小剧场 · 夹娃娃,93438
21,清白之年,63960,7674,5,0,倒计时3,94838
22,谁来言说夜晚 上季,670029,12465,33,7,第24集,94321
23,欲言难止,509020,16799,182,160,欲言难止 第171集 我做了一个很长的梦（完）,93138
24,谎话缠绵,47263,5686,7,1,❀第二集·身赴其处,94476
25,门生故旧,601991,16371,49,37,番外·交织②,93774
26,请与我同眠,42288,5023,13,0,第02集,93966
27,绰约,1840409,30487,22,1,律法小贴士·3则,86680
28,解瘾,58724,7520,6,0,倒计时2天,94782
29,当你叫醒我,662110,13009,8,0,第四集,94268
30,日出风来,74272,5985,17,5,♬第10集 红酒,94444
