排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,虚拟偶像团综丨《去世界尽头》,2761464,44285,13,0,第一期·去追花吧,94354
2,灯花笑 上季,604265,29799,7,0,第1集,94733
3,满城衣冠 全一季,1633173,47947,15,1,第4集 · 打赌,90878
4,宋玉章 第一季,1299482,31238,3,0,月历语音 · 静玉,86589
5,解瘾,86972,8325,8,0,第一集,94782
6,理想型,837510,14123,39,20,31·心不由己,93439
7,嫡谋·第一季,209864,6542,9,1,第四集 ·「内院生波」,94462
8,你的雪人能活多久 第一季,140828,27574,2,0,主题曲《爱你是写在雪中的诗》剧情版,93787
9,绰约,1866159,30700,24,2,律法小贴士·4则,86680
10,娑婆,1295860,34082,19,10,主题曲·此身,93178
11,恒星时刻 第一季,178698,34856,1,0,歌曲《狮心》（Live）,94789
12,再世权臣 第三季（下）,631287,22594,17,10,第十集 ·  破镜何圆,93437
13,错登科  第一季,29267,2589,5,0,第一集·红鸾动,94787
14,区区,97093,5007,17,8,第十五集,94664
15,谁来言说夜晚 上季,708256,12837,35,9,第26集,94321
16,奇洛李维斯回信 番外篇,1011692,65233,3,2,番外 ·  庆生宴,93420
17,搭界 第一季,174361,12105,6,0,第二集,94617
18,入蛊 全一季,804228,19885,22,14,Ⱄⱄᐝ白噪音·逍遥居,93646
19,合笼蛊,219058,6585,9,0,第二集·洁癖,94418
20,我在霸总文学里当家庭医生 上季,52745,6969,5,0,第三集,91680
21,欲言难止,529647,17257,182,160,欲言难止 第171集 我做了一个很长的梦（完）,93138
22,蜉蝣,732002,23505,23,9,ೀ˖˚ 小剧场·不要死,93202
23,清白之年,87725,8116,7,0,倒计时1,94838
24,炽火难熄 全一季,17542,6641,1,0,预告,94917
25,逆鳞 第一季,368489,13861,19,5,花絮③,93750
26,叛臣,69033,7876,8,1,第二集 · 困,94684
27,秋燥 第一季,420418,15346,16,5,小剧场 · 夹娃娃,93438
28,当你叫醒我,689963,13222,9,0,片尾曲《一百年后》,94268
29,我花开后百花杀 第一季,34696,2293,3,0,预告 · 谋心局,94893
30,门生故旧,618136,16462,50,38,番外·交织③,93774
