排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,一屋暗灯 全一季,12196279,200548,53,13,福利彩蛋·看星星,93038
2,奇洛李维斯回信,53091733,565638,98,41,OST A12 · 暗恋基本法,85974
3,情蛊,40585188,438772,67,48,完结FT·下,86178
4,囚于永夜,5237546,315701,1,0,织音发布会纯享PV · 概念预告,86822
5,二哈和他的白猫师尊,166093082,3189317,80,0,第肆季-第十三期,20741
6,灯花笑 上季,2123277,45377,17,3,第7集,94733
7,放学等我 第一季,53724907,834921,53,18,1700W福利·P-特别小剧场「2022.12.2」,64911
8,天官赐福 第一季,86902181,968838,61,43,四千万福利·小剧场·从前有一位名师,52400
9,虚拟偶像团综丨《去世界尽头》,4486893,50076,29,0,嘉宾观察室柏闻篇·派对超新星,94354
10,天官赐福 第四季,6953650,103789,16,0,正式预告·神明与信徒,91718
11,伪装学渣 第一季,103324985,1949475,30,17,千万福利·“叫妈妈”,58262
12,我在无限游戏里封神 第四季,7463099,141655,56,15,特别放送 · emoji大挑战,86834
13,我在无限游戏里封神 第一季,74409890,999321,64,14,线下漫展VLOG,52347
14,魔道祖师 第一季,259901684,2279525,39,22,主创FT<下>,15861
15,洄天 第一季,28053237,246009,65,14,完结语音 · 高能量S级监护人的一天,86815
16,恒星时刻 第一季,292105,45461,1,0,歌曲《狮心》（Live）,94789
17,你的雪人能活多久 第一季,697728,45389,14,0,祝知希角色曲《小爱神》伴奏,93787
18,宋玉章 第一季,2528959,42195,15,0,第二折 · 小团圆,86589
19,小蘑菇 第一季,50785059,929117,33,17,白噪音·漫步荒原,29125
20,我喜欢你的信息素 第一季,100588596,1516902,48,21,四千万福利,58217
21,一颗苹果,13752719,162677,82,35,完结FT · 谢谢光临,90818
22,台风眼 第一季,35698319,305083,53,20,千万福利·富士山在等一片云,52404
23,见春天,13317576,232853,54,8,魏清越书信·02,80533
24,将进酒 第一季,106347923,1444480,59,16,完结FT,25944
25,某某 第一季,98522132,1722735,43,28,伴奏|《梧桐说》,58219
26,囚于永夜,696879,21073,200,161,温然生日小剧场,94916
27,重生之将门毒后 第一季,94436182,838915,82,27,主役reaction·片段03,43922
28,再世权臣 第一季,21941667,260513,79,17,花絮07,71321
29,放学等我 第二季,31576292,448768,42,16,番外·恋爱纪念日,68837
30,伏特加与曼特宁,1310317,59674,15,0,主题曲伴奏·泊岸,92988
31,虚拟偶像团综丨《NEW DAYS（一起又出发）》,31241661,114778,95,0,许向安&许向宁生日小剧场·那片山那片海,84529
32,早春晴朗,36813794,276984,57,24,完结FT,72230
33,天官赐福 第三季,71839234,270215,68,44,小剧场·元宵·花灯,82040
34,娘娘腔,38272897,720791,31,0,主役听剧Reaction,46640
35,迪奥先生 第一季,79650976,1078386,30,15,王氏破产 铃声,23329
36,全球高考 第一季（全新版）,21785174,374719,37,11,— 「全季完结FT」—,60289
37,二哈和他的白猫师尊,16206522,105023,669,603,完结FT,81979
38,判官 第一季,38651792,654706,45,21,听剧reaction,37773
39,满城衣冠 全一季,2059930,52004,20,5,第7集 · 上车·车上,90878
40,干涸地,1999658,91327,1,0,概念预告,86725
41,于是麦麦决定离家出走,5934512,111999,52,32,启动音试听,86179
42,虚拟偶像团综丨《LASER出道日》,83734085,681548,89,0,专业小课堂：电子竞技运动与管理专业,28989
43,我在无限游戏里封神 第三季,23862744,218546,91,21,破亿纪念单曲·神明所遗落的,81851
44,奇洛李维斯回信 番外篇,1118198,70497,3,2,番外 ·  庆生宴,93420
45,虚拟偶像团综丨《一起再出发》,92696056,254215,179,0,中秋特辑·清道夫,58225
46,天官赐福 第二季,73315737,358862,61,43,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
47,江医生 第一季,16877600,235885,49,27,千万播放福利第四弹·小剧场·猫,81852
48,吞海 第一季,51946176,534397,54,17,原创配乐·破晓,29187
49,偷偷藏不住,202962853,2417553,89,54,2亿福利·双人电话语音,34632
50,藏南晚星,19643410,205242,79,42,主题曲伴奏·途经,85110
51,FOG[电竞] 第一季,71081823,767044,39,14,2000W福利·whisper伴奏抒情版,29122
52,难哄,147060273,1578983,76,48,破亿福利·纪念FT,38074
53,针锋对决,38075847,937247,19,0,完结FT  互动问答,19249
54,嫡谋·第一季,304438,8529,12,4,第七集·「故园惊澜」,94462
55,魔道祖师 第三季,297199864,1545646,66,56,传讯符·忘羡,22602
56,唇枪 上季,227782,17646,1,0,织音发布会纯享PV,94802
57,虚拟偶像综艺 |《VANITY FAIR（名利场）》,28568124,129822,71,0,梦系列小剧场06·白日,78684
58,这题超纲了 第一季,21012146,497796,44,17,【回放】《这题超纲了》M星直播,41369
59,我在无限游戏里封神 第二季（下）,21045286,255485,55,14,花絮06,76557
60,交易沦陷,29590201,176742,138,99,特别福利·星空沦陷,54171
61,重生之将门毒后 第二季,42234104,384358,83,26,破亿福利·白噪音·花灯,52293
62,入戏,8952077,94306,80,54,新春语音,82289
63,旧故新长 全一季,1349978,110712,1,0,织音发布会PV,86778
64,虚拟偶像综艺丨《险象环声》,84142099,438960,138,0,三千万福利·偶像问答,38165
65,南方海啸,24760612,172633,102,68,花絮⑤,85492
66,当你叫醒我,1023348,16842,14,0,回响主题曲《当你叫醒我》,94268
67,不二之臣,41129150,853569,16,0,大结局·下,25580
68,沉醉不醒,3988124,56373,47,28,特别福利·主题曲《方舟》丁竞元版,86740
69,你的距离,90829610,937814,70,27,完结FT·主创版,31552
70,别来无恙 第一季,23274570,456888,48,22,1000W福利•《满心》（合唱版）,37937
71,坠落,11536591,183558,59,22,番外二·新生,76041
72,我在无限游戏里封神 第二季（上）,20659707,332581,42,11,花絮06,71605
73,我喜欢你的信息素 第二季,76646628,848833,43,26,国风版·星衍,58218
74,唇枪 ,2894353,180353,5,0,第六期,21362
75,破云 第一季,59356395,1102438,20,15,圣诞特辑,59047
76,嫁给一个死太监 第一季,3829350,77014,34,12,新春福利音,66726
77,虚拟偶像团综丨《FINE DAY》,35136634,254280,41,0,虚拟偶像，但开团会,50725
78,魔道祖师 第二季,171403758,1420811,41,37,主役FT（下）,19059
79,小蘑菇 第二季,51772589,504485,51,34,破亿电话·双人,39605
80,欢迎进入梦魇直播间 第一季,23895291,197185,62,20,完结FT,75856
81,君有疾否 第一季,27151490,466303,67,56,苏世誉 ✦ 第一季启动音,34592
82,搭界 第一季,360807,15219,17,5,30万播放福利 · 起床,94617
83,封建糟粕,16012102,154312,143,110,充电·李叔堂,87589
84,谁把谁当真,14818939,780050,4,0,第四期,726
85,夫人你马甲又掉了 第一季,65120504,1024704,25,0,小剧场3,32574
86,悬日 上季,11865401,154388,52,18,ଫ苏洄生日福利,88192
87,红白囍 第一季,7459972,114480,46,13,花絮03,81597
88,金陵春 第一季,138664,5640,10,1,第四集,94497
89,我花开后百花杀 第一季,73372,3607,6,0,预告·权谋篇,94893
90,娑婆,1599235,36204,24,14,第十三集,93178
91,炽火难熄 全一季,222330,17442,10,1,第三集 · 升级,94917
92,FOG[电竞]第二季,58557067,436308,50,28,破亿特别直播回放,39588
93,BE狂魔求生系统 第一季,17529396,399671,72,17,1000W福利·真吃醋啦O.o？,51469
94,再世权臣 第三季（下）,854241,25089,21,12,第十二集 ·  雨后风荷,93437
95,营业悖论 第一季,48275491,660876,50,13,中秋特别语音,36817
96,我只喜欢你的人设 第一季,29283703,633058,27,13,600w福利主役版主题曲,29154
97,我嗑了对家X我的CP,58489547,898266,48,29,完结FT,21102
98,AWM 第一季,85988863,1256192,43,20,第十四集·烙印,20284
99,你亲我一下,18883564,272215,63,15,特别加更·随便玩一下05,52356
100,解瘾,304476,12491,17,2,第四集,94782
