排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,一屋暗灯 全一季,5252109,132073,26,4,小剧场▪捉鱼,93038
2,洄天 第一季,23571234,226843,45,6,花絮03,86815
3,我在无限游戏里封神 第四季,4072192,119638,26,7,特别放送 · 谁是抽象之王,86834
4,娑婆,706221,27103,8,1,第四集,93178
5,奇洛李维斯回信 番外篇,673321,49189,3,2,番外 ·  庆生宴,93420
6,再世权臣 第三季（下）,189319,15212,6,3,第三集 · 启程南京,93437
7,沉醉不醒,2514205,46912,27,9,苏墨♡生日快乐,86740
8,入蛊 全一季,193514,11352,5,0,Ⱄⱄᐝ第二回,93646
9,语义错误 第一季,3732610,26165,27,10,Ep.12 YELLOW,92155
10,秋燥 第一季,82148,9490,3,0,第一集,93438
11,愚蠢的有钱人,711151,19576,52,39,【花絮4】,93113
12,液态欲望 全一季,504667,25645,16,5,花絮2,86692
13,降水概率百分百,829836,20351,17,4,˚.⊹ 第七期 ♡₊˚,93005
14,蜉蝣,275732,16841,10,0,ೀ˖˚ 主题曲·浮游·伴奏,93202
15,美人印,639449,29800,19,10,第十集,92611
16,初三的六一儿童节 第二季（上）,823189,9903,10,5,第六集 · 亲传门徒,93154
17,禁区,293095,10798,49,25,32 逗弄,92575
18,逐玉 第二季,815828,14969,18,7,第十集 · 重圆,92520
19,沉浮事,331239,10951,58,48,第伍拾伍集 鬼府来人,92895
20,欲言难止,107265,5968,182,160,欲言难止 第171集 我做了一个很长的梦（完）,93138
21,全球进化后我站在食物链顶端 第二季（下）,163018,10077,11,7,第二十二集,92775
22,沉入地球,78115,5150,15,0,第12集 · 墨绿的夜,93569
23,落火 全一季,300751,14744,15,5,第七集,92245
24,伏特加与曼特宁,235322,9954,48,39,°☆. 第44集 « *,92968
25,二哈和他的白猫师尊日语版 第二季,95662,1887,15,8,夏司逆CV,92769
26,闭嘴，你这假粉 全一季,2007503,24838,33,20,番外2 · 一日为友，终生为父,87641
27,迟爱,176069,7010,13,5,第八集,92710
28,烟花情书,95304,4104,6,2,第四集,93337
29,你的雪人能活多久 第一季,21222,9743,1,0,祝知希生日快乐,93787
30,第二十八年春II,163187,6209,2,0,第五期,92633
