排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,一屋暗灯 全一季,7595634,160377,34,7,第九集,93038
2,洄天 第一季,25811446,236044,52,9,第十一期,86815
3,我在无限游戏里封神 第四季,5026859,126987,32,10,特别放送 · 副本通关大作战 · 勤勤恳恳打工人,86834
4,沉醉不醒,3062069,51944,32,14,第十二期,86740
5,娑婆,962991,30096,13,5,第七集,93178
6,大王万万不可！ 第一季,62086,8314,6,0,第一集·青简初展,94259
7,愚蠢的有钱人,1165123,25542,79,63,【花絮6】,93113
8,再世权臣 第三季（下）,358575,18769,11,6,第六集 ·  夫俱往矣,93437
9,入蛊 全一季,481729,16567,12,5,Ⱄⱄᐝ小剧场·出路,93646
10,降水概率百分百,1065205,22301,22,7,特别语音 ♡ DDL提醒,93005
11,奇洛李维斯回信 番外篇,842102,56716,3,2,番外 ·  庆生宴,93420
12,门生故旧,266777,12469,18,6,★ 12·上课,93774
13,初三的六一儿童节 第二季（上）,1559027,11278,16,8,第九集 · 花前喜事,93154
14,蜉蝣,446998,19927,16,4,ೀ˖˚ 视频花絮01,93202
15,沉浮事,503870,13849,80,69,花絮-贰,92895
16,秋燥 第一季,243093,12622,9,1,第四集,93438
17,液态欲望 全一季,683078,28891,23,10,花絮04,86692
18,逆鳞 第一季,184829,11006,10,0,开喵啦《逆鳞》直播FT,93750
19,欲言难止,269013,10646,182,160,欲言难止 第171集 我做了一个很长的梦（完）,93138
20,禁区,459421,12089,79,53,53 好好回答,92575
21,只想和你好好的,96056,5312,5,0,✧ 第一期 ✧,94176
22,嫁入高门的人,207851,5540,49,37,后记43,93169
23,楚乌 第一季,12041,2551,1,0,首曝PV,94336
24,谁来言说夜晚 上季,24226,4005,1,0,生·贺,94321
25,你克制一点 全一季,851235,24572,23,10,花絮④,87343
26,第二十八年春II,187784,6957,2,0,第五期,92633
27,精神科医生神经了,132815,10367,11,0,处方二✫百忧解（下）,93567
28,全球进化后我站在食物链顶端 第二季（下）,224736,11358,15,10,第二十五集,92775
29,当你叫醒我,64314,3565,1,0,预告,94268
30,沉入地球,160015,6527,35,18,第30集 · 天上月,93569
