排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,一屋暗灯 全一季,4970618,129217,24,3,花絮04,93038
2,奇洛李维斯回信,46440821,527669,81,25,回信广播剧完结FT（下） · 花都冰室,85974
3,洄天 第一季,23310702,225656,44,6,第八期,86815
4,情蛊,36546503,402464,67,48,完结FT·下,86178
5,二哈和他的白猫师尊,162419312,3156192,76,0,第肆季-第九期,20741
6,囚于永夜,4523861,277020,1,0,织音发布会纯享PV · 概念预告,86822
7,奇洛李维斯回信 番外篇,640236,47782,3,2,番外 ·  庆生宴,93420
8,放学等我 第一季,51192956,811753,53,18,1700W福利·P-特别小剧场「2022.12.2」,64911
9,见春天,12686236,224970,54,8,魏清越书信·02,80533
10,早春晴朗,33433587,258114,57,24,完结FT,72230
11,我在无限游戏里封神 第四季,3985388,118798,25,7,第七集 · 记忆折叠,86834
12,天官赐福 第一季,84276574,947331,61,43,四千万福利·小剧场·从前有一位名师,52400
13,我在无限游戏里封神 第一季,71932005,976437,64,14,线下漫展VLOG,52347
14,虚拟偶像团综丨《NEW DAYS（一起又出发）》,27740342,109567,94,0,《Break of day》幕后花絮·戏里戏外,84529
15,魔道祖师 第一季,257921129,2257120,39,22,主创FT<下>,15861
16,一颗苹果,12526633,145042,80,34,启动音试听 · 谢青寄,90818
17,伪装学渣 第一季,102143894,1927208,30,17,千万福利·“叫妈妈”,58262
18,放学等我 第二季,30084228,433733,42,16,番外·恋爱纪念日,68837
19,娑婆,663249,26498,7,0,第三集,93178
20,我喜欢你的信息素 第一季,99075299,1497589,48,21,四千万福利,58217
21,天官赐福 第四季,4616920,76554,10,0,新年小剧场《压岁钱》,91718
22,重生之将门毒后 第一季,92084322,824272,82,27,主役reaction·片段03,43922
23,交易沦陷,27324514,167230,138,99,特别福利·星空沦陷,54171
24,小蘑菇 第一季,49432231,912149,33,17,白噪音·漫步荒原,29125
25,于是麦麦决定离家出走,5076452,101800,44,27,麦麦剧场✦霸道皇爷俏公公·大结局,86179
26,娘娘腔,36824950,702631,31,0,主役听剧Reaction,46640
27,伏特加与曼特宁,653206,42240,3,0,520迷你剧场,92988
28,再世权臣 第一季,20935556,253263,79,17,花絮07,71321
29,将进酒 第一季,104953485,1428684,59,16,完结FT,25944
30,台风眼 第一季,34415435,289795,53,20,千万福利·富士山在等一片云,52404
31,某某 第一季,97304764,1703847,43,28,伴奏|《梧桐说》,58219
32,坠落,10307735,169027,59,22,台风眼S02E17,76041
33,液态欲望 全一季,484717,25103,15,5,EP04,86692
34,干涸地,1788503,76598,1,0,概念预告,86725
35,初三的六一儿童节,26364973,58020,279,247,番外6 春光（1）,85562
36,迪奥先生 第一季,79104270,1074529,30,15,王氏破产 铃声,23329
37,全球高考 第一季（全新版）,20781124,362448,37,11,— 「全季完结FT」—,60289
38,天官赐福 第三季,69610178,257182,67,43,小剧场·元宵·花灯,82040
39,我在无限游戏里封神 第三季,22054681,206596,91,21,破亿纪念单曲·神明所遗落的,81851
40,难哄,145745341,1571947,76,48,破亿福利·纪念FT,38074
41,藏南晚星,18368650,195700,79,42,主题曲伴奏·途经,85110
42,反差 全一季,7161968,56136,37,18,第十五集·爱为新生,86684
43,二哈和他的白猫师尊,14666697,97434,669,603,完结FT,81979
44,沉醉不醒,2447721,46214,27,9,苏墨♡生日快乐,86740
45,顶级掠食者 第二季,7141000,54258,36,16,启动音征集,86789
46,针锋对决,37397651,923719,19,0,完结FT  互动问答,19249
47,偷偷藏不住,201832788,2412373,89,54,2亿福利·双人电话语音,34632
48,南方海啸,23008267,166401,102,68,花絮⑤,85492
49,吞海 第一季,50475625,521176,54,17,原创配乐·破晓,29187
50,魔道祖师 第三季,295415417,1537895,66,56,传讯符·忘羡,22602
51,偏偏宠爱,17146645,358811,49,13,四百万语音·江忍,52353
52,不二之臣,40520804,845845,16,0,大结局·下,25580
53,这题超纲了 第一季,20323078,487517,44,17,【回放】《这题超纲了》M星直播,41369
54,判官 第一季,37812226,645817,45,21,听剧reaction,37773
55,虚拟偶像团综丨《一起再出发》,89878252,249937,179,0,中秋特辑·清道夫,58225
56,FOG[电竞] 第一季,69806958,758350,39,14,2000W福利·whisper伴奏抒情版,29122
57,逐玉 第一季,4352671,71979,43,14,原创配乐 · 凶夜,89245
58,天官赐福 第二季,71389903,346954,61,43,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
59,你的距离,89707545,931315,70,27,完结FT·主创版,31552
60,江医生 第一季,15786613,226498,49,27,千万播放福利第四弹·小剧场·猫,81852
61,我在无限游戏里封神 第二季（下）,19794251,244143,55,14,花絮06,76557
62,虚拟偶像团综丨《LASER出道日》,82251212,674912,89,0,专业小课堂：电子竞技运动与管理专业,28989
63,重生之将门毒后 第二季,40948620,376632,83,26,破亿福利·白噪音·花灯,52293
64,虚拟偶像综艺 |《VANITY FAIR（名利场）》,27171842,125864,71,0,梦系列小剧场06·白日,78684
65,破云 第一季,58777876,1089043,20,15,圣诞特辑,59047
66,烟花情书,91114,4031,6,2,第四集,93337
67,蜉蝣,248892,16366,9,0,ೀ˖˚ 第三集,93202
68,再世权臣 第三季（下）,166806,14512,5,2,第二集 ·  同舟共济,93437
69,别来无恙 第一季,22718810,448330,48,22,1000W福利•《满心》（合唱版）,37937
70,欢迎进入梦魇直播间 第一季,23140165,190363,62,20,完结FT,75856
71,提灯看刺刀 上季,14180665,236608,32,8,花絮·韩楚,77771
72,欢迎进入梦魇直播间 第二季,6127388,45120,28,11,《今日没说法》⑤ ·「不平安疗养院」,90985
73,魔道祖师 第二季,170281672,1413076,41,37,主役FT（下）,19059
74,谁把谁当真,14598713,770550,4,0,第四期,726
75,我喜欢你的信息素 第二季,75698266,840337,43,26,国风版·星衍,58218
76,我在无限游戏里封神 第二季（上）,19815696,321610,42,11,花絮06,71605
77,虚拟偶像综艺丨《险象环声》,82406647,434944,138,0,三千万福利·偶像问答,38165
78,再世权臣 第三季（上）,2628381,48080,35,10,花絮04 · 谢谢谢谢,86827
79,夫人你马甲又掉了 第一季,64358066,1018472,25,0,小剧场3,32574
80,逐玉 第二季,795704,14788,17,6,第九集 · 流言,92520
81,悬日 上季,11360062,149262,52,18,ଫ苏洄生日福利,88192
82,小蘑菇 第二季,50358381,494467,46,33,全剧五千万福利,39605
83,你就当我死了吧  全一季,12571274,244362,30,0,主役版主题曲（纯享）,76841
84,落池,68175224,1344796,15,0,落池·番外,22032
85,秉性下等,25344278,202411,99,35,两千万福利·时间的情书,64528
86,太傅他人人喊打 第二季,3011642,40513,28,15,第十四集,86723
87,君有疾否 第一季,26562281,457887,67,56,苏世誉 ✦ 第一季启动音,34592
88,燎原,37298418,387169,43,34,FT,63688
89,AWM 第一季,85387070,1249022,43,20,第十四集·烙印,20284
90,等风热吻你,16356631,307321,56,18,插曲《约定》,52292
91,失忆后死对头成了我男朋友？,4742536,95805,44,20,花絮·陆云笙,86693
92,FOG[电竞]第二季,57355202,431461,50,28,破亿特别直播回放,39588
93,愚蠢的有钱人,672988,19203,49,36,【花絮4】,93113
94,入蛊 全一季,143988,10275,4,0,Ⱄⱄᐝ第一回,93646
95,有名,22617438,162493,60,32,制作FT,52382
96,将进酒 第二季,71933298,809380,45,22,第二季完结FT,30383
97,虚拟偶像团综丨《FINE DAY》,34271015,250979,41,0,虚拟偶像，但开团会,50725
98,我嗑了对家X我的CP,57835441,892852,48,29,完结FT,21102
99,偷风不偷月 上季,8166568,128359,41,18,300w福利·楚识琛（沈若臻）·风月语录,71389
100,惹祸精,1079195,31336,42,14,100福利·斯昭起床福利音,90987
