排名,剧名,播放量,订阅数,总集数,付费集数,全部集弹幕UID数,付费集弹幕UID数,弹幕留存率,收订比,最新更新,剧集ID
1,天官赐福 第四季,6830743,102459,16,0,7726,0,0.00%,0.00%,正式预告·神明与信徒,91718
2,一屋暗灯 全一季,12048982,199359,52,13,33708,15060,44.68%,7.55%,番外二,93038
3,奇洛李维斯回信,52849455,564275,98,41,52877,28140,53.22%,4.99%,OST A12 · 暗恋基本法,85974
4,我在无限游戏里封神 第四季,7380020,141078,56,15,11336,8807,77.69%,6.24%,特别放送 · emoji大挑战,86834
5,灯花笑 上季,1953298,43599,16,2,7025,545,7.76%,1.25%,第6集,94733
6,满城衣冠 全一季,1989564,51421,19,4,2889,899,31.12%,1.75%,第6集 · 出将,90878
7,宋玉章 第一季,2316271,41243,14,0,1946,0,0.00%,0.00%,主题曲 · 不照我 · 伴奏,86589
8,情蛊,40411459,437154,67,48,53047,32708,61.66%,7.48%,完结FT·下,86178
9,天官赐福 第三季,71722826,269691,67,43,33449,27631,82.61%,10.25%,小剧场·元宵·花灯,82040
10,伏特加与曼特宁,1205152,58052,12,0,2355,0,0.00%,0.00%,✧100万福利·祝京儒日记·那年,92988
11,你的雪人能活多久 第一季,588320,42800,12,0,3734,0,0.00%,0.00%,第一集（下）· 当一个 Alpha决定结婚,93787
12,囚于永夜,597006,19690,200,161,1513,394,26.04%,2.00%,温然生日小剧场,94916
13,天官赐福 第二季,73226608,358362,61,43,38456,34972,90.94%,9.76%,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
14,天官赐福 第一季,86786610,967979,61,43,68732,37025,53.87%,3.82%,四千万福利·小剧场·从前有一位名师,52400
15,我在无限游戏里封神 第三季,23792959,218130,91,21,30047,22378,74.48%,10.26%,破亿纪念单曲·神明所遗落的,81851
16,洄天 第一季,27999878,245712,65,14,23296,11242,48.26%,4.58%,完结语音 · 高能量S级监护人的一天,86815
17,炽火难熄 全一季,189328,16725,9,0,1066,0,0.00%,0.00%,花絮01 · 二人世界,94917
18,绰约,2021117,31744,30,4,1426,486,34.08%,1.53%,律法小贴士·6则,86680
19,一颗苹果,13713539,162196,82,35,13328,5870,44.04%,3.62%,完结FT · 谢谢光临,90818
20,我在无限游戏里封神 第一季,74320206,998537,64,14,77567,43427,55.99%,4.35%,线下漫展VLOG,52347
21,谁来言说夜晚 上季,1021618,14315,53,27,1515,786,51.88%,5.49%,第44集,94321
22,放学等我 第一季,53617783,834076,53,18,62513,36066,57.69%,4.32%,1700W福利·P-特别小剧场「2022.12.2」,64911
23,早春晴朗,36710448,276536,57,24,22343,14661,65.62%,5.30%,完结FT,72230
24,放学等我 第二季,31515524,448276,42,16,44476,34133,76.74%,7.61%,番外·恋爱纪念日,68837
25,魔道祖师 第三季,297129461,1545348,66,56,97516,89858,92.15%,5.81%,传讯符·忘羡,22602
26,我在无限游戏里封神 第二季（下）,20996758,255117,55,14,27945,23865,85.40%,9.35%,花絮06,76557
27,搭界 第一季,339632,14937,16,4,1503,719,47.84%,4.81%,30万播放福利 · 起床,94617
28,解瘾,281417,12294,15,1,721,149,20.67%,1.21%,福利音❃执迷,94782
29,理想型,1246094,16211,61,39,1469,891,60.65%,5.50%,50·父亲,93439
30,魔道祖师 第一季,259820202,2278634,39,22,97102,64641,66.57%,2.84%,主创FT<下>,15861
31,清白之年,322034,12066,11,0,948,0,0.00%,0.00%,第三集·他骑竹马来,94838
32,再世权臣 第三季（下）,835677,24877,21,12,2233,1986,88.94%,7.98%,第十二集 ·  雨后风荷,93437
33,台风眼 第二季,29699345,160751,50,32,14067,13010,92.49%,8.09%,完结 FT,68664
34,我在无限游戏里封神 第二季（上）,20627555,332251,42,11,34134,29558,86.59%,8.90%,花絮06,71605
35,江医生 第一季,16833620,235507,49,27,22878,13948,60.97%,5.92%,千万播放福利第四弹·小剧场·猫,81852
36,台风眼 第一季,35652587,304526,53,20,21765,13639,62.66%,4.48%,千万福利·富士山在等一片云,52404
37,魔道祖师 第二季,171357824,1420504,41,37,88847,81582,91.82%,5.74%,主役FT（下）,19059
38,沉醉不醒,3933361,56176,44,25,4709,2931,62.24%,5.22%,番外·墨源·上,86740
39,沉浮事,333299,12458,11,0,1103,0,0.00%,0.00%,浊世篇·第二集,94775
40,藏南晚星,19597245,204868,79,42,20610,15253,74.01%,7.45%,主题曲伴奏·途经,85110
41,嫁给一个死太监 第一季,3804961,76583,34,12,4503,2503,55.59%,3.27%,新春福利音,66726
42,我喜欢你的信息素 第一季,100527460,1516205,48,21,72085,44687,61.99%,2.95%,四千万福利,58217
43,小蘑菇 第二季,51739547,504250,51,34,51967,47752,91.89%,9.47%,破亿电话·双人,39605
44,娑婆,1556162,35877,24,14,3526,978,27.74%,2.73%,第十三集,93178
45,某某 第一季,98470790,1722003,43,28,77327,45085,58.30%,2.62%,伴奏|《梧桐说》,58219
46,小蘑菇 第一季,50749425,928591,33,17,58471,39244,67.12%,4.23%,白噪音·漫步荒原,29125
47,吞海 第一季,51894291,533910,54,17,45496,28608,62.88%,5.36%,原创配乐·破晓,29187
48,降水概率百分百,1704002,27165,33,13,2596,1413,54.43%,5.20%,˚.⊹ 第十六期 ♡₊˚,93005
49,默读 第五季,39219818,466433,47,34,46529,40124,86.23%,8.60%,电话,59100
50,重生之将门毒后 第二季,42179513,384037,83,26,50580,34022,67.26%,8.86%,破亿福利·白噪音·花灯,52293
