排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,洄天 第一季,21424348,216930,39,4,第六期,86815
2,一屋暗灯 全一季,3296880,106197,16,1,花絮02,93038
3,奇洛李维斯回信 番外篇,242356,24146,3,2,番外 ·  庆生宴,93420
4,我在无限游戏里封神 第四季,3349408,113792,21,5,第五集 · 纸鬼桥,86834
5,娑婆,183176,16723,4,0,第一集,93178
6,沉醉不醒,2085971,43614,23,6,ღ200万福利·晚安语音·苏墨,86740
7,再世权臣 第三季（下）,39768,6131,2,0,日历语音 · 梦中人,93437
8,太傅他人人喊打 第二季,2706828,39027,25,13,第十二集,86723
9,液态欲望 全一季,310930,21815,7,0,主题曲·液态欲望,86692
10,再世权臣 第三季（上）,2497683,47165,34,10,第十集 ·  再度启程,86827
11,恩客,1128404,16912,47,34,39·贪迷恋、有何长,91870
12,反差 全一季,6817200,53569,32,14,第十二集·接住你了,86684
13,愚蠢的有钱人,476077,17137,32,19,【花絮3】,93113
14,禁区,159129,8802,24,5,13 香水,92575
15,蜉蝣,41033,9540,3,0,ೀ˖˚ 倒计时2天,93202
16,美人印,565660,28859,15,6,母亲节小剧场,92611
17,重回我爸少年时 第一季,1331179,17149,48,18,第十二集,91872
18,六州歌头 下季,697902,8905,97,92,96 朝夕长相伴,92061
19,落火 全一季,238475,13183,13,3,第五集,92245
20,逐玉 第二季,727732,14080,15,4,小剧场 · 退学记,92520
21,君有疾否,1455799,31940,87,59,第70集,90896
22,语义错误 第一季,3392140,24766,22,7,Ep.09 DESIRE,92155
23,闭嘴，你这假粉 全一季,1930472,23699,33,20,番外2 · 一日为友，终生为父,87641
24,降水概率百分百,625946,18101,12,1,˚.⊹ 第四期 ♡₊˚,93005
25,初三的六一儿童节 第二季（上）,366474,8311,5,2,第三集 · 明德小事,93154
26,吞雨,304405,13058,25,8,花絮05,91589
27,不良执念清除师 全一季,1070234,10096,15,2,第五集·他的名字,86818
28,沉浮事,209919,9298,38,28,第叁拾伍集 时光回溯,92895
29,等你仰望,568838,14646,87,77,第八十六集,91661
30,怀火 全一季,165121,10132,17,4,第五集·孕育,91418
