排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,灯花笑 上季,2204736,46072,18,4,第8集,94733
2,虚拟偶像团综丨《去世界尽头》,4541014,50210,29,0,嘉宾观察室柏闻篇·派对超新星,94354
3,你的雪人能活多久 第一季,725952,46133,14,0,祝知希角色曲《小爱神》伴奏,93787
4,天官赐福 第四季,6993677,104186,16,0,正式预告·神明与信徒,91718
5,伏特加与曼特宁,1337162,59959,15,0,主题曲伴奏·泊岸,92988
6,满城衣冠 全一季,2089653,52271,25,5,主题曲② · 失控的月亮 · 和声伴奏,90878
7,宋玉章 第一季,2584764,42417,15,0,第二折 · 小团圆,86589
8,囚于永夜,728973,21525,200,161,温然生日小剧场,94916
9,嫡谋·第一季,310487,8633,12,4,第七集·「故园惊澜」,94462
10,触礁,113908,9686,9,1,✦周时也电话彩蛋✦,95034
11,恒星时刻 第一季,297034,45851,1,0,歌曲《狮心》（Live）,94789
12,谁来言说夜晚 上季,1113757,14688,67,31,第48集,94321
13,清白之年,356975,12425,13,0,第四集·人生难得是欢聚,94838
14,解瘾,313603,12620,17,2,第四集,94782
15,赤霞珠,114600,8561,18,12,第14章·木桐堡,95114
16,炽火难熄 全一季,229717,17681,10,1,第三集 · 升级,94917
17,搭界 第一季,367644,15294,18,6,小剧场 · 请墨宝,94617
18,绰约,2057987,31902,32,5,律法小贴士·7则,86680
19,愚蠢的有钱人 全一季,116814,6385,11,1,第三集,94873
20,守寡后我重生了 第二季,19852,1967,6,0,第一集,95212
21,当你叫醒我,1036827,16908,14,0,回响主题曲《当你叫醒我》,94268
22,放学后别来我办公室 全一季,430916,15957,7,0,倒计时1天,86868
23,错登科  第一季,84626,4336,9,2,第四集·釜底鱼,94787
24,沉浮事,399050,12890,11,0,浊世篇·第二集,94775
25,入蛊 全一季,919018,20906,22,14,Ⱄⱄᐝ白噪音·逍遥居,93646
26,大王万万不可！ 第一季,276947,13889,22,5,般若波罗蜜多心经,94259
27,逆鳞 第一季,482059,15401,24,9,花絮④,93750
28,叛臣,169062,10815,15,7,番外 · 御心,94684
29,只想和你好好的,383805,8311,17,7,✧ 第九期 ✧,94176
30,茱丽叶塔 全一季,36233,4732,9,0,「第二集」“请给我画一只羊”,95106
