排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,一屋暗灯 全一季,6680836,147950,33,6,第八集,93038
2,奇洛李维斯回信,47802053,535659,83,27,回信广播剧主创FT（上）,85974
3,洄天 第一季,25094226,232909,51,8,2000W特别福利 · 今日幸运值,86815
4,情蛊,37412598,409420,67,48,完结FT·下,86178
5,二哈和他的白猫师尊,163133963,3162016,77,0,第肆季-第十期,20741
6,奇洛李维斯回信 番外篇,788304,54387,3,2,番外 ·  庆生宴,93420
7,囚于永夜,4641047,283554,1,0,织音发布会纯享PV · 概念预告,86822
8,放学等我 第一季,51711012,816768,53,18,1700W福利·P-特别小剧场「2022.12.2」,64911
9,早春晴朗,34392230,264532,57,24,完结FT,72230
10,我在无限游戏里封神 第四季,4665542,124185,30,9,特别放送 · 大型恐怖游戏联赛火热进行中Ⅴ,86834
11,小蘑菇 第一季,49804076,916697,33,17,白噪音·漫步荒原,29125
12,天官赐福 第四季,4986510,82467,12,0,花城生辰快乐,91718
13,天官赐福 第一季,84814531,951418,61,43,四千万福利·小剧场·从前有一位名师,52400
14,见春天,12830629,226729,54,8,魏清越书信·02,80533
15,魔道祖师 第一季,258315834,2261066,39,22,主创FT<下>,15861
16,我在无限游戏里封神 第一季,72420097,980783,64,14,线下漫展VLOG,52347
17,伪装学渣 第一季,102370603,1931666,30,17,千万福利·“叫妈妈”,58262
18,迪奥先生 第一季,79229114,1075251,30,15,王氏破产 铃声,23329
19,虚拟偶像团综丨《NEW DAYS（一起又出发）》,28522534,110642,95,0,许向安&许向宁生日小剧场·那片山那片海,84529
20,一颗苹果,12782275,148099,80,34,启动音试听 · 谢青寄,90818
21,我喜欢你的信息素 第一季,99379939,1501354,48,21,四千万福利,58217
22,放学等我 第二季,30399538,437118,42,16,番外·恋爱纪念日,68837
23,小蘑菇 第二季,50879705,497738,48,34,破亿福利·《风过荒野》主役版,39605
24,交易沦陷,27930625,170259,138,99,特别福利·星空沦陷,54171
25,将进酒 第一季,105256956,1431905,59,16,完结FT,25944
26,台风眼 第一季,34699156,292675,53,20,千万福利·富士山在等一片云,52404
27,重生之将门毒后 第一季,92539696,826692,82,27,主役reaction·片段03,43922
28,于是麦麦决定离家出走,5320620,103813,49,31,花絮10,86179
29,某某 第一季,97552611,1707464,43,28,伴奏|《梧桐说》,58219
30,娘娘腔,37135068,706216,31,0,主役听剧Reaction,46640
31,坠落,10517733,171288,59,22,台风眼S02E17,76041
32,天官赐福 第三季,70125920,259726,67,43,小剧场·元宵·花灯,82040
33,再世权臣 第一季,21140527,254886,79,17,花絮07,71321
34,娑婆,844863,28966,11,4,第六集,93178
35,入蛊 全一季,376748,14838,9,3,Ⱄⱄᐝ第六回,93646
