排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,灯花笑 上季,1769013,41629,15,1,第6集,94733
2,虚拟偶像团综丨《去世界尽头》,4149365,49017,27,0,第三期·九个太阳,94354
3,宋玉章 第一季,2140860,39052,14,0,主题曲 · 不照我 · 伴奏,86589
4,嫡谋·第一季,278139,8068,11,3,第六集 ·  「惊鸿一瞥」,94462
5,你的雪人能活多久 第一季,394197,37931,10,0,倒计时1天,93787
6,伏特加与曼特宁,1058565,56143,9,0,倒计时①·柏青临x祝京儒,92988
7,囚于永夜,496970,17981,199,161,番外 少爷的生日7,94916
8,满城衣冠 全一季,1934624,50854,19,4,第6集 · 出将,90878
9,恒星时刻 第一季,263371,43010,1,0,歌曲《狮心》（Live）,94789
10,解瘾,254387,12125,14,1,第三集,94782
11,炽火难熄 全一季,164619,16041,8,0,第二集 · 再遇,94917
12,清白之年,288555,11681,11,0,第三集·他骑竹马来,94838
13,奇洛李维斯回信 番外篇,1091192,69212,3,2,番外 ·  庆生宴,93420
14,再世权臣 第三季（下）,814881,24598,21,12,第十二集 ·  雨后风荷,93437
15,愚蠢的有钱人 全一季,88415,5259,7,0,第二集,94873
16,丘比特游戏,12020,1194,8,1,☀️正剧·丘比特游戏,95032
17,谁来言说夜晚 上季,956541,13999,50,24,第41集,94321
18,赤霞珠,59584,7084,11,5,第7集·他是我的,95114
19,绰约,2000659,31600,30,4,律法小贴士·6则,86680
20,搭界 第一季,323504,14665,15,4,主役采访 01,94617
21,欲言难止,692427,20882,182,160,欲言难止 第171集 我做了一个很长的梦（完）,93138
22,错登科  第一季,65671,3675,7,1,第三集·疑窦生,94787
23,沉浮事,267250,11836,10,0,浊世篇·第一集,94775
24,叛臣,144114,10313,14,6,第四集 · 圆,94684
25,精神科医生神经了,348970,14384,32,13,处方九✫文拉法辛（下）,93567
26,入蛊 全一季,888764,20638,22,14,Ⱄⱄᐝ白噪音·逍遥居,93646
27,放学后别来我办公室 全一季,404519,15465,3,0,预告<又是一年春>,86868
28,门生故旧,724073,16776,60,47,贺刘番外·江静潮初落④,93774
29,逆鳞 第一季,445712,15019,22,8,第九剑,93750
30,区区,231515,6030,32,23,第三十集,94664
