排名,剧名,播放量,订阅数,总集数,付费集数,全部集弹幕UID数,付费集弹幕UID数,弹幕留存率,收订比,最新更新,剧集ID
1,一屋暗灯 全一季,10972323,191213,48,11,32202,13842,42.98%,7.24%,花絮08,93038
2,满城衣冠 全一季,1690406,48694,15,1,2593,515,19.86%,1.06%,第4集 · 打赌,90878
3,我在无限游戏里封神 第四季,6813645,137561,54,15,10719,8221,76.70%,5.98%,09 · 邪神的消遣 · Dark Deity's Game,86834
4,奇洛李维斯回信,51548209,556792,98,41,52104,27548,52.87%,4.95%,OST A12 · 暗恋基本法,85974
5,洄天 第一季,27646447,244336,64,14,23086,11107,48.11%,4.55%,2500W特别福利 · 沈监察的工作日,86815
6,情蛊,39542520,429202,67,48,51964,32015,61.61%,7.46%,完结FT·下,86178
7,灯花笑 上季,890503,33785,8,0,5713,0,0.00%,0.00%,第2集,94733
8,天官赐福 第三季,71278123,266810,67,43,33103,27310,82.50%,10.24%,小剧场·元宵·花灯,82040
9,早春晴朗,36227289,274532,57,24,22131,14525,65.63%,5.29%,完结FT,72230
10,绰约,1889387,30865,24,2,1258,306,24.32%,0.99%,律法小贴士·4则,86680
11,我在无限游戏里封神 第三季,23426356,215762,91,21,29711,22097,74.37%,10.24%,破亿纪念单曲·神明所遗落的,81851
12,天官赐福 第二季,72826213,355713,61,43,38263,34810,90.98%,9.79%,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
13,理想型,904829,14560,42,23,1254,693,55.26%,4.76%,34·安全感,93439
14,谁来言说夜晚 上季,762227,13134,38,12,1250,492,39.36%,3.75%,第29集,94321
15,天官赐福 第一季,86246524,963443,61,43,68710,36944,53.77%,3.83%,四千万福利·小剧场·从前有一位名师,52400
16,一颗苹果,13489040,159598,82,35,13029,5728,43.96%,3.59%,完结FT · 谢谢光临,90818
17,我在无限游戏里封神 第一季,73803979,993822,64,14,77416,43391,56.05%,4.37%,线下漫展VLOG,52347
18,放学等我 第一季,53113997,829903,53,18,62759,36152,57.60%,4.36%,1700W福利·P-特别小剧场「2022.12.2」,64911
19,宋玉章 第一季,1365787,31971,3,0,674,0,0.00%,0.00%,月历语音 · 静玉,86589
20,放学等我 第二季,31221806,445646,42,16,44541,34272,76.94%,7.69%,番外·恋爱纪念日,68837
21,魔道祖师 第三季,296778348,1543790,66,56,97540,89901,92.17%,5.82%,传讯符·忘羡,22602
22,再世权臣 第三季（下）,664605,22952,18,10,1902,1675,88.07%,7.30%,小剧场 · 由夯到拉锐评大铭男团,93437
23,入戏,8801008,93062,80,54,7538,5800,76.94%,6.23%,新春语音,82289
24,我在无限游戏里封神 第二季（下）,20737216,252847,55,14,27683,23633,85.37%,9.35%,花絮06,76557
25,默读 第五季,39151656,465641,47,34,46493,40089,86.23%,8.61%,电话,59100
26,魔道祖师 第一季,259421831,2274231,39,22,97203,64682,66.54%,2.84%,主创FT<下>,15861
27,藏南晚星,19363199,203069,79,42,20413,15102,73.98%,7.44%,主题曲伴奏·途经,85110
28,沉醉不醒,3690154,55114,41,22,4440,2697,60.74%,4.89%,小剧场·好好的,86740
29,小蘑菇 第一季,50559581,925844,33,17,58408,39205,67.12%,4.23%,白噪音·漫步荒原,29125
30,小蘑菇 第二季,51559154,502874,51,34,51875,47672,91.90%,9.48%,破亿电话·双人,39605
31,台风眼 第二季,29550479,159050,50,32,13908,12857,92.44%,8.08%,完结 FT,68664
32,坠落,11418265,182326,59,22,15008,4988,33.24%,2.74%,番外二·新生,76041
33,魔道祖师 第二季,171131864,1418987,41,37,88860,81593,91.82%,5.75%,主役FT（下）,19059
34,吞海 第一季,51627304,531457,54,17,45274,28453,62.85%,5.35%,原创配乐·破晓,29187
35,台风眼 第一季,35408872,301426,53,20,21486,13503,62.85%,4.48%,千万福利·富士山在等一片云,52404
36,我在无限游戏里封神 第二季（上）,20447649,329999,42,11,33922,29372,86.59%,8.90%,花絮06,71605
37,娑婆,1338294,34383,19,10,3363,849,25.25%,2.47%,主题曲·此身,93178
38,默读 第四季,46006433,542749,31,23,42046,40196,95.60%,7.41%,骆一锅的一天,59099
39,我喜欢你的信息素 第一季,100220204,1512499,48,21,72308,44898,62.09%,2.97%,四千万福利,58217
40,某某 第一季,98219158,1718491,43,28,77448,45148,58.29%,2.63%,伴奏|《梧桐说》,58219
41,江医生 第一季,16608164,233668,49,27,22689,13797,60.81%,5.90%,千万播放福利第四弹·小剧场·猫,81852
42,于是麦麦决定离家出走,5766802,110202,51,32,9806,6003,61.22%,5.45%,花絮11,86179
43,吞海 第二季,32584980,271748,56,19,26050,24263,93.14%,8.93%,新年祝福,67085
44,将进酒 第一季,106020891,1441020,59,16,78335,53329,68.08%,3.70%,完结FT,25944
45,逆鳞 第一季,386950,14183,20,6,1456,671,46.09%,4.73%,第八剑,93750
46,搭界 第一季,202165,12584,7,0,1027,0,0.00%,0.00%,EP02  彩蛋,94617
47,默读 第三季,37433823,600880,17,14,35591,33131,93.09%,5.51%,甜甜生日特别篇,59098
48,吞海 第三季（上）,22546507,217309,38,16,18526,17355,93.68%,7.99%,OST·04 此地埋名,73221
49,降水概率百分百,1512459,25770,31,11,2379,1218,51.20%,4.73%,花絮03,93005
50,重生之将门毒后 第二季,41908517,382525,83,26,50386,33866,67.21%,8.85%,破亿福利·白噪音·花灯,52293
