排名,剧名,播放量,订阅数,总集数,付费集数,全部集弹幕UID数,付费集弹幕UID数,弹幕留存率,收订比,最新更新,剧集ID
1,一屋暗灯 全一季,9105819,174565,41,9,29444,11634,39.51%,6.66%,第十一集,93038
2,我在无限游戏里封神 第四季,5734933,131458,38,12,9486,6946,73.22%,5.28%,特别放送 · 打工人的亿些日常之反骨日常,86834
3,洄天 第一季,26775130,240254,56,11,22478,10596,47.14%,4.41%,第十三期,86815
4,奇洛李维斯回信,49718955,547002,85,28,51186,26835,52.43%,4.91%,5000W福利第①弹 · 主役版《昨日歌》,85974
5,早春晴朗,35525549,270985,57,24,21813,14334,65.71%,5.29%,完结FT,72230
6,情蛊,38554074,419090,67,48,50904,31415,61.71%,7.50%,完结FT·下,86178
7,满城衣冠 全一季,1273365,43881,9,0,1694,0,0.00%,0.00%,花絮① · let's唱歌！,90878
8,坠落,11190828,179742,59,22,14777,4901,33.17%,2.73%,番外二·新生,76041
9,小蘑菇 第二季,51285285,500404,51,34,51771,47591,91.93%,9.51%,破亿电话·双人,39605
10,我在无限游戏里封神 第三季,22955992,212411,91,21,29267,21717,74.20%,10.22%,破亿纪念单曲·神明所遗落的,81851
11,沉醉不醒,3399886,53741,39,20,4219,2523,59.80%,4.69%,第十四期,86740
12,天官赐福 第三季,70723470,263145,67,43,32728,26994,82.48%,10.26%,小剧场·元宵·花灯,82040
13,再世权臣 第三季（下）,487382,20674,15,8,1475,1300,88.14%,6.29%,第八集 ·  走投无路,93437
14,天官赐福 第二季,72346989,352455,61,43,38007,34587,91.00%,9.81%,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
15,小蘑菇 第一季,50225570,921053,33,17,58326,39139,67.10%,4.25%,白噪音·漫步荒原,29125
16,天官赐福 第一季,85520897,957296,61,43,68545,36823,53.72%,3.85%,四千万福利·小剧场·从前有一位名师,52400
17,放学等我 第一季,52447345,823662,53,18,63037,36289,57.57%,4.41%,1700W福利·P-特别小剧场「2022.12.2」,64911
18,放学等我 第二季,30835731,441671,42,16,44520,34339,77.13%,7.77%,番外·恋爱纪念日,68837
19,愚蠢的有钱人,1382558,27080,87,70,2319,1269,54.72%,4.69%,【花絮6】,93113
20,我在无限游戏里封神 第一季,73126364,987309,64,14,77201,43296,56.08%,4.39%,线下漫展VLOG,52347
21,藏南晚星,19044752,200533,79,42,20152,14891,73.89%,7.43%,主题曲伴奏·途经,85110
22,魔道祖师 第三季,296323832,1541609,66,56,97590,89972,92.19%,5.84%,传讯符·忘羡,22602
23,我在无限游戏里封神 第二季（下）,20408721,249621,55,14,27381,23362,85.32%,9.36%,花絮06,76557
24,门生故旧,468722,15292,33,21,1480,1062,71.76%,6.94%,★ 26·恐惧,93774
25,魔道祖师 第一季,258896532,2267543,39,22,97066,64615,66.57%,2.85%,主创FT<下>,15861
26,默读 第五季,39059833,464338,47,34,46442,40038,86.21%,8.62%,电话,59100
27,一颗苹果,13126776,152477,80,34,12503,5461,43.68%,3.58%,启动音试听 · 谢青寄,90818
28,吞海 第一季,51226813,527729,54,17,45022,28264,62.78%,5.36%,原创配乐·破晓,29187
29,台风眼 第二季,29359305,156618,50,32,13720,12679,92.41%,8.10%,完结 FT,68664
30,逆鳞 第一季,278496,12562,15,3,1258,475,37.76%,3.78%,第五剑,93750
31,魔道祖师 第二季,170846749,1416832,41,37,88843,81569,91.81%,5.76%,主役FT（下）,19059
32,绰约,1661927,28766,16,0,899,0,0.00%,0.00%,主题曲·流亡地,86680
33,台风眼 第一季,35083967,297131,53,20,21100,13299,63.03%,4.48%,千万福利·富士山在等一片云,52404
34,我在无限游戏里封神 第二季（上）,20224979,326916,42,11,33673,29159,86.59%,8.92%,花絮06,71605
35,江医生 第一季,16336382,231193,49,27,22468,13633,60.68%,5.90%,千万播放福利第四弹·小剧场·猫,81852
36,秋燥 第一季,327422,13922,12,3,1449,440,30.37%,3.16%,第六集,93438
37,交易沦陷,28653044,173510,138,99,17195,10035,58.36%,5.78%,特别福利·星空沦陷,54171
38,娑婆,1104834,31436,16,8,3147,699,22.21%,2.22%,第九集,93178
39,某某 第一季,97897100,1712992,43,28,77541,45186,58.27%,2.64%,伴奏|《梧桐说》,58219
40,将进酒 第一季,105670514,1436517,59,16,78373,53395,68.13%,3.72%,完结FT,25944
41,太傅他人人喊打 第二季,3558385,43087,36,21,3632,2557,70.40%,5.93%,小剧场·《龙床》,86723
42,我喜欢你的信息素 第一季,99807443,1506816,48,21,72374,45014,62.20%,2.99%,四千万福利,58217
43,吞海 第二季,32346077,269669,56,19,25849,24070,93.12%,8.93%,新年祝福,67085
44,默读 第四季,45918447,541387,31,23,41999,40151,95.60%,7.42%,骆一锅的一天,59099
45,吞海 第三季（上）,22377504,215362,38,16,18355,17195,93.68%,7.98%,OST·04 此地埋名,73221
46,伪装学渣 第一季,102698638,1937992,30,17,79877,46859,58.66%,2.42%,千万福利·“叫妈妈”,58262
47,反差 全一季,7679996,59113,43,19,4556,2846,62.47%,4.81%,《Turning The Key》,86684
48,沉浮事,676895,17224,84,72,1260,779,61.83%,4.52%,花絮-叁,92895
49,理想型,439882,9268,19,2,767,194,25.29%,2.09%,13·饭局,93439
50,江医生 第二季,7992928,118500,44,36,13207,12257,92.81%,10.34%,主役版·绝对,85256
