排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,奇洛李维斯回信,53326418,566994,98,41,OST A12 · 暗恋基本法,85974
2,情蛊,40807395,440407,68,49,4000w福利·山大王,86178
3,囚于永夜,5258748,316744,1,0,织音发布会纯享PV · 概念预告,86822
4,一屋暗灯 全一季,12319369,201650,53,13,福利彩蛋·看星星,93038
5,二哈和他的白猫师尊,166276989,3190745,80,0,第肆季-第十三期,20741
6,灯花笑 上季,2305944,47025,18,4,第8集,94733
7,放学等我 第一季,53830871,835735,53,18,1700W福利·P-特别小剧场「2022.12.2」,64911
8,虚拟偶像团综丨《去世界尽头》,4610776,50443,29,0,嘉宾观察室柏闻篇·派对超新星,94354
9,天官赐福 第四季,7096817,104900,17,0,新年小剧场《压岁钱》,91718
10,伪装学渣 第一季,103371311,1950229,30,17,千万福利·“叫妈妈”,58262
11,天官赐福 第一季,87007598,969663,61,43,四千万福利·小剧场·从前有一位名师,52400
12,我在无限游戏里封神 第一季,74496064,1000077,64,14,线下漫展VLOG,52347
13,我在无限游戏里封神 第四季,7539292,142189,56,15,特别放送 · emoji大挑战,86834
14,魔道祖师 第一季,259978266,2280362,39,22,主创FT<下>,15861
15,你的雪人能活多久 第一季,823342,47791,15,0,第二集 · 现在开始同居生活？,93787
16,洄天 第一季,28104211,246262,65,14,完结语音 · 高能量S级监护人的一天,86815
17,宋玉章 第一季,2673178,42721,15,0,第二折 · 小团圆,86589
18,我喜欢你的信息素 第一季,100649396,1517582,48,21,四千万福利,58217
19,恒星时刻 第一季,304454,46508,1,0,歌曲《狮心》（Live）,94789
20,囚于永夜,785105,22442,200,161,温然生日小剧场,94916
21,一颗苹果,13789006,163139,82,35,完结FT · 谢谢光临,90818
22,台风眼 第一季,35743800,305706,53,20,千万福利·富士山在等一片云,52404
23,小蘑菇 第一季,50820107,929590,33,17,白噪音·漫步荒原,29125
24,将进酒 第一季,106397275,1445004,59,16,完结FT,25944
25,重生之将门毒后 第一季,94535194,839470,82,27,主役reaction·片段03,43922
26,某某 第一季,98569111,1723401,43,28,伴奏|《梧桐说》,58219
27,伏特加与曼特宁,1407655,60491,16,0,第二期,92988
28,放学等我 第二季,31635868,449304,42,16,番外·恋爱纪念日,68837
29,再世权臣 第一季,21979241,260766,79,17,花絮07,71321
30,见春天,13339237,233105,54,8,魏清越书信·02,80533
31,天官赐福 第三季,71943571,270766,68,44,小剧场·元宵·花灯,82040
32,早春晴朗,36917544,277569,57,24,完结FT,72230
33,虚拟偶像团综丨《NEW DAYS（一起又出发）》,31339455,114881,95,0,许向安&许向宁生日小剧场·那片山那片海,84529
34,娘娘腔,38329946,721472,31,0,主役听剧Reaction,46640
35,全球高考 第一季（全新版）,21824451,375115,37,11,— 「全季完结FT」—,60289
36,迪奥先生 第一季,79671002,1078509,30,15,王氏破产 铃声,23329
37,二哈和他的白猫师尊,16272295,105307,669,603,完结FT,81979
38,满城衣冠 全一季,2130353,52653,25,5,主题曲② · 失控的月亮,90878
39,虚拟偶像团综丨《LASER出道日》,83793963,681728,89,0,专业小课堂：电子竞技运动与管理专业,28989
40,干涸地,2005982,91689,1,0,概念预告,86725
41,我在无限游戏里封神 第三季,23928813,218926,91,21,破亿纪念单曲·神明所遗落的,81851
42,江医生 第一季,16924723,236354,49,27,千万播放福利第四弹·小剧场·猫,81852
43,奇洛李维斯回信 番外篇,1130888,71063,3,2,番外 ·  庆生宴,93420
44,判官 第一季,38686271,655088,45,21,听剧reaction,37773
45,虚拟偶像团综丨《一起再出发》,92820299,254312,179,0,中秋特辑·清道夫,58225
46,天官赐福 第二季,73401359,359367,61,43,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
47,藏南晚星,19690401,205720,79,42,主题曲伴奏·途经,85110
