排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
1,一屋暗灯 全一季,3640569,111051,19,2,第四集,93038
2,洄天 第一季,21831735,219063,40,4,花絮02,86815
3,奇洛李维斯回信,45303283,521239,79,23,花絮09 ·小花絮又又又又又来了,85974
4,情蛊,35772521,396144,67,48,完结FT·下,86178
5,囚于永夜,4430696,271850,1,0,织音发布会纯享PV · 概念预告,86822
6,二哈和他的白猫师尊,161937860,3151956,76,0,第肆季-第九期,20741
7,放学等我 第一季,50791187,807636,53,18,1700W福利·P-特别小剧场「2022.12.2」,64911
8,见春天,12548013,223301,54,8,魏清越书信·02,80533
9,早春晴朗,32672578,252786,57,24,完结FT,72230
10,我在无限游戏里封神 第四季,3483983,115002,22,5,特别放送 · 大型恐怖游戏联赛火热进行中Ⅳ,86834
11,一颗苹果,12308319,142726,80,34,启动音试听 · 谢青寄,90818
12,天官赐福 第一季,83895319,944466,61,43,四千万福利·小剧场·从前有一位名师,52400
13,虚拟偶像团综丨《NEW DAYS（一起又出发）》,27164197,108842,94,0,《Break of day》幕后花絮·戏里戏外,84529
14,我在无限游戏里封神 第一季,71582898,973437,64,14,线下漫展VLOG,52347
15,魔道祖师 第一季,257631558,2254245,39,22,主创FT<下>,15861
16,伏特加与曼特宁,573790,39786,2,0,五一迷你剧场,92988
17,放学等我 第二季,29846387,431022,42,16,番外·恋爱纪念日,68837
18,奇洛李维斯回信 番外篇,384026,33618,3,2,番外 ·  庆生宴,93420
19,再世权臣 第一季,20780539,251915,79,17,花絮07,71321
20,伪装学渣 第一季,101978912,1923905,30,17,千万福利·“叫妈妈”,58262
21,天官赐福 第四季,4489047,73756,10,0,新年小剧场《压岁钱》,91718
22,我喜欢你的信息素 第一季,98855601,1494929,48,21,四千万福利,58217
23,于是麦麦决定离家出走,4832642,99509,36,22,小剧场✦静电,86179
24,重生之将门毒后 第一季,91746926,822400,82,27,主役reaction·片段03,43922
25,娘娘腔,36592543,699812,31,0,主役听剧Reaction,46640
26,干涸地,1763907,75072,1,0,概念预告,86725
27,将进酒 第一季,104740126,1426453,59,16,完结FT,25944
28,小蘑菇 第一季,49239493,910112,33,17,白噪音·漫步荒原,29125
29,初三的六一儿童节,25615246,56464,267,235,番外3 兄弟（10）,85562
30,交易沦陷,26856607,164956,138,99,特别福利·星空沦陷,54171
31,某某 第一季,97111716,1700889,43,28,伴奏|《梧桐说》,58219
32,台风眼 第一季,34230031,287714,53,20,千万福利·富士山在等一片云,52404
33,液态欲望 全一季,363428,22734,10,1,守护红绕肉！,86692
